Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
24,integrator,0,3,5.0e-01,1.0e-03,100,1.0e-05,30,0.003985,-78335337034.075394,233,300
