Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
12,integrator,0,2,5.0e-01,1.0e-02,200,1.0e-03,50,0.015362,-1314227699208934708477952.000000,81,300
