Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
45,integrator,0,1,1.0e-01,1.0e-02,100,1.0e-04,15,0.006710,-1356624075783014656.000000,258,300
