Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
15,integrator,0,2,1.0e-05,1.0e-02,200,1.0e-03,15,0.022378,-4322393279511400546304.000000,114,300
