Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
4,integrator,0,1,1.0e-01,1.0e-02,200,1.0e-03,50,0.013946,-3116473037918862686814208.000000,120,300
