Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
59,integrator,0,2,1.0e-05,1.0e-01,100,1.0e-03,15,0.014824,-888381189557481286038267625472.000000,215,300
