Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
14,integrator,0,1,1.0e-02,1.0e-05,200,1.0e-04,30,0.096013,131918.198696,295,300
