Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
9,integrator,0,3,1.0e-02,1.0e-01,200,1.0e-03,50,1.138292,-8498063154593129738564154687488.000000,152,300
