Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
9500,2024-09-17 03:05:00,0.207641,5.611824,3.970874,-0.002 1 + -0.001 theta + 1.000 omega + -0.001 theta omega + 0.064 omega^2,-0.004 1 + -0.002 theta + 0.001 omega + -0.002 theta omega + 0.143 omega^2,-4.3495949981e-03,-1.8127185196e-03,6.8576699552e-04,-1.2337111514e-04,-2.3993910324e-03,1.4255908745e-01
9501,2024-09-17 03:10:00,0.131047,5.802026,4.103698,-0.002 1 + 0.989 omega + -0.003 theta omega + 0.033 omega^2,-0.003 1 + -0.022 omega + -0.006 theta omega + 0.064 omega^2,-3.3375542704e-03,2.7377640995e-04,-2.1630461167e-02,1.7495383826e-04,-5.7181133372e-03,6.4204780164e-02
9502,2024-09-17 03:15:00,0.060774,1.541206,1.090644,0.008 1 + -0.001 theta + 0.921 omega + 0.006 theta omega + 0.060 omega^2,0.017 1 + -0.002 theta + -0.160 omega + 0.012 theta omega + 0.126 omega^2,1.7279132814e-02,-1.7778019449e-03,-1.6042301799e-01,3.0539087621e-05,1.1723634170e-02,1.2636508533e-01
9503,2024-09-17 03:20:00,0.046890,1.616340,1.143406,0.996 omega + -0.001 theta omega + -0.010 omega^2,0.001 theta + -0.008 omega + -0.002 theta omega + -0.015 omega^2,-1.5961899856e-04,7.0100945209e-04,-8.1908586002e-03,8.7609642265e-05,-1.5121887281e-03,-1.5386230258e-02
9504,2024-09-17 03:25:00,0.037102,1.325065,0.937330,1.002 omega + -0.001 theta omega + 0.051 omega^2,-0.001 1 + 0.004 omega + -0.001 theta omega + 0.089 omega^2,-7.7947395460e-04,-4.0469380180e-04,3.8202307703e-03,-2.2109859222e-05,-1.4203914555e-03,8.9271884607e-02
9505,2024-09-17 03:30:00,0.045018,1.255957,0.888666,-0.001 1 + 1.019 omega + 0.005 theta omega + 0.158 omega^2,-0.002 1 + 0.040 omega + 0.010 theta omega + 0.342 omega^2,-2.3514854832e-03,-6.9652656379e-06,4.0204583763e-02,1.1696783894e-04,1.0149746823e-02,3.4169583900e-01
9506,2024-09-17 03:35:00,0.098886,4.406265,3.116484,0.001 1 + 1.004 omega + -0.001 theta omega + 0.046 omega^2,0.002 1 + 0.011 omega + -0.002 theta omega + 0.086 omega^2,1.6636622520e-03,-4.8461994577e-04,1.1217971734e-02,2.1159270109e-05,-2.2796333787e-03,8.6059429645e-02
9507,2024-09-17 03:40:00,0.039173,4.044176,2.859798,-0.001 1 + 0.997 omega,-0.002 1 + -0.002 omega + -0.014 omega^2,-1.6365934276e-03,3.4313226346e-04,-2.0481694280e-03,-1.1934635903e-05,-1.5134262285e-04,-1.3751918903e-02
9508,2024-09-17 03:45:00,0.067504,1.601145,1.133186,-0.003 1 + 0.991 omega + -0.001 theta omega + 0.059 omega^2,-0.006 1 + 0.001 theta + -0.016 omega + -0.001 theta omega + 0.127 omega^2,-6.1111302648e-03,6.8463814067e-04,-1.6289772475e-02,1.1030894406e-04,-1.1001722063e-03,1.2698193448e-01
9509,2024-09-17 03:50:00,0.062075,2.279144,1.612196,0.001 1 + 1.002 omega + -0.003 theta omega + -0.150 omega^2,0.003 1 + -0.001 theta + 0.004 omega + -0.006 theta omega + -0.310 omega^2,2.7300979145e-03,-7.7838132537e-04,4.4003923420e-03,-3.3373684315e-04,-5.7020124851e-03,-3.0958444225e-01
