Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
0,2024-08-15 00:00:00,0.025010,1.902519,1.345401,-0.002 1 + 0.994 omega + 0.001 theta omega + 0.054 omega^2,-0.003 1 + -0.011 omega + 0.002 theta omega + 0.104 omega^2,-3.4241331158e-03,2.9492526520e-04,-1.1379936335e-02,-2.9054773371e-05,2.3089014165e-03,1.0431775787e-01
1,2024-08-15 00:25:00,0.130906,6.085336,4.303978,-0.001 theta + 1.003 omega + 0.082 omega^2,-0.001 theta + 0.006 omega + 0.160 omega^2,-3.2336799203e-05,-1.2655361037e-03,6.4034824711e-03,1.1264846865e-04,-4.3272392405e-04,1.6010307198e-01
2,2024-08-15 00:45:00,0.028516,0.713197,0.504709,-0.001 1 + 0.001 theta + 1.024 omega + 0.002 theta omega + 0.191 omega^2,-0.001 1 + 0.001 theta + 0.051 omega + 0.005 theta omega + 0.402 omega^2,-9.1869648087e-04,1.2383442380e-03,5.1049345944e-02,1.0958037709e-04,4.6675530493e-03,4.0160074123e-01
3,2024-08-15 00:50:00,0.023340,0.779289,0.551288,-0.001 1 + -0.001 theta + 0.999 omega + 0.001 theta^2 + 0.002 theta omega + 0.320 omega^2,-0.001 1 + -0.003 theta + 0.001 theta^2 + 0.004 theta omega + 0.622 omega^2,-1.2468383273e-03,-2.7367286311e-03,-4.6364381608e-04,1.0667092301e-03,3.9754012420e-03,6.2228950218e-01
4,2024-08-15 00:55:00,0.071673,2.211316,1.564458,0.992 omega + 0.019 omega^2,-0.013 omega + 0.001 theta omega + 0.030 omega^2,3.7820527628e-04,1.9733927167e-04,-1.2556530455e-02,-1.7592920303e-05,9.5898203057e-04,3.0211167956e-02
5,2024-08-15 01:00:00,0.025838,0.697355,0.493443,-0.001 1 + 0.987 omega + -0.002 theta omega + -0.022 omega^2,-0.001 1 + -0.027 omega + -0.005 theta omega + -0.050 omega^2,-1.0897477442e-03,-2.4367131182e-04,-2.6889420344e-02,2.4675289776e-05,-4.6609567377e-03,-4.9577603098e-02
6,2024-08-15 01:05:00,0.020479,1.061455,0.750702,0.001 1 + 1.017 omega + 0.088 omega^2,0.001 1 + 0.039 omega + -0.001 theta omega + 0.191 omega^2,1.3542161211e-03,-6.5843492495e-05,3.8778694703e-02,6.0604285549e-07,-5.5414616473e-04,1.9076658534e-01
7,2024-08-15 01:10:00,0.058292,6.440014,4.553964,0.004 1 + 1.052 omega + 0.002 theta omega + 0.074 omega^2,0.009 1 + 0.108 omega + 0.004 theta omega + 0.155 omega^2,9.2248369859e-03,2.9703973452e-04,1.0824010679e-01,-4.0523869366e-06,4.3246838149e-03,1.5482568275e-01
8,2024-08-15 01:15:00,0.011926,0.340043,0.240594,-0.002 1 + 0.967 omega + 0.001 theta omega + -0.131 omega^2,-0.004 1 + -0.055 omega + 0.001 theta omega + -0.229 omega^2,-4.1258359656e-03,7.1188989945e-05,-5.4754173522e-02,-9.1012474573e-07,9.6612234472e-04,-2.2888262017e-01
9,2024-08-15 01:20:00,0.043438,1.124600,0.795805,-0.007 1 + -0.001 theta + 0.984 omega + -0.001 theta omega + 0.289 omega^2,-0.015 1 + -0.001 theta + -0.034 omega + -0.003 theta omega + 0.574 omega^2,-1.5010819834e-02,-1.0659848155e-03,-3.3649825246e-02,6.5538546127e-05,-2.7490556368e-03,5.7350439994e-01
10,2024-08-15 01:25:00,0.056210,4.054346,2.867131,1.013 omega + -0.099 omega^2,0.030 omega + -0.210 omega^2,4.8972699486e-04,-1.3128754196e-04,2.9539274148e-02,1.7062841004e-07,2.9729579003e-04,-2.0996153343e-01
11,2024-08-15 01:30:00,0.005798,0.182639,0.129210,1.017 omega + 0.037 omega^2,0.035 omega + 0.001 theta omega + 0.076 omega^2,-1.0548207851e-04,-1.2596348990e-04,3.5046934631e-02,-4.2841949634e-06,8.5369630855e-04,7.6417278117e-02
12,2024-08-15 01:35:00,0.180909,9.125829,6.454203,-0.002 1 + 0.995 omega + 0.058 omega^2,-0.003 1 + -0.001 theta + -0.007 omega + 0.122 omega^2,-3.1018033649e-03,-8.5476221459e-04,-6.9647232120e-03,-5.8677633476e-05,-3.1786729389e-04,1.2169020545e-01
13,2024-08-15 01:40:00,0.038238,5.210864,3.684736,0.001 1 + 1.026 omega + 0.166 omega^2,0.002 1 + 0.054 omega + 0.329 omega^2,2.2970290034e-03,4.1152796828e-04,5.3973928079e-02,8.6539592092e-06,4.9328346417e-05,3.2929336681e-01
14,2024-08-15 01:45:00,0.357899,9.139222,6.467359,-0.005 1 + 0.966 omega + -0.001 theta omega + -0.030 omega^2,-0.008 1 + -0.058 omega + -0.002 theta omega + -0.048 omega^2,-8.4739251429e-03,-4.4211990275e-04,-5.7723810906e-02,-4.2525299816e-06,-2.0008878421e-03,-4.8214732658e-02
15,2024-08-15 01:50:00,0.072986,2.820378,1.994976,0.001 1 + -0.001 theta + 0.998 omega + 0.003 theta omega + 0.094 omega^2,0.002 1 + -0.002 theta + -0.004 omega + 0.006 theta omega + 0.186 omega^2,1.7278985363e-03,-2.2703003393e-03,-3.6332349445e-03,1.6479483253e-04,6.4629510945e-03,1.8602135695e-01
16,2024-08-15 01:55:00,0.023978,0.616970,0.436593,0.002 1 + 1.001 omega + -0.084 omega^2,0.003 1 + 0.002 omega + -0.143 omega^2,3.3794171336e-03,3.1608244986e-04,2.3622654270e-03,-1.7500448081e-05,-7.4811652511e-05,-1.4256221171e-01
17,2024-08-15 02:00:00,0.197226,9.471755,6.698994,1.001 omega + 0.010 omega^2,0.003 omega + -0.001 theta omega + 0.021 omega^2,-2.4708006659e-04,-1.5868312660e-05,3.1536009417e-03,1.1769076428e-05,-5.9947106213e-04,2.1196089928e-02
18,2024-08-15 02:05:00,0.068346,7.211469,5.099507,1.007 omega + -0.019 omega^2,0.015 omega + -0.001 theta omega + -0.041 omega^2,-2.3732900057e-04,7.0368029954e-05,1.5116118070e-02,-4.1929543135e-06,-9.0124014785e-04,-4.1148245501e-02
19,2024-08-15 02:10:00,0.049991,2.186626,1.546582,-0.001 1 + 0.998 omega + -0.001 theta omega + -0.015 omega^2,-0.001 1 + -0.003 omega + -0.001 theta omega + -0.037 omega^2,-1.3543201099e-03,-3.1300043937e-04,-2.8459664793e-03,-4.0755284776e-07,-9.5212278693e-04,-3.7453771475e-02
20,2024-08-15 02:15:00,0.052136,2.568862,1.816834,-0.001 1 + 1.003 omega + 0.059 omega^2,-0.003 1 + 0.006 omega + 0.001 theta omega + 0.108 omega^2,-2.8941447326e-03,-2.9690395222e-04,5.7130296541e-03,2.2472478981e-05,7.5289819000e-04,1.0769176155e-01
21,2024-08-15 02:20:00,0.093367,9.589283,6.780968,-0.002 1 + 1.024 omega + -0.001 theta omega + -0.054 omega^2,-0.004 1 + 0.053 omega + -0.002 theta omega + -0.115 omega^2,-3.8649544386e-03,4.1166216461e-05,5.3041355469e-02,6.8440764675e-06,-1.6788628818e-03,-1.1471922903e-01
22,2024-08-15 02:25:00,0.078685,4.015505,2.839936,0.998 omega + -0.001 theta omega + 0.050 omega^2,-0.001 1 + 0.001 theta + -0.002 omega + -0.002 theta omega + 0.088 omega^2,-7.5407476392e-04,8.2767996914e-04,-1.6655723611e-03,-6.1395239751e-05,-1.9696395974e-03,8.8374215542e-02
23,2024-08-15 02:30:00,0.012007,0.343185,0.242817,-0.002 1 + 0.977 omega + -0.001 theta omega + -0.071 omega^2,-0.004 1 + -0.044 omega + -0.002 theta omega + -0.133 omega^2,-4.3158638830e-03,-4.0226824613e-04,-4.3632327626e-02,-6.2486530014e-07,-2.0920857301e-03,-1.3333765792e-01
24,2024-08-15 02:35:00,0.119741,2.339834,1.656677,0.006 1 + -0.001 theta + 0.956 omega + 0.006 theta omega + 0.001 omega^2,0.011 1 + -0.002 theta + -0.087 omega + 0.013 theta omega + -0.002 omega^2,1.1274516574e-02,-1.5736218070e-03,-8.6930168569e-02,-1.3990939122e-05,1.2671672703e-02,-1.5410011991e-03
25,2024-08-15 02:40:00,0.036499,1.698206,1.201090,1.006 omega + 0.002 theta omega + -0.048 omega^2,-0.001 1 + 0.015 omega + 0.003 theta omega + -0.087 omega^2,-5.2921231506e-04,-3.5994099729e-04,1.5480245227e-02,-2.6883537403e-05,3.0136258178e-03,-8.6790335988e-02
26,2024-08-15 02:45:00,0.030087,2.296604,1.624084,1.001 omega + -0.005 theta omega + 0.085 omega^2,0.001 1 + 0.004 omega + -0.010 theta omega + 0.172 omega^2,7.8503757653e-04,-4.6489223878e-04,3.8017511418e-03,1.0402631368e-04,-9.9823456345e-03,1.7211862068e-01
27,2024-08-15 02:50:00,0.011990,1.385582,0.979791,0.011 1 + 0.834 omega + -0.002 theta omega + 0.618 omega^2,0.021 1 + 0.001 theta + -0.328 omega + -0.004 theta omega + 1.227 omega^2,2.1047424953e-02,7.1050311148e-04,-3.2778308100e-01,-2.3038531645e-06,-4.0302508686e-03,1.2273839061e+00
28,2024-08-15 02:55:00,0.027926,0.728843,0.515748,0.001 1 + 0.996 omega + 0.018 omega^2,0.001 1 + -0.001 theta + -0.007 omega + -0.001 theta omega + 0.023 omega^2,1.3705330792e-03,-6.1198586858e-04,-6.9640682739e-03,-1.4471481084e-06,-5.6701922812e-04,2.2968738297e-02
29,2024-08-15 03:00:00,0.028752,2.582029,1.825883,-0.001 1 + 1.011 omega + -0.022 omega^2,-0.002 1 + 0.027 omega + -0.001 theta omega + -0.065 omega^2,-2.1932698180e-03,6.5243507010e-05,2.7332184642e-02,5.4180595750e-07,-7.5427939901e-04,-6.5044274452e-02
30,2024-08-15 03:05:00,nan,nan,nan,-0.001 1 + 1.002 omega + 0.002 theta omega + 0.093 omega^2,-0.002 1 + 0.005 omega + 0.004 theta omega + 0.187 omega^2,-2.1221892876e-03,3.2375212000e-04,4.5506530635e-03,-6.5384740153e-05,3.8810922047e-03,1.8741450210e-01
31,2024-08-15 03:10:00,0.006426,0.142043,0.100543,-0.002 1 + 0.966 omega + -0.111 omega^2,-0.004 1 + -0.061 omega + -0.001 theta omega + -0.218 omega^2,-3.7080633587e-03,-1.6904896967e-05,-6.1045152575e-02,2.9774038845e-06,-7.2313514088e-04,-2.1773333771e-01
32,2024-08-15 03:15:00,0.051900,5.096068,3.603651,-0.001 1 + 1.045 omega + -0.004 theta omega + -0.140 omega^2,-0.003 1 + 0.091 omega + -0.009 theta omega + -0.293 omega^2,-2.5650950403e-03,3.5600833608e-04,9.0767605985e-02,-6.2103802907e-06,-8.5665275703e-03,-2.9307774079e-01
33,2024-08-15 03:20:00,nan,nan,nan,0.999 omega + -0.001 theta omega + 0.098 omega^2,0.001 1 + 0.001 omega + -0.002 theta omega + 0.182 omega^2,9.2191295599e-04,-3.8214267728e-04,6.7153779771e-04,2.9500708589e-05,-1.9606929554e-03,1.8244181551e-01
34,2024-08-15 03:25:00,nan,nan,nan,-0.003 1 + 0.001 theta + 1.011 omega + -0.002 theta omega + 0.149 omega^2,-0.006 1 + 0.003 theta + 0.028 omega + -0.003 theta omega + 0.284 omega^2,-6.4229375449e-03,2.5281027860e-03,2.7612206491e-02,-2.4685971297e-04,-3.3695438754e-03,2.8418504376e-01
35,2024-08-15 03:30:00,0.041775,1.399657,0.990148,1.000 omega + -0.001 theta omega + 0.006 omega^2,-0.001 1 + 0.003 omega + -0.001 theta omega + 0.007 omega^2,-5.3414390801e-04,3.0904092758e-04,3.0879264238e-03,-2.4621925826e-05,-1.1561687684e-03,6.5662974347e-03
36,2024-08-15 03:35:00,0.046665,1.351403,0.956156,1.006 omega + 0.065 omega^2,-0.001 1 + -0.001 theta + 0.012 omega + 0.131 omega^2,-6.4037244700e-04,-9.6569663897e-04,1.2046699742e-02,1.0043256628e-04,-3.3640027278e-04,1.3087673591e-01
37,2024-08-15 03:40:00,0.027944,1.419204,1.003723,0.001 1 + 1.001 omega + 0.001 theta omega + -0.083 omega^2,0.002 1 + 0.003 omega + 0.003 theta omega + -0.162 omega^2,1.9713851172e-03,-4.8312917735e-04,3.2176325038e-03,1.2126619737e-05,2.6952293222e-03,-1.6154830744e-01
38,2024-08-15 03:45:00,nan,nan,nan,1.008 omega + 0.002 theta omega + -0.004 omega^2,-0.001 1 + -0.001 theta + 0.016 omega + 0.004 theta omega + -0.010 omega^2,-8.8407562332e-04,-8.5562468424e-04,1.5775499799e-02,1.9520252684e-05,3.9018600307e-03,-9.9235835037e-03
39,2024-08-15 03:50:00,0.027201,1.075100,0.760454,-0.001 1 + 1.001 omega + 0.029 omega^2,-0.002 1 + 0.002 omega + 0.052 omega^2,-2.3016217018e-03,-2.4921749913e-04,2.3539521389e-03,1.6062474904e-06,-2.1462139153e-04,5.2267672021e-02
