Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
36500,2024-12-29 07:30:00,0.142013,6.189366,4.377695,-0.001 1 + 0.997 omega + 0.062 omega^2,-0.003 1 + 0.001 theta + -0.006 omega + -0.001 theta omega + 0.128 omega^2,-2.6565096450e-03,6.8568752612e-04,-5.9162395518e-03,-3.8102445766e-05,-5.0899619049e-04,1.2766568706e-01
36501,2024-12-29 07:35:00,nan,nan,nan,0.001 1 + 0.979 omega + 0.003 theta omega + 0.039 omega^2,0.003 1 + 0.001 theta + -0.040 omega + 0.005 theta omega + 0.077 omega^2,2.8331430497e-03,5.5543603335e-04,-3.9525154871e-02,-1.0616666432e-04,4.9909325000e-03,7.7113608431e-02
36502,2024-12-29 07:40:00,0.030460,1.435810,1.015500,0.019 1 + -0.001 theta + 0.899 omega + 0.002 theta omega + 0.100 omega^2,0.038 1 + -0.001 theta + -0.198 omega + 0.004 theta omega + 0.195 omega^2,3.7991677215e-02,-1.2290749553e-03,-1.9768449143e-01,6.0326403851e-06,4.1208138577e-03,1.9482520260e-01
36503,2024-12-29 07:45:00,0.017832,2.018336,1.427234,0.001 1 + 1.008 omega + 0.001 theta omega + -0.054 omega^2,0.001 1 + 0.016 omega + 0.003 theta omega + -0.103 omega^2,1.2324648069e-03,-3.1137794273e-04,1.5583979532e-02,-1.3357884489e-05,2.5982208600e-03,-1.0286656222e-01
36504,2024-12-29 07:50:00,0.077353,2.384746,1.687157,0.002 1 + 0.974 omega + 0.002 theta omega + 0.018 omega^2,0.004 1 + -0.056 omega + 0.003 theta omega + 0.039 omega^2,4.3065601067e-03,4.9826063068e-06,-5.6438366268e-02,-2.0779179266e-05,3.4614834261e-03,3.8964280945e-02
36505,2024-12-29 07:55:00,0.021164,0.746166,0.527831,-0.001 1 + 1.008 omega + 0.001 theta omega + 0.011 omega^2,-0.002 1 + 0.016 omega + 0.002 theta omega + 0.020 omega^2,-2.4157035893e-03,-4.6674096463e-04,1.6262630111e-02,-1.1231981315e-06,2.3563704210e-03,1.9500005802e-02
36506,2024-12-29 08:00:00,0.015391,0.465084,0.329044,0.002 1 + 0.979 omega + 0.069 omega^2,0.003 1 + -0.040 omega + 0.132 omega^2,3.3824213754e-03,-9.2610363264e-06,-3.9714937206e-02,3.5603998766e-07,-1.2512795598e-04,1.3223086295e-01
36507,2024-12-29 08:05:00,0.090312,11.954770,8.453540,-0.003 1 + 0.989 omega + 0.001 theta omega + 0.077 omega^2,-0.007 1 + 0.001 theta + -0.022 omega + 0.002 theta omega + 0.159 omega^2,-6.7315120235e-03,7.7412309586e-04,-2.1995210191e-02,-3.2340089539e-05,1.6813099295e-03,1.5869761939e-01
36508,2024-12-29 08:10:00,nan,nan,nan,0.001 1 + 1.005 omega + -0.046 omega^2,0.001 1 + 0.011 omega + -0.001 theta omega + -0.100 omega^2,1.2987891814e-03,-2.5274659850e-04,1.0501545090e-02,4.8677187308e-06,-1.0533186785e-03,-1.0025679647e-01
36509,2024-12-29 08:15:00,0.031047,1.491930,1.055182,-0.004 1 + 1.065 omega + -0.001 theta omega + -0.170 omega^2,-0.008 1 + 0.131 omega + -0.002 theta omega + -0.337 omega^2,-7.6050820205e-03,-5.1014213497e-05,1.3094471994e-01,6.0527685566e-06,-2.1824127258e-03,-3.3678016453e-01
