Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
86000,2025-06-19 16:20:00,0.135263,3.869514,2.737831,-0.001 theta + 1.004 omega + 0.001 theta omega + -0.058 omega^2,0.001 1 + -0.001 theta + 0.009 omega + 0.003 theta omega + -0.116 omega^2,9.6777569321e-04,-1.0827931131e-03,8.8313645598e-03,-1.2227360196e-04,2.5866195042e-03,-1.1636835432e-01
86001,2025-06-19 16:25:00,0.014288,0.343323,0.242976,0.011 1 + 1.075 omega + 0.002 theta omega + 0.102 omega^2,0.022 1 + 0.001 theta + 0.155 omega + 0.003 theta omega + 0.212 omega^2,2.2125450885e-02,6.9423220394e-04,1.5462701126e-01,4.4538391895e-06,3.1598364284e-03,2.1236578570e-01
86002,2025-06-19 16:30:00,0.038246,3.970666,2.807815,1.011 omega + 0.001 theta omega + -0.042 omega^2,0.022 omega + 0.001 theta omega + -0.078 omega^2,4.7555961750e-04,-2.3056490304e-04,2.1998504299e-02,-3.4696366122e-06,1.1963760714e-03,-7.7539875894e-02
86003,2025-06-19 16:35:00,0.012247,1.625813,1.149656,0.020 1 + 0.844 omega + 0.001 theta omega + 0.286 omega^2,0.043 1 + -0.327 omega + 0.002 theta omega + 0.602 omega^2,4.2630721351e-02,-3.9476390033e-04,-3.2672878192e-01,5.5386749031e-07,1.6452884539e-03,6.0161408841e-01
86004,2025-06-19 16:40:00,0.011003,0.301967,0.213665,-0.002 1 + 1.026 omega + -0.001 theta omega + -0.054 omega^2,-0.006 1 + 0.060 omega + -0.002 theta omega + -0.125 omega^2,-5.6373814514e-03,1.4364420062e-04,5.9583653611e-02,2.5102513592e-06,-1.5647720620e-03,-1.2475471490e-01
86005,2025-06-19 16:45:00,nan,nan,nan,-0.019 1 + 0.001 theta + 1.123 omega + -0.002 theta omega + -0.170 omega^2,-0.038 1 + 0.001 theta + 0.245 omega + -0.004 theta omega + -0.335 omega^2,-3.7629387487e-02,1.0114634178e-03,2.4544014973e-01,-3.7770561121e-06,-4.2314029945e-03,-3.3548304630e-01
86006,2025-06-19 16:50:00,nan,nan,nan,0.994 omega + -0.001 theta omega + 0.162 omega^2,-0.013 omega + -0.003 theta omega + 0.330 omega^2,6.2010394950e-05,-1.2413630179e-04,-1.2556246440e-02,1.1156426518e-05,-2.7235045383e-03,3.2956249678e-01
86007,2025-06-19 16:55:00,0.077926,12.793471,9.046518,-0.001 1 + 0.951 omega + -0.001 theta omega + 0.437 omega^2,-0.002 1 + 0.001 theta + -0.094 omega + -0.002 theta omega + 0.860 omega^2,-2.1723087113e-03,7.0459887119e-04,-9.3769626768e-02,-2.0503714865e-05,-1.6481774628e-03,8.5964205299e-01
86008,2025-06-19 17:00:00,0.043158,1.315464,0.930674,0.998 omega + 0.005 theta omega + 0.013 omega^2,0.001 1 + -0.001 theta + -0.004 omega + 0.010 theta omega + 0.027 omega^2,9.3706089568e-04,-6.8281622849e-04,-3.6626797860e-03,-8.5168003769e-05,9.9351247558e-03,2.6779512920e-02
86009,2025-06-19 17:05:00,0.070666,10.004969,7.074758,0.002 1 + 0.963 omega + -0.001 theta omega + 0.143 omega^2,0.004 1 + -0.070 omega + -0.002 theta omega + 0.280 omega^2,3.6866986954e-03,2.9148258663e-04,-6.9991610026e-02,7.6783278553e-07,-1.6279782768e-03,2.8017678198e-01
86010,2025-06-19 17:10:00,0.016906,0.805490,0.569693,-0.003 1 + 1.027 omega + -0.056 omega^2,-0.007 1 + 0.050 omega + -0.101 omega^2,-6.6166566690e-03,4.3770321262e-05,5.0468317514e-02,-5.8792887854e-07,-2.7076766940e-05,-1.0093230244e-01
86011,2025-06-19 17:15:00,0.014161,0.627452,0.443788,-0.007 1 + 1.061 omega + -0.136 omega^2,-0.013 1 + 0.117 omega + -0.253 omega^2,-1.2618770349e-02,1.9491835570e-05,1.1653022472e-01,5.7466109642e-07,-3.3820079824e-04,-2.5342917591e-01
86012,2025-06-19 17:20:00,0.014674,0.874859,0.618706,-0.001 1 + 1.001 omega + 0.038 omega^2,-0.003 1 + 0.002 omega + -0.001 theta omega + 0.083 omega^2,-2.8539385439e-03,1.0689714833e-04,1.5441311830e-03,5.1879001771e-07,-7.8473916180e-04,8.3249661544e-02
86013,2025-06-19 17:25:00,0.049095,8.097951,5.726221,-0.002 1 + 0.001 theta + 0.983 omega + -0.001 theta omega + 0.185 omega^2,-0.005 1 + 0.001 theta + -0.037 omega + -0.002 theta omega + 0.392 omega^2,-4.6552543208e-03,1.0551677490e-03,-3.7474628202e-02,-3.5446196550e-05,-2.1540897327e-03,3.9188645850e-01
