Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
53500,2025-02-26 10:20:00,0.035628,1.228299,0.868904,1.007 omega + 0.045 omega^2,0.001 1 + -0.001 theta + 0.016 omega + -0.001 theta omega + 0.085 omega^2,5.1858057944e-04,-8.6521612953e-04,1.5806095757e-02,1.0763817244e-04,-5.5191473543e-04,8.4981226312e-02
53501,2025-02-26 10:25:00,0.070838,7.428244,5.252800,1.010 omega + -0.003 theta omega + 0.082 omega^2,0.023 omega + -0.006 theta omega + 0.161 omega^2,6.8466559713e-05,-3.6903137683e-04,2.3297001546e-02,4.0370875157e-05,-6.1405740871e-03,1.6111875497e-01
53502,2025-02-26 10:30:00,nan,nan,nan,-0.001 1 + 0.001 theta + 1.020 omega + -0.003 theta omega + -0.157 omega^2,-0.001 1 + 0.002 theta + 0.041 omega + -0.006 theta omega + -0.332 omega^2,-1.4135691592e-03,1.9909546080e-03,4.1099913333e-02,-2.5096299957e-04,-5.9805108672e-03,-3.3180633802e-01
53503,2025-02-26 10:35:00,0.062066,3.188627,2.255127,-0.001 1 + 1.014 omega + 0.001 theta omega + 0.084 omega^2,-0.001 1 + -0.001 theta + 0.033 omega + 0.001 theta omega + 0.197 omega^2,-1.0843649034e-03,-7.7700571632e-04,3.2552163894e-02,-5.8647817910e-05,9.7654750538e-04,1.9650936971e-01
53504,2025-02-26 10:40:00,0.008900,0.208759,0.147749,0.001 1 + 1.002 omega + 0.002 theta omega + -0.082 omega^2,0.001 1 + 0.010 omega + 0.003 theta omega + -0.110 omega^2,1.4772931307e-03,3.5527801208e-04,1.0076729061e-02,2.4918661510e-06,3.1014035923e-03,-1.0970418876e-01
53505,2025-02-26 10:45:00,0.045054,1.592142,1.126265,-0.001 1 + 0.990 omega + -0.001 theta omega + -0.006 omega^2,-0.002 1 + -0.022 omega + -0.002 theta omega + -0.014 omega^2,-1.9248270778e-03,-8.4287383093e-05,-2.2220881449e-02,2.1237366317e-05,-1.5795445230e-03,-1.4179466584e-02
53506,2025-02-26 10:50:00,nan,nan,nan,-0.002 1 + 1.012 omega + -0.002 theta omega + 0.032 omega^2,-0.004 1 + 0.001 theta + 0.030 omega + -0.004 theta omega + 0.068 omega^2,-3.8515132590e-03,5.2326435874e-04,3.0153757388e-02,-8.8670872380e-06,-3.8926444715e-03,6.8090593482e-02
53507,2025-02-26 10:55:00,nan,nan,nan,0.001 1 + 0.989 omega + 0.002 theta omega + 0.030 omega^2,0.002 1 + -0.001 theta + -0.016 omega + 0.003 theta omega + 0.042 omega^2,1.9371163966e-03,-6.1497609645e-04,-1.6476590688e-02,4.6072312349e-05,3.1379101660e-03,4.2441700273e-02
53508,2025-02-26 11:00:00,0.026506,1.887120,1.334527,-0.001 1 + 1.028 omega + -0.001 theta omega + -0.099 omega^2,-0.002 1 + 0.057 omega + -0.001 theta omega + -0.194 omega^2,-2.2593903108e-03,1.5919507994e-06,5.6939912892e-02,6.3790614151e-07,-1.0776335972e-03,-1.9412602832e-01
53509,2025-02-26 11:05:00,0.033639,2.167583,1.532897,1.007 omega + 0.001 theta omega + -0.092 omega^2,0.001 1 + 0.017 omega + 0.003 theta omega + -0.186 omega^2,6.9701944093e-04,-2.4350353008e-04,1.6738067848e-02,-6.1509421304e-06,2.7305006520e-03,-1.8625692942e-01
