Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
44000,2025-01-24 09:35:00,0.029604,0.963159,0.681378,0.001 1 + 0.996 omega + 0.001 theta omega + -0.037 omega^2,0.002 1 + -0.008 omega + 0.002 theta omega + -0.070 omega^2,2.2128576930e-03,-1.9662854084e-04,-7.7606271699e-03,-3.5386802412e-06,1.8540172731e-03,-6.9697835502e-02
44001,2025-01-24 09:40:00,0.131996,7.251197,5.128220,0.001 1 + 1.005 omega + -0.043 omega^2,0.002 1 + -0.001 theta + 0.016 omega + -0.001 theta omega + -0.097 omega^2,2.0978943930e-03,-6.7027910366e-04,1.5596359667e-02,3.7593218887e-05,-5.7926901991e-04,-9.7429104742e-02
44002,2025-01-24 09:45:00,nan,nan,nan,0.001 1 + -0.001 theta + 0.994 omega + 0.006 theta omega + 0.097 omega^2,0.001 1 + -0.002 theta + -0.012 omega + 0.012 theta omega + 0.193 omega^2,1.3922332899e-03,-1.7676333543e-03,-1.2022711925e-02,8.8136219680e-05,1.1514783690e-02,1.9314677033e-01
44003,2025-01-24 09:50:00,0.066616,2.336475,1.652808,0.006 1 + -0.001 theta + 0.942 omega + 0.003 theta omega + 0.096 omega^2,0.012 1 + -0.001 theta + -0.114 omega + 0.007 theta omega + 0.191 omega^2,1.2132731219e-02,-1.0794566539e-03,-1.1392820373e-01,1.2076011744e-05,6.7637013209e-03,1.9109760120e-01
44004,2025-01-24 09:55:00,0.038066,4.371141,3.090980,1.004 omega + 0.029 omega^2,0.007 omega + 0.037 omega^2,-1.6038900109e-04,-4.1822027725e-05,7.1121620207e-03,-1.4314647990e-06,1.1438906254e-04,3.6921430921e-02
44005,2025-01-24 10:00:00,0.040749,1.348280,0.953813,1.001 omega + -0.001 theta omega + 0.009 omega^2,0.001 theta + 0.003 omega + -0.003 theta omega + 0.012 omega^2,1.2854185755e-04,9.3289873457e-04,2.9486598285e-03,-2.0310644129e-04,-2.6296718301e-03,1.1572524047e-02
44006,2025-01-24 10:05:00,0.069447,4.433471,3.135322,0.001 1 + 1.010 omega + 0.001 theta omega + -0.176 omega^2,0.003 1 + -0.001 theta + 0.021 omega + 0.001 theta omega + -0.343 omega^2,2.5437841947e-03,-7.6332791926e-04,2.0634072188e-02,4.8458547915e-05,1.2221918497e-03,-3.4337337248e-01
44007,2025-01-24 10:10:00,0.089928,4.267281,3.018093,-0.001 1 + 1.001 omega + 0.008 omega^2,-0.002 1 + 0.003 omega + 0.009 omega^2,-1.5013456075e-03,-1.2774801182e-04,3.4910228648e-03,3.0524227774e-05,-1.0366793980e-04,9.1423619910e-03
44008,2025-01-24 10:15:00,nan,nan,nan,0.001 1 + -0.001 theta + 1.006 omega + 0.004 theta omega + -0.053 omega^2,0.001 1 + -0.002 theta + 0.014 omega + 0.009 theta omega + -0.112 omega^2,1.1047493083e-03,-1.6605838876e-03,1.4346656036e-02,6.4247785430e-05,8.8916962190e-03,-1.1153533782e-01
44009,2025-01-24 10:20:00,0.470967,33.525543,23.708478,-0.002 1 + 0.001 theta + 0.995 omega + -0.001 theta omega + 0.135 omega^2,-0.004 1 + 0.001 theta + -0.007 omega + -0.002 theta omega + 0.261 omega^2,-4.1547585899e-03,1.0337536133e-03,-7.0750989013e-03,-5.0577584923e-05,-1.6833537130e-03,2.6060578557e-01
44010,2025-01-24 10:25:00,0.025213,0.610025,0.431721,0.002 1 + 0.947 omega + 0.259 omega^2,0.003 1 + -0.106 omega + 0.001 theta omega + 0.527 omega^2,3.2901404837e-03,2.3755139354e-04,-1.0604102903e-01,-1.0322072863e-05,6.8754040031e-04,5.2705267013e-01
44011,2025-01-24 10:30:00,0.059491,4.277439,3.024899,1.006 omega + -0.032 omega^2,0.019 omega + -0.001 theta omega + -0.084 omega^2,-4.4256036693e-05,-1.4112247881e-04,1.8656526214e-02,8.4424616178e-06,-5.5538294017e-04,-8.4381022273e-02
44012,2025-01-24 10:35:00,0.085636,2.839978,2.009080,0.002 1 + 0.960 omega + 0.003 theta omega + 0.057 omega^2,0.004 1 + -0.081 omega + 0.006 theta omega + 0.114 omega^2,4.3135564831e-03,4.0083259815e-04,-8.0984419990e-02,-5.9731741089e-05,5.6410649276e-03,1.1388002697e-01
