Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
59000,2025-03-17 14:25:00,0.022592,0.848156,0.599949,-0.003 1 + 0.970 omega + -0.001 theta omega + -0.056 omega^2,-0.006 1 + -0.057 omega + -0.001 theta omega + -0.116 omega^2,-5.7607732846e-03,-1.0953559313e-04,-5.6520607748e-02,3.8436051773e-06,-1.3047810177e-03,-1.1566023975e-01
59001,2025-03-17 14:30:00,nan,nan,nan,1.033 omega + -0.149 omega^2,0.065 omega + -0.290 omega^2,2.6495271869e-04,-3.0044087539e-04,6.5095130224e-02,4.2301524717e-06,-2.5015087261e-04,-2.8957370531e-01
59002,2025-03-17 14:35:00,0.015102,0.696310,0.492481,0.001 1 + 0.995 omega + 0.001 theta omega + -0.032 omega^2,0.001 1 + -0.009 omega + 0.001 theta omega + -0.053 omega^2,1.1770287329e-03,2.3985487420e-04,-8.7220174447e-03,-3.3585147162e-05,1.1486925900e-03,-5.2886024461e-02
59003,2025-03-17 14:40:00,nan,nan,nan,-0.007 1 + -0.001 theta + 0.939 omega + -0.003 theta omega + -0.082 omega^2,-0.015 1 + -0.001 theta + -0.126 omega + -0.007 theta omega + -0.172 omega^2,-1.4654254158e-02,-1.1825032035e-03,-1.2621256067e-01,-1.1485130887e-05,-7.1752617552e-03,-1.7227290307e-01
59004,2025-03-17 14:45:00,0.068626,2.617064,1.851180,-0.001 theta + 0.997 omega + -0.002 theta omega + -0.202 omega^2,-0.001 1 + -0.002 theta + -0.005 omega + -0.004 theta omega + -0.405 omega^2,-6.0908665647e-04,-1.8973985850e-03,-4.6812962347e-03,-1.8490433606e-04,-3.7732715283e-03,-4.0532226642e-01
59005,2025-03-17 14:50:00,nan,nan,nan,0.001 1 + 1.000 omega + 0.002 theta omega + -0.087 omega^2,0.001 1 + 0.001 omega + 0.005 theta omega + -0.176 omega^2,1.0295092707e-03,-2.0766875649e-04,1.3720883969e-03,-2.2689741460e-04,4.5286933547e-03,-1.7593000893e-01
59006,2025-03-17 14:55:00,0.023102,1.449023,1.024744,0.001 1 + 0.996 omega + 0.003 theta omega + -0.144 omega^2,0.002 1 + -0.001 theta + -0.008 omega + 0.005 theta omega + -0.281 omega^2,1.9547992123e-03,-5.9079328202e-04,-7.8981611319e-03,2.9966830913e-05,5.4154463682e-03,-2.8094273688e-01
59007,2025-03-17 15:00:00,0.057179,6.009925,4.249851,1.010 omega + -0.001 theta omega + -0.036 omega^2,-0.001 1 + 0.022 omega + -0.002 theta omega + -0.076 omega^2,-6.1834752283e-04,4.6155198987e-04,2.2489255761e-02,-9.8163891938e-06,-2.0918689476e-03,-7.6063916179e-02
59008,2025-03-17 15:05:00,0.020346,0.438086,0.310108,1.007 omega + -0.002 theta omega + -0.005 omega^2,-0.001 1 + -0.001 theta + 0.014 omega + -0.004 theta omega + -0.013 omega^2,-6.0999146885e-04,-9.3183033099e-04,1.4039340888e-02,1.5743618264e-04,-3.7769872606e-03,-1.2678817596e-02
59009,2025-03-17 15:10:00,0.055104,2.836855,2.006338,0.002 1 + -0.001 theta + 0.977 omega + 0.005 theta omega + 0.064 omega^2,0.004 1 + -0.001 theta + -0.044 omega + 0.009 theta omega + 0.125 omega^2,4.4234495761e-03,-1.4167529254e-03,-4.4222978820e-02,3.3856788044e-05,9.4584958622e-03,1.2466548030e-01
59010,2025-03-17 15:15:00,0.111701,8.128591,5.748325,1.016 omega + -0.082 omega^2,0.035 omega + -0.001 theta omega + -0.177 omega^2,2.6077465079e-04,-4.1059596607e-04,3.5370690832e-02,2.5599701389e-05,-6.6815472661e-04,-1.7670273639e-01
59011,2025-03-17 15:20:00,0.034723,2.513875,1.777748,0.994 omega + 0.015 omega^2,-0.008 omega + 0.020 omega^2,-3.4924138328e-04,5.5142996771e-05,-8.4054178284e-03,-9.5474632976e-07,3.7140036532e-04,2.0238795405e-02
59012,2025-03-17 15:25:00,0.045043,1.560035,1.103571,1.002 omega + -0.005 omega^2,-0.001 1 + 0.009 omega + -0.016 omega^2,-5.8121376350e-04,-2.3669680956e-04,9.0951819570e-03,9.9724738099e-06,2.5032089545e-04,-1.6474769530e-02
59013,2025-03-17 15:30:00,0.014706,0.926765,0.655404,-0.001 1 + 1.028 omega + -0.128 omega^2,-0.003 1 + 0.058 omega + 0.001 theta omega + -0.255 omega^2,-2.8049364692e-03,-1.4004741039e-04,5.7960306450e-02,4.5143313482e-07,8.8778694021e-04,-2.5547812474e-01
59014,2025-03-17 15:35:00,0.005869,0.192925,0.136481,0.005 1 + 0.943 omega + 0.001 theta omega + 0.157 omega^2,0.009 1 + -0.104 omega + 0.002 theta omega + 0.293 omega^2,9.1020294601e-03,-2.4821206118e-04,-1.0404567991e-01,4.0989431594e-07,1.5513846006e-03,2.9343787880e-01
59015,2025-03-17 15:40:00,0.161657,7.826234,5.535163,-0.001 1 + -0.001 theta + 1.007 omega + 0.001 theta omega + 0.025 omega^2,-0.003 1 + -0.001 theta + 0.014 omega + 0.003 theta omega + 0.036 omega^2,-2.6660852290e-03,-1.1506705725e-03,1.3991151946e-02,-8.8085199914e-05,2.5349016513e-03,3.6200391961e-02
59016,2025-03-17 15:45:00,0.025875,2.997804,2.119846,-0.002 1 + 1.043 omega + -0.001 theta omega + -0.149 omega^2,-0.005 1 + 0.093 omega + -0.001 theta omega + -0.321 omega^2,-5.2183348264e-03,1.4000310099e-04,9.2650516462e-02,-5.1009896772e-07,-1.3349454532e-03,-3.2065345157e-01
59017,2025-03-17 15:50:00,nan,nan,nan,-0.003 1 + 1.044 omega + -0.001 theta omega + -0.130 omega^2,-0.007 1 + 0.091 omega + -0.002 theta omega + -0.266 omega^2,-7.2232220588e-03,4.9201958483e-04,9.0989056736e-02,-7.0820990009e-06,-2.2418441671e-03,-2.6638601551e-01
59018,2025-03-17 15:55:00,0.094488,6.329529,4.476152,1.004 omega + 0.001 theta omega + -0.049 omega^2,-0.001 theta + 0.008 omega + 0.002 theta omega + -0.099 omega^2,-4.9553875979e-04,-5.9291442607e-04,8.4977168884e-03,-2.9574373111e-05,1.5878024432e-03,-9.8925003017e-02
59019,2025-03-17 16:00:00,0.022453,0.794397,0.561948,0.001 1 + 0.999 omega + -0.006 omega^2,0.001 1 + -0.001 omega + -0.010 omega^2,1.3603466487e-03,-1.3945680455e-04,-7.2118388283e-04,4.4350875130e-06,5.2199068160e-05,-9.9200608321e-03
59020,2025-03-17 16:05:00,nan,nan,nan,-0.003 1 + 1.014 omega + -0.002 theta omega + 0.078 omega^2,-0.006 1 + 0.032 omega + -0.004 theta omega + 0.122 omega^2,-5.7879684348e-03,4.9197947718e-04,3.1713663254e-02,-2.3782593120e-07,-3.8395227098e-03,1.2192862498e-01
59021,2025-03-17 16:10:00,0.015759,0.380430,0.269235,0.006 1 + -0.001 theta + 0.958 omega + 0.003 theta omega + 0.062 omega^2,0.011 1 + -0.002 theta + -0.084 omega + 0.006 theta omega + 0.119 omega^2,1.1135063380e-02,-1.5611479990e-03,-8.3608091667e-02,4.1129559502e-05,6.3771164540e-03,1.1934018783e-01
59022,2025-03-17 16:15:00,0.017699,0.889344,0.628986,1.034 omega + -0.165 omega^2,0.001 1 + -0.001 theta + 0.069 omega + -0.331 omega^2,5.7692018566e-04,-5.7030027067e-04,6.8569698606e-02,1.7942851105e-05,-2.6112941877e-05,-3.3108103264e-01
59023,2025-03-17 16:20:00,0.068237,9.018943,6.377538,-0.009 1 + 0.001 theta + 1.083 omega + -0.005 theta omega + -0.075 omega^2,-0.018 1 + 0.001 theta + 0.167 omega + -0.010 theta omega + -0.156 omega^2,-1.7726525692e-02,1.1230186606e-03,1.6727563873e-01,-5.8564888513e-06,-9.6616395329e-03,-1.5566853972e-01
59024,2025-03-17 16:25:00,0.028393,0.667663,0.472536,-0.001 1 + 0.989 omega + -0.004 theta omega + 0.153 omega^2,-0.003 1 + -0.001 theta + -0.021 omega + -0.010 theta omega + 0.289 omega^2,-3.0233355423e-03,-7.7799231987e-04,-2.1436181448e-02,2.0290968284e-04,-9.5482753167e-03,2.8880711322e-01
59025,2025-03-17 16:30:00,0.044066,4.094676,2.895541,-0.002 1 + 1.030 omega + -0.139 omega^2,-0.004 1 + 0.066 omega + 0.001 theta omega + -0.300 omega^2,-3.7861817103e-03,-7.4372059236e-05,6.6354214427e-02,1.6241745807e-07,8.4439906476e-04,-3.0018491667e-01
59026,2025-03-17 16:35:00,0.027047,0.912028,0.645185,0.004 1 + 0.963 omega + 0.002 theta omega + 0.058 omega^2,0.010 1 + -0.001 theta + -0.077 omega + 0.003 theta omega + 0.110 omega^2,9.6243904664e-03,-6.6778207817e-04,-7.6596491774e-02,5.9580677633e-06,3.2582527355e-03,1.1038003531e-01
59027,2025-03-17 16:40:00,0.039356,3.496644,2.472657,0.002 1 + 1.019 omega + -0.141 omega^2,0.003 1 + -0.001 theta + 0.041 omega + 0.001 theta omega + -0.289 omega^2,3.0566751494e-03,-5.0343059709e-04,4.0549889879e-02,1.0404606908e-05,7.2865414662e-04,-2.8922819835e-01
59028,2025-03-17 16:45:00,nan,nan,nan,-0.005 1 + 0.001 theta + 1.001 omega + -0.002 theta omega + 0.240 omega^2,-0.010 1 + 0.002 theta + 0.004 omega + -0.005 theta omega + 0.481 omega^2,-9.6929908651e-03,2.0559457478e-03,3.7778739282e-03,-9.8917744342e-05,-4.5038089076e-03,4.8078477519e-01
59029,2025-03-17 16:50:00,0.058713,8.220979,5.813258,-0.001 1 + 0.998 omega + -0.001 theta omega + 0.068 omega^2,-0.001 1 + -0.002 theta omega + 0.126 omega^2,-1.2520789560e-03,1.9406071211e-04,9.3441368232e-05,1.0981762108e-06,-1.8202331021e-03,1.2603420713e-01
59030,2025-03-17 16:55:00,0.014731,0.324310,0.229558,-0.001 1 + 1.015 omega + -0.001 theta omega + -0.009 omega^2,-0.004 1 + 0.040 omega + -0.002 theta omega + -0.051 omega^2,-3.7207814586e-03,1.0390718362e-04,4.0149103268e-02,3.7984398410e-06,-1.7811586185e-03,-5.0604946244e-02
59031,2025-03-17 17:10:00,0.034970,1.153231,0.815832,-0.003 1 + 1.030 omega + -0.002 theta omega + -0.075 omega^2,-0.005 1 + 0.001 theta + 0.060 omega + -0.003 theta omega + -0.145 omega^2,-5.3844961305e-03,7.0935642276e-04,6.0486861056e-02,-2.4825313493e-05,-3.2336380425e-03,-1.4461297448e-01
59032,2025-03-17 17:15:00,0.023672,0.677332,0.479238,1.003 omega + -0.001 theta omega + -0.031 omega^2,0.001 1 + -0.001 theta + 0.007 omega + -0.002 theta omega + -0.058 omega^2,9.6808964360e-04,-6.3698748898e-04,7.2262846418e-03,-4.1737461048e-06,-2.2041045872e-03,-5.7580860463e-02
59033,2025-03-17 17:20:00,0.018297,0.627027,0.443564,0.001 1 + 1.011 omega + -0.048 omega^2,0.002 1 + 0.022 omega + -0.094 omega^2,2.0353587556e-03,-2.5699680718e-04,2.1865984060e-02,3.0816933700e-06,2.4906967705e-04,-9.3937178469e-02
59034,2025-03-17 17:25:00,0.030437,2.867008,2.027395,-0.004 1 + 1.054 omega + -0.193 omega^2,-0.008 1 + 0.114 omega + -0.401 omega^2,-7.8450563329e-03,-8.2783991624e-05,1.1429756712e-01,1.5114466636e-06,2.7758410774e-04,-4.0069999732e-01
59035,2025-03-17 17:30:00,0.056341,6.731928,4.760359,-0.006 1 + 1.073 omega + -0.002 theta omega + -0.232 omega^2,-0.013 1 + 0.001 theta + 0.150 omega + -0.003 theta omega + -0.466 omega^2,-1.2845202674e-02,5.8359225311e-04,1.4973048193e-01,-1.7199251516e-06,-3.1215425025e-03,-4.6643013340e-01
59036,2025-03-17 17:35:00,0.071046,9.226668,6.524433,-0.003 1 + 0.001 theta + 1.022 omega + -0.005 theta omega + 0.022 omega^2,-0.007 1 + 0.002 theta + 0.046 omega + -0.011 theta omega + 0.037 omega^2,-6.8233933264e-03,1.7406065555e-03,4.5681709784e-02,-5.9141051830e-06,-1.0643631634e-02,3.7198794857e-02
59037,2025-03-17 17:40:00,0.142188,6.612057,4.676511,0.001 1 + 0.997 omega + -0.023 omega^2,0.002 1 + -0.006 omega + 0.001 theta omega + -0.050 omega^2,1.9529889461e-03,2.1942591095e-05,-5.6685241904e-03,-6.8611275612e-05,8.6864299651e-04,-4.9531882203e-02
59038,2025-03-17 17:45:00,nan,nan,nan,1.018 omega + 0.003 theta omega + -0.147 omega^2,0.001 1 + -0.001 theta + 0.037 omega + 0.006 theta omega + -0.296 omega^2,6.1094416331e-04,-9.3409023764e-04,3.7030943075e-02,2.0961723968e-06,6.3704535736e-03,-2.9616827724e-01
59039,2025-03-17 17:50:00,0.022963,1.588525,1.123374,-0.005 1 + 1.116 omega + -0.437 omega^2,-0.011 1 + -0.001 theta + 0.237 omega + 0.001 theta omega + -0.890 omega^2,-1.0910969417e-02,-5.9161216271e-04,2.3713007002e-01,1.0476142212e-05,9.1377873391e-04,-8.8983124791e-01
59040,2025-03-17 17:55:00,0.044237,1.261228,0.892372,-0.003 1 + 0.001 theta + 1.010 omega + -0.001 theta omega + 0.003 omega^2,-0.006 1 + 0.001 theta + 0.020 omega + -0.001 theta omega + 0.001 omega^2,-6.1523540761e-03,1.0343132812e-03,2.0473246265e-02,-4.1703379016e-05,-1.3205043673e-03,1.4085320670e-03
59041,2025-03-17 18:00:00,0.031140,1.747502,1.235867,0.001 1 + 0.995 omega + 0.027 omega^2,0.002 1 + -0.009 omega + 0.054 omega^2,2.1169849309e-03,-2.5889863762e-04,-8.5923611119e-03,9.3007113489e-07,4.8955171020e-04,5.3811776820e-02
59042,2025-03-17 18:05:00,0.233899,10.146706,7.176711,-0.001 1 + -0.001 theta + 1.010 omega + 0.003 theta omega + 0.004 omega^2,-0.002 1 + -0.001 theta + 0.020 omega + 0.005 theta omega + 0.004 omega^2,-1.8988316434e-03,-1.0435751916e-03,1.9859881001e-02,-1.8534532208e-05,5.1664507697e-03,4.4483664591e-03
