Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
27500,2024-11-23 16:05:00,nan,nan,nan,0.001 1 + -0.001 theta + 1.001 omega + 0.004 theta omega + 0.046 omega^2,0.001 1 + -0.002 theta + 0.003 omega + 0.009 theta omega + 0.090 omega^2,1.3397393437e-03,-1.8528971715e-03,3.3884673585e-03,-1.2931610905e-04,8.6949443843e-03,9.0373534162e-02
27501,2024-11-23 16:10:00,0.091830,4.189290,2.962987,-0.002 1 + 0.001 theta + 1.011 omega + -0.001 theta omega + -0.040 omega^2,-0.003 1 + 0.001 theta + 0.024 omega + -0.003 theta omega + -0.088 omega^2,-3.3140201759e-03,1.2972725270e-03,2.4241928983e-02,-8.0728713076e-05,-2.5383876102e-03,-8.7508586837e-02
27502,2024-11-23 16:15:00,0.084887,6.244434,4.415890,1.012 omega + 0.001 theta omega + 0.028 omega^2,-0.001 1 + 0.026 omega + 0.002 theta omega + 0.062 omega^2,-6.1383821768e-04,-3.7746524573e-05,2.5963498618e-02,2.8711685158e-07,2.4515775077e-03,6.1629911145e-02
27503,2024-11-23 16:20:00,nan,nan,nan,0.002 1 + -0.001 theta + 1.001 omega + 0.004 theta omega + -0.155 omega^2,0.004 1 + -0.001 theta + 0.003 omega + 0.008 theta omega + -0.309 omega^2,4.3528429570e-03,-1.3326456218e-03,2.6913365698e-03,-2.0608057028e-04,8.2760695312e-03,-3.0891397065e-01
27504,2024-11-23 16:25:00,nan,nan,nan,-0.002 1 + 0.991 omega + -0.002 theta omega + 0.051 omega^2,-0.005 1 + -0.017 omega + -0.004 theta omega + 0.106 omega^2,-4.9658459391e-03,1.4804694299e-04,-1.7102457278e-02,1.4656451793e-04,-3.8219535843e-03,1.0597940233e-01
27505,2024-11-23 16:30:00,0.144979,7.229450,5.113021,-0.001 1 + 0.983 omega + 0.001 theta omega + 0.047 omega^2,-0.003 1 + 0.001 theta + -0.033 omega + 0.002 theta omega + 0.096 omega^2,-3.0844969087e-03,6.0240019000e-04,-3.2907643031e-02,-2.8382031063e-05,1.5686328786e-03,9.6228122483e-02
27506,2024-11-23 16:35:00,0.088747,3.075391,2.175535,1.004 omega + 0.015 omega^2,0.001 1 + 0.009 omega + -0.001 theta omega + 0.036 omega^2,6.6167225893e-04,-1.6397284738e-04,8.9406092125e-03,-1.1785653459e-05,-7.7112532389e-04,3.6152555374e-02
27507,2024-11-23 16:40:00,nan,nan,nan,-0.001 1 + 1.001 omega + 0.058 omega^2,-0.002 1 + -0.001 theta + 0.002 omega + -0.001 theta omega + 0.120 omega^2,-1.8117445509e-03,-6.6401742603e-04,2.3498439911e-03,4.3574564971e-05,-5.0554185987e-04,1.1953199222e-01
27508,2024-11-23 16:45:00,0.216622,5.680329,4.019519,0.017 1 + -0.003 theta + 0.916 omega + 0.010 theta omega + -0.081 omega^2,0.034 1 + -0.005 theta + -0.166 omega + 0.020 theta omega + -0.168 omega^2,3.4488937038e-02,-5.1194441195e-03,-1.6575531962e-01,1.3363797245e-04,2.0210497100e-02,-1.6785931838e-01
27509,2024-11-23 16:50:00,0.080598,5.172162,3.657715,0.001 1 + 1.044 omega + 0.169 omega^2,0.003 1 + 0.092 omega + -0.001 theta omega + 0.348 omega^2,2.8024658834e-03,-4.5533100406e-04,9.2161996324e-02,-9.8485141563e-06,-5.8565420144e-04,3.4773706120e-01
27510,2024-11-23 16:55:00,0.121384,7.017672,4.962986,0.003 1 + 0.001 theta + 0.991 omega + -0.001 theta omega + -0.017 omega^2,0.005 1 + 0.001 theta + -0.021 omega + -0.002 theta omega + -0.039 omega^2,4.5502075547e-03,1.1587241413e-03,-2.0591672749e-02,6.4137304275e-05,-1.5634681912e-03,-3.9143247175e-02
27511,2024-11-23 17:00:00,nan,nan,nan,0.001 1 + 0.982 omega + 0.003 theta omega + 0.076 omega^2,0.002 1 + -0.034 omega + 0.007 theta omega + 0.141 omega^2,2.3126402898e-03,-3.7857217560e-04,-3.4007717732e-02,-9.2441767130e-05,6.8471558548e-03,1.4083191280e-01
27512,2024-11-23 17:05:00,nan,nan,nan,-0.015 1 + 0.001 theta + 1.080 omega + -0.004 theta omega + 0.141 omega^2,-0.031 1 + 0.001 theta + 0.162 omega + -0.008 theta omega + 0.281 omega^2,-3.0944237309e-02,1.4210461862e-03,1.6166572383e-01,-5.2269851883e-06,-8.0269197919e-03,2.8100624729e-01
27513,2024-11-23 17:10:00,nan,nan,nan,0.002 1 + 1.000 omega + 0.032 omega^2,0.003 1 + -0.001 theta + 0.002 omega + 0.058 omega^2,3.1139807505e-03,-7.9961129779e-04,1.7108695316e-03,3.0788886608e-05,-2.0495319487e-04,5.7607071171e-02
27514,2024-11-23 17:15:00,0.059297,6.054207,4.281176,0.003 1 + 0.944 omega + 0.001 theta omega + 0.178 omega^2,0.007 1 + -0.109 omega + 0.002 theta omega + 0.354 omega^2,6.6324115291e-03,-1.0501829986e-04,-1.0910028343e-01,-6.4656587882e-06,2.3908870763e-03,3.5357116451e-01
27515,2024-11-23 17:20:00,0.557857,28.637893,20.253890,0.001 1 + 1.001 omega + -0.018 omega^2,0.003 1 + 0.004 omega + -0.036 omega^2,2.5946117337e-03,-3.8345457017e-04,4.1925249899e-03,1.3603101872e-05,3.0414026498e-04,-3.6468803523e-02
27516,2024-11-23 17:25:00,nan,nan,nan,-0.001 1 + 0.991 omega + -0.002 theta omega + 0.146 omega^2,-0.002 1 + 0.001 theta + -0.016 omega + -0.003 theta omega + 0.286 omega^2,-1.7589619876e-03,6.4446965373e-04,-1.6308390360e-02,-1.9280452584e-05,-3.3553728849e-03,2.8629122468e-01
27517,2024-11-23 17:30:00,0.034226,2.194703,1.552078,0.001 1 + 1.016 omega + 0.001 theta omega + -0.147 omega^2,0.002 1 + 0.033 omega + 0.001 theta omega + -0.288 omega^2,1.8845573972e-03,-4.1486230401e-04,3.3186863735e-02,9.1716077299e-06,1.3491166616e-03,-2.8777780981e-01
27518,2024-11-23 17:35:00,0.032912,2.569805,1.817276,-0.002 1 + 1.026 omega + -0.001 theta omega + -0.054 omega^2,-0.005 1 + 0.053 omega + -0.001 theta omega + -0.110 omega^2,-4.8525987457e-03,1.3871076248e-04,5.3287417124e-02,8.2126482965e-07,-1.3710540286e-03,-1.0954949301e-01
27519,2024-11-23 17:40:00,0.024457,0.509058,0.360373,0.001 theta + 0.994 omega + 0.018 omega^2,0.001 theta + -0.011 omega + 0.032 omega^2,-4.2435495819e-04,1.4825402274e-03,-1.1187344248e-02,-2.1457674338e-04,-3.2168517970e-04,3.2442417490e-02
27520,2024-11-23 17:45:00,0.106651,2.579901,1.825824,0.004 1 + 0.960 omega + 0.005 theta omega + 0.023 omega^2,0.008 1 + -0.001 theta + -0.077 omega + 0.010 theta omega + 0.041 omega^2,7.7879365313e-03,-7.1288984911e-04,-7.7244677142e-02,-5.0867632666e-05,1.0398725435e-02,4.1434606389e-02
27521,2024-11-23 17:50:00,0.092239,3.991298,2.823028,-0.001 1 + 0.001 theta + 1.004 omega + -0.022 omega^2,-0.002 1 + 0.001 theta + 0.009 omega + -0.001 theta omega + -0.043 omega^2,-1.8655289336e-03,1.2594229374e-03,8.7037084127e-03,-1.0379547331e-04,-9.4840520753e-04,-4.3097655909e-02
27522,2024-11-23 17:55:00,nan,nan,nan,-0.002 1 + 0.001 theta + 1.017 omega + 0.002 theta omega + 0.210 omega^2,-0.003 1 + 0.001 theta + 0.035 omega + 0.003 theta omega + 0.422 omega^2,-3.2114307419e-03,1.2069332346e-03,3.5369095573e-02,1.6519486337e-04,3.4849653011e-03,4.2164690583e-01
27523,2024-11-23 18:00:00,0.137208,6.642679,4.698086,1.000 omega + 0.043 omega^2,0.004 omega + 0.086 omega^2,-1.3948433066e-04,1.1768364389e-04,3.8157122328e-03,-1.6787259863e-05,-3.1845365618e-04,8.5860184674e-02
