Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
52000,2025-02-21 05:10:00,0.027457,3.085711,2.182013,-0.002 1 + 1.032 omega + -0.001 theta omega + -0.135 omega^2,-0.004 1 + 0.074 omega + -0.001 theta omega + -0.312 omega^2,-3.5860831262e-03,1.0952072334e-04,7.3862461222e-02,7.7105517960e-07,-1.4383618831e-03,-3.1241689673e-01
52001,2025-02-21 05:15:00,nan,nan,nan,0.001 1 + 0.966 omega + 0.004 theta omega + 0.102 omega^2,0.002 1 + 0.001 theta + -0.066 omega + 0.008 theta omega + 0.199 omega^2,2.4289423997e-03,5.1985405992e-04,-6.6398800750e-02,-1.2754130613e-04,8.2903797338e-03,1.9924873578e-01
52002,2025-02-21 05:20:00,0.019397,0.396971,0.281036,0.001 1 + 0.974 omega + 0.091 omega^2,0.002 1 + -0.045 omega + 0.174 omega^2,1.7903094805e-03,1.9059969815e-04,-4.4525892747e-02,-1.2311297675e-05,3.4373941656e-04,1.7397954569e-01
52003,2025-02-21 05:25:00,0.024050,0.441089,0.312361,-0.001 1 + 1.004 omega + 0.014 omega^2,-0.001 1 + 0.007 omega + 0.021 omega^2,-1.3665206148e-03,1.6449866699e-04,6.7029757166e-03,1.9437561544e-05,4.8389871583e-04,2.0913748780e-02
52004,2025-02-21 05:30:00,0.009313,0.243247,0.172127,-0.003 1 + 1.014 omega + -0.001 theta omega + 0.025 omega^2,-0.006 1 + 0.001 theta + 0.026 omega + -0.002 theta omega + 0.052 omega^2,-6.3460587793e-03,7.2440740568e-04,2.6447902967e-02,-2.3101849329e-05,-2.0708897292e-03,5.2176369790e-02
52005,2025-02-21 05:35:00,nan,nan,nan,-0.002 1 + 1.053 omega + -0.163 omega^2,-0.004 1 + 0.108 omega + 0.001 theta omega + -0.327 omega^2,-3.6727748429e-03,-4.5012509844e-04,1.0769142226e-01,3.5645706955e-06,8.7499245090e-04,-3.2654595624e-01
52006,2025-02-21 05:40:00,0.185788,15.393903,10.885926,1.007 omega + -0.004 theta omega + 0.086 omega^2,-0.001 theta + 0.014 omega + -0.008 theta omega + 0.173 omega^2,4.8139713442e-04,-5.5183860317e-04,1.4411377017e-02,7.5200507418e-05,-7.7360447843e-03,1.7275477764e-01
52007,2025-02-21 05:45:00,nan,nan,nan,0.003 1 + 0.961 omega + 0.002 theta omega + 0.082 omega^2,0.006 1 + -0.082 omega + 0.005 theta omega + 0.173 omega^2,6.2194970424e-03,-3.6275080670e-04,-8.1725957266e-02,-6.8423781956e-06,4.7894418530e-03,1.7291196586e-01
52008,2025-02-21 05:50:00,0.117342,13.907386,9.834357,1.005 omega + -0.003 theta omega + 0.116 omega^2,0.011 omega + -0.006 theta omega + 0.236 omega^2,-2.7193538471e-04,9.7743406180e-05,1.1435624024e-02,9.3006379348e-06,-6.3875152324e-03,2.3635069240e-01
52009,2025-02-21 05:55:00,0.130329,17.571029,12.424935,-0.004 1 + 1.029 omega + -0.002 theta omega + 0.018 omega^2,-0.008 1 + 0.001 theta + 0.060 omega + -0.005 theta omega + 0.033 omega^2,-7.8650589663e-03,7.5115127232e-04,5.9999502555e-02,-1.9771418210e-06,-4.5296442594e-03,3.3279031581e-02
52010,2025-02-21 06:00:00,0.023682,3.696579,2.613930,-0.029 1 + 0.001 theta + 1.251 omega + -0.003 theta omega + -0.533 omega^2,-0.058 1 + 0.001 theta + 0.506 omega + -0.005 theta omega + -1.069 omega^2,-5.8034461472e-02,1.0565782315e-03,5.0626141692e-01,-1.7981487825e-06,-5.3633127228e-03,-1.0690186839e+00
52011,2025-02-21 06:05:00,0.009228,0.453320,0.320612,-0.006 1 + 1.059 omega + -0.149 omega^2,-0.011 1 + 0.111 omega + -0.001 theta omega + -0.279 omega^2,-1.1204584371e-02,1.1998435328e-04,1.1113890286e-01,-5.6925908295e-07,-5.6592629085e-04,-2.7861688099e-01
