Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
6000,2024-09-04 22:55:00,0.070395,8.527753,6.030237,-0.007 1 + 1.028 omega + -0.001 theta omega + 0.005 omega^2,-0.015 1 + 0.001 theta + 0.060 omega + -0.002 theta omega + 0.004 omega^2,-1.4817934080e-02,6.9986149139e-04,6.0455385752e-02,-8.0536898674e-06,-1.9445210981e-03,4.4966830848e-03
6001,2024-09-04 23:00:00,0.015438,0.336304,0.238053,-0.001 1 + 1.000 omega + -0.007 omega^2,-0.002 1 + 0.001 omega + -0.018 omega^2,-2.0367922914e-03,-1.0762135614e-04,6.8928632220e-04,-1.4083653521e-06,1.9684569042e-04,-1.7922193992e-02
6002,2024-09-04 23:05:00,0.012995,0.367508,0.260030,-0.001 1 + 1.000 omega + 0.017 omega^2,-0.002 1 + 0.001 omega + 0.040 omega^2,-1.5362686733e-03,-2.0273873066e-05,8.7168654380e-04,3.2256156292e-05,7.8359864281e-05,4.0091303471e-02
6003,2024-09-04 23:10:00,0.148425,9.787398,6.921532,1.005 omega + 0.001 theta omega + -0.132 omega^2,-0.001 theta + 0.011 omega + 0.003 theta omega + -0.261 omega^2,-4.8498009717e-04,-5.6826004500e-04,1.0991323427e-02,-2.6058498961e-05,2.8206688004e-03,-2.6116176180e-01
6004,2024-09-04 23:15:00,0.047418,2.153973,1.523458,1.004 omega + 0.001 theta omega + -0.086 omega^2,0.008 omega + 0.002 theta omega + -0.172 omega^2,-1.6216352164e-05,-4.7443566222e-04,8.3313674143e-03,4.4300024240e-05,1.6539350109e-03,-1.7206059330e-01
6005,2024-09-04 23:20:00,0.006667,0.193271,0.136744,-0.001 1 + 1.006 omega + -0.001 theta omega + 0.048 omega^2,-0.001 1 + 0.011 omega + -0.002 theta omega + 0.093 omega^2,-1.2637212056e-03,-2.7244174332e-04,1.1473866303e-02,-2.0140313155e-07,-1.5182565329e-03,9.3236989217e-02
6006,2024-09-04 23:25:00,0.014375,0.310538,0.219819,0.006 1 + 0.001 theta + 1.056 omega + 0.005 theta omega + 0.127 omega^2,0.012 1 + 0.002 theta + 0.114 omega + 0.011 theta omega + 0.251 omega^2,1.2243842757e-02,1.9232078970e-03,1.1372570031e-01,7.7311111320e-05,1.1071319394e-02,2.5090957084e-01
6007,2024-09-04 23:30:00,0.026317,0.893206,0.631866,-0.001 1 + 0.999 omega + -0.028 omega^2,-0.001 1 + 0.001 omega + -0.047 omega^2,-9.6879222050e-04,-7.2231128413e-05,1.3056385830e-03,1.1645747691e-07,3.5108884955e-04,-4.7001437249e-02
6008,2024-09-04 23:35:00,nan,nan,nan,0.001 1 + 1.017 omega + 0.002 theta omega + -0.130 omega^2,0.001 1 + -0.001 theta + 0.034 omega + 0.004 theta omega + -0.261 omega^2,1.2368669627e-03,-6.4440076593e-04,3.4377972864e-02,-4.1124256442e-06,4.3241646275e-03,-2.6103187191e-01
6009,2024-09-04 23:40:00,nan,nan,nan,0.005 1 + 0.952 omega + 0.002 theta omega + 0.093 omega^2,0.011 1 + -0.001 theta + -0.099 omega + 0.003 theta omega + 0.198 omega^2,1.0855746827e-02,-5.5554413060e-04,-9.9240719090e-02,1.6650834329e-06,3.3440137143e-03,1.9792683384e-01
6010,2024-09-04 23:45:00,0.020495,0.414265,0.293288,0.001 1 + 0.990 omega + -0.001 theta omega + 0.096 omega^2,0.002 1 + -0.017 omega + -0.002 theta omega + 0.196 omega^2,1.9617032174e-03,-2.1381716418e-04,-1.7269651780e-02,1.4472533607e-05,-1.8686453707e-03,1.9625223888e-01
6011,2024-09-04 23:50:00,0.091001,12.598427,8.908665,-0.004 1 + 1.083 omega + -0.006 theta omega + -0.199 omega^2,-0.008 1 + 0.167 omega + -0.012 theta omega + -0.396 omega^2,-7.8831930376e-03,9.2516279416e-05,1.6734007230e-01,6.0310304541e-05,-1.2242863626e-02,-3.9599741164e-01
6012,2024-09-04 23:55:00,nan,nan,nan,0.001 1 + 1.001 omega + 0.037 omega^2,0.001 1 + -0.001 theta + 0.002 omega + 0.001 theta omega + 0.068 omega^2,1.2691102422e-03,-9.4754818238e-04,1.5926304374e-03,7.5447013080e-05,5.8041386867e-04,6.7931860994e-02
6013,2024-09-05 00:00:00,0.010722,0.287464,0.203409,0.004 1 + 0.961 omega + 0.002 theta omega,0.007 1 + 0.001 theta + -0.076 omega + 0.003 theta omega + -0.006 omega^2,7.1061022744e-03,5.0918183599e-04,-7.5765794383e-02,-5.4369959712e-05,3.1289957417e-03,-6.4674323573e-03
6014,2024-09-05 00:05:00,0.017834,0.475660,0.336579,1.008 omega + -0.014 omega^2,0.001 1 + 0.015 omega + -0.024 omega^2,8.7253233085e-04,-1.1095527153e-04,1.5191968049e-02,1.0762808017e-06,-8.5865159243e-05,-2.4122509150e-02
6015,2024-09-05 00:10:00,0.026340,0.721804,0.510732,-0.015 1 + 1.102 omega + -0.002 theta omega + -0.142 omega^2,-0.031 1 + 0.001 theta + 0.205 omega + -0.003 theta omega + -0.284 omega^2,-3.0873859377e-02,7.3956455259e-04,2.0529928871e-01,-3.0431455879e-06,-3.2319475390e-03,-2.8439818148e-01
6016,2024-09-05 00:15:00,0.045593,5.643318,3.990559,1.001 omega + -0.002 theta omega + 0.053 omega^2,0.006 omega + -0.004 theta omega + 0.086 omega^2,-3.4595313023e-04,2.1341770867e-04,5.5449348826e-03,9.5064421329e-06,-3.8465391040e-03,8.5689659457e-02
6017,2024-09-05 00:20:00,0.036471,1.415263,1.001074,0.002 1 + 0.990 omega + 0.001 theta omega + -0.012 omega^2,0.005 1 + -0.021 omega + 0.001 theta omega + -0.017 omega^2,4.8053856792e-03,-3.7253153911e-04,-2.1260415519e-02,2.4461277435e-06,1.2583525772e-03,-1.6574325868e-02
6018,2024-09-05 00:25:00,0.030590,1.816167,1.284406,1.001 omega + -0.042 omega^2,0.001 1 + 0.003 omega + -0.001 theta omega + -0.079 omega^2,6.4871359428e-04,-3.8135102548e-05,2.6249826331e-03,3.5399500055e-05,-7.4925899779e-04,-7.8917200815e-02
6019,2024-09-05 00:30:00,0.060697,2.594060,1.834779,0.003 1 + -0.001 theta + 0.992 omega + 0.001 theta omega + -0.079 omega^2,0.006 1 + -0.001 theta + -0.015 omega + 0.002 theta omega + -0.163 omega^2,5.6572358520e-03,-1.4047385666e-03,-1.4851481928e-02,6.7786854161e-05,1.6088416014e-03,-1.6288988846e-01
6020,2024-09-05 00:35:00,0.112447,6.059837,4.285690,1.005 omega + -0.002 theta omega + 0.114 omega^2,0.012 omega + -0.004 theta omega + 0.212 omega^2,3.6870085068e-04,-3.5207123641e-04,1.1807117536e-02,2.8560760775e-05,-4.0082708398e-03,2.1174110939e-01
6021,2024-09-05 00:40:00,0.213865,8.136308,5.755226,0.001 1 + -0.001 theta + 0.996 omega + 0.005 theta omega + -0.085 omega^2,0.003 1 + -0.001 theta + -0.006 omega + 0.011 theta omega + -0.165 omega^2,2.6701024404e-03,-1.4254332687e-03,-6.2280266008e-03,4.7554319477e-05,1.0526223041e-02,-1.6486931861e-01
6022,2024-09-05 00:45:00,0.052781,6.630435,4.688574,1.015 omega + -0.059 omega^2,0.033 omega + -0.131 omega^2,8.1368660369e-05,-1.6612938816e-04,3.3074102641e-02,5.0898060769e-06,-4.7337573131e-04,-1.3078646867e-01
6023,2024-09-05 00:50:00,0.112387,4.932840,3.488950,0.001 1 + 0.990 omega + 0.002 theta omega + 0.028 omega^2,0.002 1 + -0.017 omega + 0.004 theta omega + 0.039 omega^2,1.8718437076e-03,-1.3003752745e-04,-1.7258324146e-02,-5.3372719265e-05,4.3236967053e-03,3.9076417101e-02
6024,2024-09-05 00:55:00,0.038232,2.469772,1.746602,0.989 omega + -0.002 theta omega + 0.239 omega^2,-0.019 omega + -0.003 theta omega + 0.472 omega^2,9.5678273482e-05,2.3577299828e-04,-1.8787090014e-02,-2.7056220414e-05,-3.3592508904e-03,4.7160214427e-01
6025,2024-09-05 01:00:00,0.064149,2.125582,1.503698,-0.001 1 + 0.992 omega + -0.001 theta omega + -0.062 omega^2,-0.001 1 + -0.016 omega + -0.001 theta omega + -0.125 omega^2,-1.3384824203e-03,1.1868072235e-04,-1.5824818592e-02,5.2323383912e-05,-1.2570877913e-03,-1.2496348439e-01
6026,2024-09-05 01:05:00,0.012549,0.281280,0.199093,0.001 1 + 0.995 omega + -0.026 omega^2,0.002 1 + -0.011 omega + 0.001 theta omega + -0.051 omega^2,2.1442714989e-03,1.9140903804e-05,-1.0536375857e-02,-1.9184159886e-05,7.5203952492e-04,-5.1112759347e-02
6027,2024-09-05 01:10:00,0.061994,9.348763,6.610719,-0.003 1 + 1.004 omega + -0.001 theta omega + 0.083 omega^2,-0.005 1 + 0.008 omega + -0.001 theta omega + 0.166 omega^2,-5.1150143902e-03,-1.4504334579e-05,7.8991179103e-03,5.2426968971e-07,-1.0253202307e-03,1.6583578637e-01
6028,2024-09-05 01:15:00,0.032723,3.598631,2.544721,0.026 1 + 1.204 omega + 0.001 theta omega + 0.390 omega^2,0.054 1 + 0.414 omega + 0.001 theta omega + 0.790 omega^2,5.3774144229e-02,2.6183128690e-04,4.1430891116e-01,-1.2127041411e-06,1.2994160806e-03,7.8954934247e-01
6029,2024-09-05 01:20:00,0.023212,0.558418,0.395202,-0.007 1 + 0.962 omega + -0.001 theta omega + -0.034 omega^2,-0.013 1 + -0.075 omega + -0.002 theta omega + -0.065 omega^2,-1.3289538219e-02,-1.5704656551e-04,-7.5351872977e-02,9.7588879705e-06,-1.6377332842e-03,-6.4761705373e-02
