Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
98000,2025-07-31 10:50:00,0.053243,5.593543,3.955412,0.001 1 + 1.010 omega + -0.078 omega^2,0.001 1 + 0.021 omega + -0.001 theta omega + -0.154 omega^2,1.0604564950e-03,-2.7704323648e-04,2.1405907334e-02,1.5976702700e-05,-6.4615888408e-04,-1.5444473715e-01
98001,2025-07-31 10:55:00,0.010692,0.374874,0.265184,-0.001 1 + 0.996 omega + -0.001 theta omega + 0.029 omega^2,-0.001 1 + -0.013 omega + -0.001 theta omega + 0.090 omega^2,-1.4981849592e-03,4.9569174376e-04,-1.3254402874e-02,-1.3033642708e-05,-1.3520964475e-03,9.0160991884e-02
98002,2025-07-31 11:00:00,0.011664,0.863398,0.610570,0.009 1 + 0.858 omega + 0.575 omega^2,0.018 1 + -0.282 omega + 1.157 omega^2,1.7706956755e-02,1.0699485560e-05,-2.8166979036e-01,3.9142093675e-07,-4.9777382773e-04,1.1565436808e+00
98003,2025-07-31 11:05:00,0.024682,2.225149,1.573515,0.001 1 + 0.970 omega + 0.177 omega^2,0.002 1 + -0.061 omega + 0.357 omega^2,1.6814352965e-03,2.0611253508e-04,-6.0530393789e-02,-7.5114226133e-06,-2.2787313794e-04,3.5742928462e-01
98004,2025-07-31 11:10:00,0.021094,1.478166,1.045328,1.013 omega + -0.001 theta omega + -0.050 omega^2,0.027 omega + -0.002 theta omega + -0.115 omega^2,3.1779104373e-04,-3.4543430920e-04,2.6702157957e-02,4.0248979994e-05,-2.2722022478e-03,-1.1542935726e-01
98005,2025-07-31 11:15:00,0.024495,4.014876,2.838999,0.009 1 + 0.832 omega + -0.001 theta omega + 0.678 omega^2,0.019 1 + -0.337 omega + -0.001 theta omega + 1.365 omega^2,1.8928401144e-02,2.7460064706e-04,-3.3743152046e-01,-2.9779352080e-06,-9.7754955153e-04,1.3649696513e+00
98006,2025-07-31 11:20:00,0.023767,0.683308,0.483464,-0.002 1 + 1.010 omega + -0.001 theta omega + 0.063 omega^2,-0.005 1 + 0.001 theta + 0.020 omega + -0.003 theta omega + 0.139 omega^2,-4.5001710992e-03,6.0972637390e-04,2.0399242104e-02,-1.3157682917e-05,-3.0147737853e-03,1.3878515476e-01
98007,2025-07-31 11:25:00,0.013932,0.404821,0.286421,0.993 omega + 0.010 omega^2,-0.010 omega + 0.013 omega^2,1.5787948400e-04,1.8426710600e-04,-1.0012434189e-02,-6.0120609548e-06,-9.0412933767e-05,1.3311804993e-02
98008,2025-07-31 11:30:00,0.076044,3.898859,2.757434,1.015 omega + -0.005 theta omega + 0.054 omega^2,-0.001 theta + 0.030 omega + -0.011 theta omega + 0.108 omega^2,3.5682649428e-04,-7.4840665538e-04,3.0050246115e-02,1.3725495167e-04,-1.0742370104e-02,1.0849265946e-01
98009,2025-07-31 11:35:00,0.048493,3.453464,2.442208,0.988 omega + 0.001 theta omega + 0.016 omega^2,-0.023 omega + 0.002 theta omega + 0.043 omega^2,2.4335201882e-04,5.3472200546e-05,-2.3016606197e-02,-6.5884209276e-06,1.9190923940e-03,4.3480997761e-02
98010,2025-07-31 11:40:00,0.085523,13.699858,9.687451,-0.001 1 + 0.962 omega + -0.002 theta omega + 0.306 omega^2,-0.002 1 + 0.001 theta + -0.075 omega + -0.003 theta omega + 0.610 omega^2,-1.5971655008e-03,5.8770221927e-04,-7.5278105862e-02,-4.0212942275e-06,-3.4647161314e-03,6.1026957906e-01
98011,2025-07-31 11:45:00,0.005489,0.192294,0.136028,-0.019 1 + 1.256 omega + -0.003 theta omega + -0.817 omega^2,-0.039 1 + 0.001 theta + 0.525 omega + -0.007 theta omega + -1.672 omega^2,-3.9358413633e-02,8.7563355963e-04,5.2492313825e-01,-3.2184347345e-06,-6.6831197066e-03,-1.6724147226e+00
98012,2025-07-31 11:50:00,0.017648,1.252456,0.885708,0.998 omega + -0.001 theta omega + 0.063 omega^2,0.001 1 + -0.003 omega + -0.002 theta omega + 0.135 omega^2,5.3526258103e-04,2.8617720129e-05,-2.5551439079e-03,4.4592951120e-06,-1.7307047341e-03,1.3496450856e-01
98013,2025-07-31 11:55:00,0.005710,0.315600,0.223199,-0.018 1 + 1.176 omega + -0.002 theta omega + -0.383 omega^2,-0.037 1 + 0.001 theta + 0.352 omega + -0.004 theta omega + -0.763 omega^2,-3.6819626400e-02,6.3358886936e-04,3.5206047151e-01,-3.8455963731e-07,-3.9579873787e-03,-7.6349874820e-01
98014,2025-07-31 12:00:00,0.014826,1.552746,1.098008,-0.032 1 + 1.412 omega + -0.003 theta omega + -1.268 omega^2,-0.064 1 + 0.001 theta + 0.826 omega + -0.006 theta omega + -2.541 omega^2,-6.4236260111e-02,6.8999963921e-04,8.2639957246e-01,2.4741693718e-06,-5.9694864337e-03,-2.5413359586e+00
98015,2025-07-31 12:05:00,0.195973,3.490074,2.471742,0.001 1 + 1.001 omega + -0.073 omega^2,0.002 1 + 0.001 theta + -0.161 omega^2,2.4326150781e-03,5.0525013089e-04,-4.0398846431e-05,-3.2182766640e-05,8.8194764042e-05,-1.6124691037e-01
98016,2025-07-31 12:10:00,0.026119,1.629263,1.152211,0.998 omega + -0.001 theta omega + 0.031 omega^2,-0.003 omega + -0.002 theta omega + 0.065 omega^2,6.3224547395e-05,-1.8534342959e-04,-3.0236888948e-03,3.5809995908e-05,-2.0203165798e-03,6.5275640902e-02
98017,2025-07-31 12:15:00,0.033373,3.145142,2.224076,-0.001 1 + 0.994 omega + -0.001 theta omega + 0.110 omega^2,-0.002 1 + -0.009 omega + -0.001 theta omega + 0.197 omega^2,-1.7326466058e-03,8.8174899154e-05,-8.7121704449e-03,4.4460499449e-06,-1.4252698711e-03,1.9662657701e-01
98018,2025-07-31 12:20:00,0.019913,1.974344,1.396143,0.977 omega + -0.001 theta omega + 0.164 omega^2,-0.046 omega + -0.001 theta omega + 0.332 omega^2,3.8722810851e-04,1.2829102392e-04,-4.6414821452e-02,2.8606045792e-06,-1.2354656303e-03,3.3242559219e-01
98019,2025-07-31 12:25:00,0.081145,8.248811,5.833073,1.012 omega + 0.003 theta omega + -0.189 omega^2,0.026 omega + 0.005 theta omega + -0.355 omega^2,2.4732906181e-04,-2.9915468953e-04,2.6088956376e-02,-6.4863509998e-06,4.9431698649e-03,-3.5485974562e-01
98020,2025-07-31 12:30:00,0.016160,2.081975,1.472223,-0.002 1 + 1.032 omega + -0.001 theta omega + -0.081 omega^2,-0.005 1 + 0.066 omega + -0.002 theta omega + -0.164 omega^2,-4.5397541638e-03,1.2907421777e-04,6.6069654169e-02,5.7378243105e-07,-1.7049548302e-03,-1.6443785155e-01
98021,2025-07-31 12:35:00,0.015979,0.483679,0.342199,-0.001 1 + 0.998 omega + 0.059 omega^2,-0.002 1 + 0.001 theta + -0.003 omega + 0.120 omega^2,-1.5044845341e-03,6.6056853751e-04,-2.7407975349e-03,-5.9500513425e-05,3.9428706599e-04,1.2049491280e-01
98022,2025-07-31 12:40:00,0.008127,0.244110,0.172707,-0.001 1 + 0.978 omega + -0.002 theta omega + -0.089 omega^2,-0.002 1 + -0.044 omega + -0.005 theta omega + -0.175 omega^2,-1.5405199991e-03,-7.2933847327e-05,-4.3982262684e-02,2.4867063729e-05,-4.5963526843e-03,-1.7516394588e-01
98023,2025-07-31 12:45:00,nan,nan,nan,-0.002 1 + 1.029 omega + -0.001 theta omega + -0.057 omega^2,-0.004 1 + 0.060 omega + -0.003 theta omega + -0.120 omega^2,-4.3586228721e-03,3.7384565248e-04,5.9967267258e-02,-5.7172474178e-06,-2.5952316535e-03,-1.1955464282e-01
98024,2025-07-31 12:50:00,0.128097,18.665199,13.198600,-0.002 1 + 1.030 omega + -0.001 theta omega + -0.005 omega^2,-0.004 1 + 0.065 omega + -0.003 theta omega + -0.018 omega^2,-4.0862427045e-03,-5.8521079210e-05,6.4621016002e-02,8.6023924156e-06,-2.5817180622e-03,-1.7656340892e-02
98025,2025-07-31 12:55:00,0.101275,4.652223,3.290398,0.994 omega + 0.001 theta omega + 0.003 omega^2,0.001 1 + -0.008 omega + 0.002 theta omega + -0.013 omega^2,6.0175458455e-04,-1.1999975249e-04,-8.1435373663e-03,-9.4731536656e-06,2.2001196385e-03,-1.3113678250e-02
98026,2025-07-31 13:00:00,nan,nan,nan,1.012 omega + 0.005 theta omega + -0.108 omega^2,-0.001 theta + 0.025 omega + 0.010 theta omega + -0.218 omega^2,-3.2824117091e-04,-8.9641310826e-04,2.5158646141e-02,7.3271751681e-06,9.5218229601e-03,-2.1787301028e-01
98027,2025-07-31 13:05:00,0.033030,2.590556,1.831948,-0.008 1 + 1.101 omega + -0.002 theta omega + -0.287 omega^2,-0.017 1 + 0.209 omega + -0.004 theta omega + -0.590 omega^2,-1.6616258618e-02,3.7456993396e-04,2.0927037756e-01,5.6855493715e-06,-4.1836164035e-03,-5.9047392152e-01
98028,2025-07-31 13:10:00,0.024102,0.787539,0.557135,-0.001 1 + 0.001 theta + 0.996 omega + -0.010 omega^2,-0.003 1 + 0.002 theta + -0.006 omega + -0.001 theta omega + -0.022 omega^2,-2.7671345173e-03,1.6724651089e-03,-5.8130736118e-03,-1.1661985804e-04,-8.7950788301e-04,-2.2374878528e-02
98029,2025-07-31 13:15:00,nan,nan,nan,-0.006 1 + -0.001 theta + 0.926 omega + -0.007 theta omega + -0.186 omega^2,-0.012 1 + -0.002 theta + -0.137 omega + -0.012 theta omega + -0.337 omega^2,-1.1500264407e-02,-2.1584393472e-03,-1.3678435305e-01,-1.0036302891e-04,-1.2228070824e-02,-3.3708986043e-01
98030,2025-07-31 13:20:00,0.071226,2.530505,1.790046,-0.003 1 + -0.001 theta + 0.970 omega + -0.006 theta omega + -0.002 omega^2,-0.006 1 + -0.002 theta + -0.062 omega + -0.013 theta omega + -0.015 omega^2,-6.0749919368e-03,-2.1144193942e-03,-6.1548664862e-02,-1.4865947357e-04,-1.2526435618e-02,-1.5483749336e-02
