Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
15500,2024-10-09 17:25:00,0.087900,2.340709,1.656297,0.002 1 + -0.001 theta + 0.981 omega + 0.007 theta omega + 0.002 omega^2,0.003 1 + -0.001 theta + -0.036 omega + 0.013 theta omega + 0.005 omega^2,3.3023525825e-03,-1.1228578736e-03,-3.6424531167e-02,-1.5759626844e-05,1.3293803687e-02,4.9509266072e-03
15501,2024-10-09 17:30:00,0.036302,1.274448,0.901536,-0.001 1 + -0.001 theta + 0.997 omega + -0.002 theta omega + 0.087 omega^2,-0.002 1 + -0.001 theta + -0.005 omega + -0.004 theta omega + 0.165 omega^2,-1.5441545027e-03,-1.0495110050e-03,-5.2807543815e-03,-9.2322771860e-05,-3.6760899547e-03,1.6514679756e-01
15502,2024-10-09 17:35:00,0.090280,3.479151,2.460960,0.001 1 + 1.009 omega + 0.001 theta omega + 0.030 omega^2,0.002 1 + 0.020 omega + 0.001 theta omega + 0.057 omega^2,2.1245649827e-03,4.4972168096e-04,2.0331157005e-02,2.3433395788e-05,1.2632659046e-03,5.7120986428e-02
15503,2024-10-09 17:40:00,nan,nan,nan,-0.002 1 + 0.001 theta + 1.016 omega + -0.002 theta omega + -0.001 omega^2,-0.004 1 + 0.001 theta + 0.036 omega + -0.004 theta omega + -0.011 omega^2,-4.3833265260e-03,1.2081428945e-03,3.6478622173e-02,-5.8535490366e-05,-3.8476487773e-03,-1.0849220942e-02
15504,2024-10-09 17:45:00,0.046900,5.963334,4.216844,0.001 1 + 1.032 omega + 0.002 theta omega + -0.267 omega^2,0.002 1 + -0.001 theta + 0.068 omega + 0.005 theta omega + -0.555 omega^2,1.7222971049e-03,-5.5206748949e-04,6.7767350664e-02,-4.8946991825e-06,4.6728499471e-03,-5.5504990057e-01
15505,2024-10-09 17:50:00,0.015805,0.514283,0.363825,-0.002 1 + 1.009 omega + -0.018 omega^2,-0.004 1 + 0.001 theta + 0.020 omega + -0.001 theta omega + -0.035 omega^2,-4.4775208821e-03,7.0999762947e-04,1.9913446353e-02,-2.5674975903e-05,-9.6549968622e-04,-3.5421207949e-02
15506,2024-10-09 17:55:00,0.051627,1.886661,1.334570,-0.001 1 + 1.006 omega + 0.003 theta omega + 0.028 omega^2,-0.001 1 + 0.014 omega + 0.007 theta omega + 0.067 omega^2,-1.2192017378e-03,-3.7890097198e-04,1.3737801414e-02,2.1313392524e-05,6.7830011906e-03,6.7023592625e-02
15507,2024-10-09 18:00:00,nan,nan,nan,-0.001 1 + 0.001 theta + 1.019 omega + -0.003 theta omega + -0.087 omega^2,-0.002 1 + 0.001 theta + 0.039 omega + -0.005 theta omega + -0.162 omega^2,-1.9127825032e-03,1.2707204541e-03,3.8972871528e-02,-1.3426331218e-04,-5.2260188846e-03,-1.6157433753e-01
15508,2024-10-09 18:05:00,0.350256,7.653916,5.417800,0.002 1 + -0.001 theta + 1.005 omega + -0.020 omega^2,0.003 1 + -0.002 theta + 0.012 omega + 0.001 theta omega + -0.041 omega^2,3.0808095019e-03,-1.7651756931e-03,1.2056125263e-02,1.2999637012e-04,6.3575431660e-04,-4.0731870919e-02
15509,2024-10-09 18:10:00,nan,nan,nan,0.998 omega + 0.004 theta omega + -0.094 omega^2,0.001 1 + -0.002 omega + 0.009 theta omega + -0.191 omega^2,5.2197311075e-04,-2.0808876891e-04,-2.4836217121e-03,-5.0110394834e-05,8.7399348880e-03,-1.9148266526e-01
15510,2024-10-09 18:15:00,0.079300,2.759748,1.952242,0.001 1 + 0.997 omega + 0.002 theta omega + -0.003 omega^2,0.001 1 + -0.001 theta + -0.005 omega + 0.003 theta omega + -0.001 omega^2,1.1200444138e-03,-7.7844809850e-04,-5.2259740330e-03,-1.7460655942e-05,3.4513692152e-03,-1.0188242563e-03
