Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
57000,2025-03-10 15:05:00,nan,nan,nan,0.003 1 + 0.987 omega + 0.001 theta omega + -0.141 omega^2,0.006 1 + 0.001 theta + -0.026 omega + 0.003 theta omega + -0.273 omega^2,5.8154082891e-03,6.8578128894e-04,-2.6261373311e-02,-1.1514600424e-04,2.9772851247e-03,-2.7329959957e-01
57001,2025-03-10 15:10:00,nan,nan,nan,-0.018 1 + -0.001 theta + 0.885 omega + -0.005 theta omega + -0.037 omega^2,-0.035 1 + -0.002 theta + -0.225 omega + -0.011 theta omega + -0.069 omega^2,-3.4619031707e-02,-1.7325291647e-03,-2.2514065729e-01,-1.4634254574e-06,-1.0622428652e-02,-6.9195857730e-02
57002,2025-03-10 15:15:00,0.010048,0.385702,0.272825,0.010 1 + 1.092 omega + 0.001 theta omega + 0.195 omega^2,0.020 1 + 0.184 omega + 0.002 theta omega + 0.389 omega^2,1.9875248880e-02,2.0177134780e-04,1.8434080521e-01,-1.2150867198e-06,1.5592129818e-03,3.8939537418e-01
57003,2025-03-10 15:20:00,nan,nan,nan,0.002 1 + 1.006 omega + -0.001 theta omega + -0.044 omega^2,0.003 1 + -0.001 theta + 0.013 omega + -0.002 theta omega + -0.082 omega^2,3.1818571018e-03,-6.7196327893e-04,1.3477910632e-02,-1.2490206523e-05,-2.2058881675e-03,-8.2319824664e-02
57004,2025-03-10 15:25:00,0.016385,0.499532,0.353413,0.990 omega + -0.001 theta omega + -0.032 omega^2,0.001 1 + -0.019 omega + -0.001 theta omega + -0.066 omega^2,7.2519376701e-04,2.8725215403e-04,-1.9331575237e-02,1.6703718088e-05,-1.0832626597e-03,-6.6171499113e-02
57005,2025-03-10 15:30:00,0.025073,2.906033,2.054952,-0.003 1 + 1.031 omega + -0.001 theta omega + -0.082 omega^2,-0.005 1 + 0.065 omega + -0.001 theta omega + -0.169 omega^2,-5.3913949411e-03,1.4833134334e-04,6.5246679396e-02,5.7139563799e-07,-1.3791812299e-03,-1.6877040791e-01
57006,2025-03-10 15:35:00,nan,nan,nan,0.999 omega + -0.003 theta omega + 0.025 omega^2,-0.001 theta + -0.001 omega + -0.006 theta omega + 0.050 omega^2,-5.4010911312e-05,-9.4240938701e-04,-1.3573693453e-03,-1.4255968783e-04,-6.2231209569e-03,4.9621225926e-02
57007,2025-03-10 15:40:00,0.048572,1.903329,1.346295,-0.005 1 + 0.979 omega + -0.001 theta omega + 0.075 omega^2,-0.009 1 + -0.037 omega + -0.002 theta omega + 0.147 omega^2,-8.7158184197e-03,-3.5976511784e-04,-3.6920262098e-02,1.4306103694e-05,-2.1457197275e-03,1.4715915794e-01
57008,2025-03-10 15:45:00,nan,nan,nan,-0.001 1 + 1.002 omega + -0.006 theta omega + 0.115 omega^2,-0.002 1 + -0.001 theta + 0.005 omega + -0.012 theta omega + 0.226 omega^2,-1.5168388328e-03,-6.2526818587e-04,5.0903876698e-03,7.1892774542e-05,-1.1559820780e-02,2.2649494332e-01
57009,2025-03-10 15:50:00,0.064376,5.629197,3.980704,0.991 omega + -0.050 omega^2,0.001 1 + -0.013 omega + -0.079 omega^2,5.0323924142e-04,1.9337086474e-04,-1.2541339395e-02,5.7368422086e-06,1.3019530094e-04,-7.8893378667e-02
