Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
27000,2024-11-21 22:25:00,0.096317,2.185093,1.546594,-0.002 1 + -0.001 theta + 0.992 omega + -0.003 theta omega + -0.002 omega^2,-0.004 1 + -0.002 theta + -0.015 omega + -0.006 theta omega + -0.005 omega^2,-3.6777233761e-03,-2.3344488272e-03,-1.5068960399e-02,-4.4085820714e-05,-5.8911863553e-03,-4.7517538988e-03
27001,2024-11-21 22:30:00,0.086528,4.271754,3.021206,1.007 omega + 0.001 theta omega + 0.015 omega^2,-0.001 1 + -0.001 theta + 0.015 omega + 0.001 theta omega + 0.049 omega^2,-8.8286660553e-04,-6.8342733894e-04,1.5257737025e-02,-5.6857812502e-05,1.2193067824e-03,4.8867457308e-02
27002,2024-11-21 22:35:00,nan,nan,nan,0.978 omega + -0.003 theta omega + -0.086 omega^2,-0.001 1 + 0.001 theta + -0.041 omega + -0.005 theta omega + -0.176 omega^2,-5.5793616273e-04,6.0699881327e-04,-4.0821612592e-02,1.0344591380e-04,-4.9563699845e-03,-1.7552940340e-01
27003,2024-11-21 22:40:00,0.084973,4.572587,3.233866,0.997 omega + -0.005 omega^2,-0.001 1 + -0.005 omega + -0.015 omega^2,-8.1142831475e-04,-2.8802529823e-04,-4.5816528591e-03,-1.0615455893e-05,-4.6122508828e-04,-1.4983579379e-02
27004,2024-11-21 22:45:00,nan,nan,nan,-0.004 1 + -0.002 theta + 0.987 omega + -0.002 theta omega + -0.019 omega^2,-0.008 1 + -0.003 theta + -0.026 omega + -0.005 theta omega + -0.035 omega^2,-7.9445583029e-03,-3.1223077655e-03,-2.5706991200e-02,-2.0787010410e-04,-4.5709418351e-03,-3.5257690089e-02
27005,2024-11-21 22:50:00,0.415220,14.039961,9.932092,0.004 1 + -0.001 theta + 0.981 omega + 0.005 theta omega + -0.048 omega^2,0.008 1 + -0.002 theta + -0.036 omega + 0.009 theta omega + -0.105 omega^2,8.4848419810e-03,-1.7909107066e-03,-3.6229760964e-02,2.8519553939e-05,9.2672555177e-03,-1.0462149382e-01
27006,2024-11-21 22:55:00,nan,nan,nan,-0.001 1 + -0.001 theta + 0.998 omega + -0.003 theta omega + -0.121 omega^2,-0.003 1 + -0.002 theta + -0.003 omega + -0.006 theta omega + -0.235 omega^2,-2.5739391881e-03,-2.0548880851e-03,-3.3824730369e-03,-8.1452355612e-05,-5.5135603120e-03,-2.3494183661e-01
27007,2024-11-21 23:00:00,0.073901,4.602521,3.254894,0.002 1 + 1.011 omega + 0.001 theta omega + -0.016 omega^2,0.004 1 + 0.025 omega + 0.002 theta omega + -0.021 omega^2,3.9161393598e-03,4.8631665287e-04,2.5497057963e-02,8.8822802224e-06,1.9275416244e-03,-2.0875849988e-02
27008,2024-11-21 23:05:00,0.112080,2.864443,2.027017,0.001 1 + -0.001 theta + 1.005 omega + -0.003 theta omega + -0.055 omega^2,0.002 1 + -0.002 theta + 0.012 omega + -0.006 theta omega + -0.112 omega^2,1.8395591969e-03,-1.8065652564e-03,1.1806783921e-02,1.3509654849e-04,-6.3702514580e-03,-1.1230641868e-01
27009,2024-11-21 23:10:00,0.029706,0.838373,0.593192,1.001 omega + 0.007 omega^2,0.001 theta + 0.001 omega + 0.014 omega^2,-1.9335134321e-04,6.9814764577e-04,1.4233509263e-03,-1.2365647071e-04,1.3304989637e-04,1.4044224355e-02
27010,2024-11-21 23:15:00,0.010572,0.138323,0.098094,0.002 1 + 1.001 omega + -0.001 theta omega + -0.026 omega^2,0.003 1 + 0.002 omega + -0.002 theta omega + -0.046 omega^2,3.4616152185e-03,4.9547615308e-05,2.3618059379e-03,-1.5104701561e-05,-1.5997742597e-03,-4.5775578038e-02
27011,2024-11-21 23:20:00,0.015641,0.394816,0.279396,1.013 omega + 0.042 omega^2,0.001 1 + 0.031 omega + 0.109 omega^2,5.5158007482e-04,-7.7380732847e-05,3.1195112766e-02,-1.8793634299e-06,3.2370186875e-04,1.0936263493e-01
27012,2024-11-21 23:25:00,0.067782,2.303951,1.629844,-0.001 1 + 0.981 omega + -0.002 theta omega + -0.029 omega^2,-0.003 1 + -0.039 omega + -0.004 theta omega + -0.072 omega^2,-2.7214189598e-03,-2.0606848650e-04,-3.8981897511e-02,1.7222558861e-05,-4.3419240348e-03,-7.2260403214e-02
27013,2024-11-21 23:30:00,0.039252,1.237924,0.875785,0.001 1 + 1.000 omega + -0.022 omega^2,0.002 1 + 0.002 omega + -0.044 omega^2,1.5181599127e-03,-1.5043216905e-04,2.0681074407e-03,-1.1656058014e-06,2.0521511559e-04,-4.3938564633e-02
27014,2024-11-21 23:35:00,nan,nan,nan,-0.001 1 + 0.983 omega + -0.001 theta omega + -0.113 omega^2,-0.001 1 + -0.001 theta + -0.032 omega + -0.002 theta omega + -0.222 omega^2,-1.3556692793e-03,-5.3203617652e-04,-3.1587108685e-02,-1.0169822273e-05,-2.3838958670e-03,-2.2224484826e-01
27015,2024-11-21 23:40:00,0.038485,0.799035,0.565658,0.003 1 + 0.001 theta + 0.981 omega + -0.103 omega^2,0.006 1 + 0.001 theta + -0.034 omega + 0.001 theta omega + -0.213 omega^2,6.0698931344e-03,1.2145467933e-03,-3.3907694525e-02,-5.3811730648e-05,5.8226839804e-04,-2.1342087782e-01
27016,2024-11-21 23:45:00,0.134501,6.517437,4.609505,1.001 omega + -0.001 theta omega + 0.011 omega^2,0.004 omega + -0.001 theta omega + 0.013 omega^2,-1.4002430377e-04,2.2523147620e-04,3.6798664418e-03,-1.8243591274e-05,-1.0985252906e-03,1.2790768576e-02
27017,2024-11-21 23:50:00,0.041054,2.765371,1.955628,0.002 1 + 1.014 omega + 0.001 theta omega + -0.113 omega^2,0.003 1 + 0.029 omega + 0.002 theta omega + -0.228 omega^2,3.4067117401e-03,-4.8499188226e-04,2.9143206963e-02,5.0687246592e-06,1.6259597705e-03,-2.2824836811e-01
27018,2024-11-21 23:55:00,0.095039,9.826127,6.948446,-0.001 1 + 1.019 omega + -0.055 omega^2,-0.001 1 + 0.043 omega + -0.130 omega^2,-1.4566841739e-03,-2.1559945179e-04,4.2945884708e-02,9.0509559811e-06,-3.0680950497e-04,-1.2976699500e-01
27019,2024-11-22 00:00:00,0.050069,3.752307,2.653518,-0.011 1 + 1.064 omega + -0.001 theta omega + -0.079 omega^2,-0.024 1 + 0.001 theta + 0.137 omega + -0.003 theta omega + -0.166 omega^2,-2.4184995480e-02,9.0797057920e-04,1.3746508757e-01,-7.9665863763e-06,-2.8743014925e-03,-1.6640293587e-01
27020,2024-11-22 00:05:00,0.020487,0.572818,0.405302,-0.001 1 + 1.008 omega + 0.055 omega^2,-0.002 1 + 0.015 omega + 0.001 theta omega + 0.105 omega^2,-2.2552776990e-03,1.2722947997e-04,1.5381741918e-02,1.2763379930e-05,9.3763241270e-04,1.0481769161e-01
27021,2024-11-22 00:10:00,0.052192,1.789799,1.266117,-0.001 1 + 1.018 omega + -0.001 theta omega + -0.047 omega^2,-0.003 1 + 0.001 theta + 0.037 omega + -0.002 theta omega + -0.096 omega^2,-2.9357098478e-03,5.1459702241e-04,3.7329602152e-02,-2.1819116483e-05,-2.0027264829e-03,-9.6378813750e-02
27022,2024-11-22 00:15:00,0.186282,10.753972,7.605347,0.002 1 + 0.988 omega + 0.002 theta omega + -0.013 omega^2,0.004 1 + -0.001 theta + -0.022 omega + 0.004 theta omega + -0.043 omega^2,4.0671149200e-03,-8.3374207159e-04,-2.2411482210e-02,2.3075612672e-05,3.8995315965e-03,-4.3102655980e-02
27023,2024-11-22 00:20:00,0.077809,2.999712,2.121830,0.001 1 + 1.002 omega + 0.010 omega^2,0.002 1 + 0.005 omega + -0.001 theta omega + 0.017 omega^2,2.2832981150e-03,-2.8371980968e-04,4.9132521491e-03,-1.4985229360e-05,-6.9407008522e-04,1.6665181511e-02
27024,2024-11-22 00:25:00,0.073442,2.769323,1.958896,1.003 omega + 0.060 omega^2,-0.001 theta + 0.006 omega + 0.001 theta omega + 0.125 omega^2,3.7687977552e-04,-8.7143107879e-04,6.3485030098e-03,-1.2154345384e-04,6.5025754421e-04,1.2522763582e-01
27025,2024-11-22 00:30:00,0.087283,2.493445,1.764212,0.001 1 + -0.001 theta + 1.006 omega + -0.006 theta omega + 0.092 omega^2,0.002 1 + -0.002 theta + 0.015 omega + -0.012 theta omega + 0.187 omega^2,1.8465674508e-03,-1.9001909531e-03,1.4772441773e-02,1.9825386274e-04,-1.1875505575e-02,1.8685426430e-01
27026,2024-11-22 00:35:00,0.084323,2.263026,1.601312,0.001 1 + 0.994 omega + 0.003 theta omega + 0.110 omega^2,0.002 1 + -0.011 omega + 0.006 theta omega + 0.227 omega^2,1.6420095434e-03,-7.8335536257e-05,-1.0906437908e-02,-4.0601074232e-04,5.8943644249e-03,2.2744467355e-01
27027,2024-11-22 00:40:00,0.049762,1.106011,0.782859,0.001 1 + 0.977 omega + 0.009 theta omega + 0.006 omega^2,0.002 1 + -0.001 theta + -0.045 omega + 0.019 theta omega + 0.021 omega^2,2.0825349642e-03,-7.2216584462e-04,-4.4840910926e-02,-1.9180779813e-04,1.9349581681e-02,2.0536815570e-02
27028,2024-11-22 00:45:00,0.053504,2.506810,1.772986,-0.002 1 + 0.996 omega + -0.001 theta omega + 0.145 omega^2,-0.005 1 + -0.001 theta + -0.007 omega + -0.003 theta omega + 0.282 omega^2,-4.5355403153e-03,-1.0013768145e-03,-7.3652345023e-03,2.0430363577e-04,-2.7416834108e-03,2.8201849638e-01
27029,2024-11-22 00:50:00,nan,nan,nan,0.002 1 + -0.001 theta + 1.006 omega + -0.045 omega^2,0.004 1 + -0.001 theta + 0.013 omega + -0.001 theta omega + -0.077 omega^2,3.7862361074e-03,-1.0314078476e-03,1.3090498069e-02,-4.9762294737e-05,-1.0882844597e-03,-7.6671501631e-02
27030,2024-11-22 00:55:00,0.018610,0.891977,0.630860,0.037 1 + 0.001 theta + 1.325 omega + 0.004 theta omega + 0.681 omega^2,0.075 1 + 0.001 theta + 0.663 omega + 0.008 theta omega + 1.386 omega^2,7.4959570795e-02,1.4991562203e-03,6.6299464373e-01,2.9151723516e-06,8.0183423162e-03,1.3855367219e+00
27031,2024-11-22 01:00:00,0.046793,1.747990,1.236458,0.999 omega + 0.001 theta omega + -0.032 omega^2,-0.002 omega + 0.002 theta omega + -0.060 omega^2,2.8692573687e-04,-4.3271667248e-04,-1.9944380165e-03,3.4331190043e-05,2.1742909971e-03,-5.9729607135e-02
27032,2024-11-22 01:05:00,0.026927,1.461140,1.033357,-0.001 1 + 1.018 omega + 0.104 omega^2,-0.001 1 + 0.036 omega + 0.200 omega^2,-1.0588238880e-03,-2.4279177629e-04,3.5718368451e-02,-4.0539591972e-06,-4.4466585722e-04,2.0008964954e-01
27033,2024-11-22 01:10:00,nan,nan,nan,0.011 1 + 1.086 omega + 0.002 theta omega + 0.105 omega^2,0.021 1 + 0.171 omega + 0.004 theta omega + 0.203 omega^2,2.1212609685e-02,3.2138960910e-04,1.7085688534e-01,-1.0256037171e-05,4.0888013151e-03,2.0290019422e-01
27034,2024-11-22 01:15:00,0.051752,2.628338,1.858876,0.989 omega + -0.031 omega^2,-0.001 1 + -0.018 omega + -0.001 theta omega + -0.048 omega^2,-6.4545088469e-04,-8.2153804506e-05,-1.7651404776e-02,-2.7526152684e-06,-8.1477712524e-04,-4.7967474689e-02
27035,2024-11-22 01:20:00,0.073215,2.207568,1.561845,0.001 1 + 0.001 theta + 1.008 omega + 0.001 theta omega + 0.106 omega^2,0.003 1 + 0.003 theta + 0.013 omega + 0.002 theta omega + 0.203 omega^2,2.5956753487e-03,2.7000118356e-03,1.2826944065e-02,3.0604646817e-04,1.8665281092e-03,2.0294953420e-01
27036,2024-11-22 01:25:00,0.035968,1.921249,1.358766,0.001 1 + 1.009 omega + -0.062 omega^2,0.003 1 + 0.018 omega + 0.001 theta omega + -0.123 omega^2,2.6188341164e-03,-3.5164989622e-04,1.8054459435e-02,4.7948933763e-06,6.5630675907e-04,-1.2252881970e-01
27037,2024-11-22 01:30:00,0.057700,1.604113,1.135013,0.001 1 + 0.001 theta + 1.025 omega + -0.006 theta omega + -0.130 omega^2,0.002 1 + 0.001 theta + 0.054 omega + -0.013 theta omega + -0.278 omega^2,1.9519115709e-03,1.4129379576e-03,5.3693821397e-02,-3.7769195704e-04,-1.3040053774e-02,-2.7825253134e-01
