Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
4000,2024-08-28 23:55:00,0.018125,2.222458,1.571568,0.004 1 + 0.917 omega + 0.001 theta omega + 0.273 omega^2,0.009 1 + -0.175 omega + 0.001 theta omega + 0.573 omega^2,9.4427632978e-03,7.2305157657e-05,-1.7469300388e-01,-4.9481115977e-06,1.4950501502e-03,5.7262985104e-01
4001,2024-08-29 00:00:00,nan,nan,nan,1.001 omega + 0.001 theta omega + -0.106 omega^2,-0.001 1 + -0.001 theta + 0.005 omega + 0.001 theta omega + -0.206 omega^2,-9.0914084057e-04,-6.9145777159e-04,4.7276808409e-03,-2.2422767099e-05,1.0770425130e-03,-2.0605944784e-01
4002,2024-08-29 00:05:00,0.070149,5.261970,3.721105,0.003 1 + 1.009 omega + 0.001 theta omega + -0.030 omega^2,0.007 1 + 0.001 theta + 0.018 omega + 0.001 theta omega + -0.064 omega^2,6.6120335769e-03,6.5275672248e-04,1.8174820839e-02,2.1273556711e-05,1.3156570678e-03,-6.3578064871e-02
4003,2024-08-29 00:10:00,0.021703,1.296364,0.916796,0.010 1 + 0.913 omega + 0.197 omega^2,0.022 1 + -0.198 omega + 0.449 omega^2,2.1649512050e-02,-3.1111055606e-05,-1.9814864503e-01,-6.1344228561e-07,2.6134266228e-04,4.4865401577e-01
4004,2024-08-29 00:15:00,0.035333,5.576514,3.943270,-0.023 1 + 1.166 omega + -0.001 theta omega + -0.280 omega^2,-0.046 1 + 0.001 theta + 0.326 omega + -0.003 theta omega + -0.542 omega^2,-4.5807583637e-02,7.0136450666e-04,3.2557437991e-01,-1.2458085443e-06,-2.9754059062e-03,-5.4213126053e-01
4005,2024-08-29 00:20:00,nan,nan,nan,-0.021 1 + 1.236 omega + 0.001 theta omega + -0.655 omega^2,-0.043 1 + 0.471 omega + 0.001 theta omega + -1.298 omega^2,-4.2899788245e-02,-2.6064210731e-04,4.7143024587e-01,2.1771986251e-07,1.3910840834e-03,-1.2975908326e+00
4006,2024-08-29 00:25:00,0.008418,0.164187,0.116250,0.011 1 + 0.926 omega + 0.001 theta omega + 0.125 omega^2,0.018 1 + -0.001 theta + -0.122 omega + 0.002 theta omega + 0.202 omega^2,1.8038764691e-02,-5.6408984995e-04,-1.2224346958e-01,4.3171872712e-06,1.8113031881e-03,2.0216952432e-01
4007,2024-08-29 00:30:00,nan,nan,nan,1.002 omega + 0.003 theta omega + -0.136 omega^2,0.005 omega + 0.007 theta omega + -0.275 omega^2,-4.8600343548e-04,-2.3053922098e-05,5.2469507763e-03,-3.1930955713e-05,6.8341347976e-03,-2.7547205585e-01
4008,2024-08-29 00:35:00,0.013115,0.406359,0.287489,-0.001 1 + 1.002 omega + 0.046 omega^2,-0.002 1 + 0.004 omega + 0.001 theta omega + 0.095 omega^2,-2.2027024320e-03,-3.1595139356e-04,4.1825527213e-03,-1.9153001945e-06,7.4756016351e-04,9.5498956583e-02
4009,2024-08-29 00:40:00,0.009419,0.258961,0.183234,0.001 1 + 0.961 omega + -0.002 theta omega + 0.222 omega^2,0.002 1 + 0.001 theta + -0.077 omega + -0.003 theta omega + 0.447 omega^2,1.5650184790e-03,5.6430857902e-04,-7.6799060049e-02,-4.3911490564e-06,-3.1634595448e-03,4.4731622253e-01
4010,2024-08-29 00:45:00,0.062988,3.243499,2.293932,-0.001 1 + 1.012 omega + -0.001 theta omega + -0.012 omega^2,-0.002 1 + 0.001 theta + 0.026 omega + -0.003 theta omega + -0.031 omega^2,-2.0606304156e-03,6.2301643443e-04,2.5647412883e-02,-3.4738574569e-05,-2.5604483058e-03,-3.1365421195e-02
4011,2024-08-29 00:50:00,0.016766,0.391235,0.276899,-0.002 1 + 0.970 omega + -0.001 theta omega + -0.076 omega^2,-0.005 1 + -0.059 omega + -0.002 theta omega + -0.142 omega^2,-4.7013360037e-03,3.5164607503e-04,-5.9052881694e-02,6.2318046335e-05,-2.4532155625e-03,-1.4200363844e-01
4012,2024-08-29 00:55:00,0.018740,0.848488,0.600118,0.002 1 + 1.005 omega + 0.002 theta omega + -0.165 omega^2,0.003 1 + 0.011 omega + 0.004 theta omega + -0.337 omega^2,3.0209406241e-03,-3.7183567236e-04,1.1008695845e-02,-1.5285219332e-06,3.6219423256e-03,-3.3681034299e-01
4013,2024-08-29 01:00:00,0.048121,2.820291,1.994537,-0.001 1 + 1.007 omega + -0.001 theta omega + 0.056 omega^2,-0.003 1 + 0.015 omega + -0.001 theta omega + 0.104 omega^2,-2.5063203301e-03,-4.4080540507e-04,1.4730930817e-02,-3.9297020820e-06,-1.4644239622e-03,1.0373414682e-01
4014,2024-08-29 01:05:00,0.034107,1.378644,0.975147,-0.001 1 + 1.000 omega + 0.023 omega^2,-0.002 1 + 0.037 omega^2,-1.5013838166e-03,-1.3116825758e-04,3.9674831768e-04,3.4659181142e-06,6.6509946975e-05,3.7471717724e-02
4015,2024-08-29 01:10:00,0.028339,0.927998,0.656500,1.001 omega + -0.001 theta omega + 0.003 omega^2,0.001 1 + 0.002 omega + -0.001 theta omega + -0.001 omega^2,7.6073967003e-04,4.9588449564e-05,2.2133624541e-03,-2.6314727360e-05,-1.0546837244e-03,-1.3212143745e-03
