Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
63000,2025-03-31 12:20:00,nan,nan,nan,0.001 1 + 1.012 omega + -0.003 theta omega + -0.150 omega^2,0.001 1 + -0.001 theta + 0.025 omega + -0.005 theta omega + -0.300 omega^2,1.3563043940e-03,-7.8778555030e-04,2.5108403210e-02,6.5040633379e-05,-5.2877207016e-03,-2.9967447950e-01
63001,2025-03-31 12:25:00,0.070802,3.345046,2.365835,1.005 omega + 0.002 theta omega + -0.015 omega^2,-0.001 1 + 0.012 omega + 0.004 theta omega + -0.041 omega^2,-6.9632334797e-04,-3.2397992609e-04,1.1801596666e-02,6.3109686671e-05,4.1086219355e-03,-4.0724108614e-02
63002,2025-03-31 12:30:00,0.098861,3.143634,2.223984,0.004 1 + 0.960 omega + 0.004 theta omega + 0.010 omega^2,0.008 1 + -0.001 theta + -0.081 omega + 0.007 theta omega + 0.026 omega^2,7.8344666859e-03,-8.9283167855e-04,-8.0945836199e-02,1.3984692016e-05,7.2847754392e-03,2.5611754806e-02
63003,2025-03-31 12:35:00,0.035424,1.261988,0.892712,0.001 1 + 0.981 omega + 0.001 theta omega + 0.063 omega^2,0.003 1 + -0.033 omega + 0.001 theta omega + 0.118 omega^2,2.5292556609e-03,-2.1174501751e-04,-3.2717784938e-02,2.3402859518e-06,1.0237949333e-03,1.1752725398e-01
63004,2025-03-31 12:40:00,0.044626,0.920140,0.651402,-0.001 1 + 0.001 theta + 0.984 omega + -0.004 theta omega + 0.131 omega^2,-0.003 1 + 0.001 theta + -0.031 omega + 0.001 theta^2 + -0.009 theta omega + 0.268 omega^2,-2.5676831616e-03,1.1311964758e-03,-3.1496372389e-02,5.1240206277e-04,-8.8384624750e-03,2.6772085178e-01
63005,2025-03-31 12:45:00,0.069601,3.630288,2.567473,0.992 omega + 0.001 theta omega + 0.036 omega^2,-0.013 omega + 0.002 theta omega + 0.058 omega^2,9.2631759473e-05,3.3578637027e-04,-1.2711902223e-02,-8.0265924067e-05,1.6188491439e-03,5.8402995895e-02
63006,2025-03-31 12:50:00,0.058049,1.825888,1.291750,0.002 1 + 0.963 omega + 0.004 theta omega + 0.116 omega^2,0.005 1 + -0.076 omega + 0.009 theta omega + 0.243 omega^2,4.7419073302e-03,-4.3296300218e-04,-7.5884268166e-02,-7.4111027210e-05,9.1219625143e-03,2.4334538499e-01
63007,2025-03-31 12:55:00,0.053260,2.176165,1.539242,0.001 1 + 0.987 omega + 0.020 omega^2,0.002 1 + -0.020 omega + 0.001 theta omega + 0.029 omega^2,1.7618037072e-03,9.2362913263e-05,-2.0413338370e-02,-7.8193235137e-06,5.6194546549e-04,2.8553739808e-02
63008,2025-03-31 13:00:00,nan,nan,nan,-0.001 1 + 0.990 omega + -0.085 omega^2,-0.001 1 + -0.019 omega + -0.177 omega^2,-1.4442533438e-03,-2.2307529223e-05,-1.9293442186e-02,1.2650305205e-05,-3.8729404626e-04,-1.7654870705e-01
63009,2025-03-31 13:05:00,1.123975,8.927413,6.362469,1.007 omega + 0.001 theta omega + -0.035 omega^2,-0.001 theta + 0.014 omega + 0.002 theta omega + -0.065 omega^2,-2.9892185830e-04,-8.6215223765e-04,1.4185327108e-02,-6.6679215426e-05,1.6864449850e-03,-6.5357271260e-02
63010,2025-03-31 13:10:00,0.134103,4.695013,3.321230,-0.006 1 + -0.001 theta + 0.967 omega + -0.004 theta omega + 0.025 omega^2,-0.011 1 + -0.001 theta + -0.064 omega + -0.008 theta omega + 0.050 omega^2,-1.1228831603e-02,-1.4546886034e-03,-6.4412527155e-02,-2.1238532782e-05,-7.5736931986e-03,4.9856820346e-02
63011,2025-03-31 13:15:00,0.072551,1.368655,0.969144,-0.004 1 + -0.001 theta + 0.986 omega + -0.003 theta omega + 0.086 omega^2,-0.007 1 + -0.002 theta + -0.027 omega + -0.007 theta omega + 0.180 omega^2,-7.1576172901e-03,-1.9132823543e-03,-2.7062987248e-02,4.2518450698e-05,-6.8323962132e-03,1.8007980366e-01
63012,2025-03-31 13:20:00,0.053175,1.467173,1.038129,0.002 1 + 1.012 omega + 0.003 theta omega + -0.222 omega^2,0.004 1 + -0.001 theta + 0.025 omega + 0.006 theta omega + -0.435 omega^2,4.2405257662e-03,-6.7176917407e-04,2.5146434409e-02,-3.0226388671e-06,5.5639052213e-03,-4.3538339858e-01
63013,2025-03-31 13:25:00,0.025785,1.460297,1.032747,1.004 omega + -0.001 theta omega + 0.022 omega^2,-0.001 1 + 0.012 omega + -0.001 theta omega + 0.027 omega^2,-1.0326256893e-03,4.7469712213e-05,1.1778707441e-02,2.6728154607e-06,-1.0913905876e-03,2.7291685653e-02
63014,2025-03-31 13:30:00,nan,nan,nan,0.017 1 + -0.002 theta + 0.861 omega + 0.009 theta omega + 0.203 omega^2,0.034 1 + -0.004 theta + -0.274 omega + 0.018 theta omega + 0.395 omega^2,3.3678723882e-02,-4.0337329536e-03,-2.7433091780e-01,1.1007818202e-04,1.8480064683e-02,3.9451031342e-01
63015,2025-03-31 13:35:00,0.027355,1.369339,0.968462,1.008 omega + -0.047 omega^2,0.021 omega + -0.107 omega^2,2.2600015382e-04,-1.2452530699e-04,2.1143591262e-02,1.5794115647e-06,1.7075269685e-04,-1.0737502363e-01
63016,2025-03-31 13:40:00,0.129487,4.042347,2.859837,0.004 1 + 0.971 omega + 0.005 theta omega + -0.043 omega^2,0.007 1 + -0.001 theta + -0.058 omega + 0.010 theta omega + -0.091 omega^2,7.1889509750e-03,-6.1095995913e-04,-5.8331618060e-02,-7.6997279200e-05,1.0202391744e-02,-9.1244111449e-02
63017,2025-03-31 13:45:00,0.130672,4.531389,3.205508,-0.001 1 + 0.001 theta + 0.998 omega + 0.085 omega^2,-0.001 1 + 0.001 theta + -0.006 omega + 0.002 theta omega + 0.181 omega^2,-1.1742641535e-03,1.4436836243e-03,-6.4071439729e-03,-3.7411839967e-04,2.0387877963e-03,1.8102736872e-01
