Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
76000,2025-05-15 22:10:00,0.011574,0.675987,0.478065,0.006 1 + 1.096 omega + -0.001 theta omega + 0.373 omega^2,0.011 1 + 0.187 omega + -0.002 theta omega + 0.723 omega^2,1.0839550770e-02,-3.1549916769e-04,1.8680721412e-01,-1.6671176770e-07,-1.8604125837e-03,7.2309122418e-01
76001,2025-05-15 22:15:00,0.018486,0.531856,0.376306,1.000 omega + 0.023 omega^2,-0.001 1 + -0.001 omega + 0.046 omega^2,-1.0480359634e-03,-7.2982976343e-06,-7.8896489298e-04,1.0236947577e-05,5.4943504426e-05,4.6289106235e-02
76002,2025-05-15 22:20:00,0.026672,2.186625,1.546292,0.002 1 + 0.983 omega + 0.001 theta omega + 0.039 omega^2,0.003 1 + -0.033 omega + 0.001 theta omega + 0.082 omega^2,3.3065351351e-03,-2.0109270663e-04,-3.2859968935e-02,-1.2244364786e-06,1.3948217930e-03,8.2259924452e-02
76003,2025-05-15 22:25:00,0.026712,0.974542,0.689364,0.002 1 + 0.995 omega + 0.001 theta omega + -0.046 omega^2,0.003 1 + -0.009 omega + 0.001 theta omega + -0.090 omega^2,3.0926072872e-03,-1.7083026353e-04,-9.0676402796e-03,-9.2968571638e-06,1.4531488963e-03,-9.0150353671e-02
76004,2025-05-15 22:30:00,nan,nan,nan,-0.004 1 + 1.003 omega + 0.282 omega^2,-0.008 1 + -0.001 theta + 0.007 omega + -0.001 theta omega + 0.581 omega^2,-7.7693067327e-03,-9.2376939009e-04,7.3093809437e-03,3.8519137463e-04,-5.9868289220e-04,5.8079680290e-01
76005,2025-05-15 22:35:00,nan,nan,nan,0.001 1 + 1.002 omega + 0.001 theta omega + -0.113 omega^2,0.002 1 + -0.001 theta + 0.005 omega + 0.002 theta omega + -0.225 omega^2,2.1322547010e-03,-6.3290952082e-04,5.2264202207e-03,-8.3207801896e-05,2.3992170591e-03,-2.2503894878e-01
76006,2025-05-15 22:40:00,nan,nan,nan,-0.001 theta + 1.008 omega + -0.001 theta omega + 0.139 omega^2,-0.001 theta + 0.017 omega + -0.003 theta omega + 0.279 omega^2,-3.2486419167e-04,-1.3356363275e-03,1.6864465386e-02,-2.1511126085e-04,-2.7432834489e-03,2.7897477649e-01
76007,2025-05-15 22:45:00,nan,nan,nan,-0.001 1 + 1.015 omega + -0.007 theta omega + 0.209 omega^2,-0.002 1 + 0.033 omega + -0.013 theta omega + 0.413 omega^2,-1.6568441388e-03,4.8882627756e-04,3.3213070223e-02,3.4384182874e-05,-1.3421167637e-02,4.1325606782e-01
76008,2025-05-15 22:50:00,0.017950,1.075951,0.760918,0.993 omega + 0.053 omega^2,-0.001 1 + -0.004 omega + -0.001 theta omega + 0.083 omega^2,-8.8983747337e-04,1.0933144046e-04,-3.9425304145e-03,-3.3833426434e-07,-8.5169295825e-04,8.3079516237e-02
76009,2025-05-15 22:55:00,0.042234,2.569930,1.817460,-0.001 1 + 1.047 omega + -0.002 theta omega + -0.205 omega^2,-0.001 1 + 0.096 omega + -0.004 theta omega + -0.409 omega^2,-1.3335199551e-03,1.7201492646e-04,9.5611588682e-02,-7.0340373350e-06,-4.1110130836e-03,-4.0949166225e-01
76010,2025-05-15 23:00:00,0.026621,2.397012,1.695048,-0.003 1 + 0.938 omega + 0.001 theta omega + -0.267 omega^2,-0.006 1 + -0.121 omega + 0.002 theta omega + -0.536 omega^2,-6.1785958798e-03,4.1846196221e-04,-1.2149790475e-01,4.9118798163e-06,1.9955646841e-03,-5.3607141769e-01
76011,2025-05-15 23:05:00,0.067903,4.445170,3.143577,-0.001 1 + 0.993 omega + -0.009 omega^2,-0.002 1 + -0.009 omega + -0.018 omega^2,-1.6330628449e-03,-2.7958780960e-04,-9.3360300303e-03,-1.0033641047e-05,-2.8922093912e-04,-1.7685305900e-02
76012,2025-05-15 23:10:00,0.017618,0.859621,0.607972,-0.001 1 + 1.008 omega + -0.001 theta omega + 0.084 omega^2,-0.001 1 + 0.017 omega + -0.002 theta omega + 0.164 omega^2,-1.3566204165e-03,-4.1065169204e-04,1.7034079485e-02,-9.4885216799e-06,-1.5674800331e-03,1.6366121237e-01
76013,2025-05-15 23:15:00,0.064609,1.975710,1.397785,-0.004 1 + -0.001 theta + 0.999 omega + 0.001 theta omega + 0.096 omega^2,-0.008 1 + -0.002 theta + 0.001 omega + 0.002 theta omega + 0.201 omega^2,-7.5007255494e-03,-2.4896387170e-03,1.3081195574e-03,-1.5457566608e-04,1.7241423977e-03,2.0078516379e-01
76014,2025-05-15 23:20:00,0.044006,2.944632,2.082402,0.989 omega + -0.094 omega^2,0.001 1 + -0.020 omega + -0.189 omega^2,1.0077960499e-03,3.6524431928e-04,-1.9882978402e-02,1.9511665309e-05,4.5812018815e-05,-1.8851257157e-01
76015,2025-05-15 23:25:00,0.040429,5.141684,3.635832,0.998 omega + -0.002 theta omega + 0.095 omega^2,-0.003 theta omega + 0.173 omega^2,-3.1624644358e-04,1.0176701537e-04,-4.0270432589e-04,1.3393497438e-05,-3.3953538670e-03,1.7314954733e-01
76016,2025-05-15 23:30:00,0.013108,0.376120,0.266118,-0.003 1 + 1.025 omega + -0.001 theta omega + -0.051 omega^2,-0.007 1 + 0.052 omega + -0.001 theta omega + -0.098 omega^2,-7.0520228478e-03,4.4355545793e-04,5.2205777770e-02,-7.8826122102e-06,-1.4148504485e-03,-9.8347728086e-02
76017,2025-05-15 23:35:00,0.049466,1.774598,1.255317,-0.001 1 + 0.978 omega + -0.002 theta omega + -0.088 omega^2,-0.002 1 + -0.044 omega + -0.005 theta omega + -0.176 omega^2,-2.0351810047e-03,-1.0867361602e-04,-4.3878140290e-02,2.9520374936e-05,-4.6625431125e-03,-1.7574465129e-01
76018,2025-05-15 23:40:00,nan,nan,nan,0.001 1 + -0.001 theta + 1.022 omega + -0.007 theta omega + 0.079 omega^2,0.001 1 + -0.002 theta + 0.044 omega + -0.014 theta omega + 0.162 omega^2,1.0188877188e-03,-1.7182345459e-03,4.3767075834e-02,1.9200148376e-04,-1.3852043418e-02,1.6172864465e-01
76019,2025-05-15 23:45:00,0.024047,0.560778,0.396895,-0.007 1 + 0.959 omega + -0.001 theta omega + -0.031 omega^2,-0.015 1 + -0.086 omega + -0.002 theta omega + -0.069 omega^2,-1.4887940216e-02,-4.4865404783e-04,-8.5779847214e-02,1.7110195068e-08,-2.0329641788e-03,-6.9482222685e-02
76020,2025-05-15 23:50:00,0.017930,1.702371,1.203825,-0.016 1 + 1.214 omega + -0.003 theta omega + -0.686 omega^2,-0.032 1 + 0.001 theta + 0.429 omega + -0.006 theta omega + -1.371 omega^2,-3.1544332703e-02,6.8855414823e-04,4.2891330762e-01,1.0142649498e-07,-6.0133599785e-03,-1.3710166154e+00
