Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
77000,2025-05-19 09:35:00,0.026782,0.763896,0.540488,-0.002 1 + 1.000 omega + 0.069 omega^2,-0.004 1 + 0.002 omega + 0.136 omega^2,-4.1000273138e-03,-3.0368892924e-04,1.9339704805e-03,1.6737593260e-07,4.2977473889e-04,1.3588566905e-01
77001,2025-05-19 09:40:00,0.034849,2.555479,1.807165,0.001 1 + 1.013 omega + -0.001 theta omega + -0.140 omega^2,0.002 1 + 0.026 omega + -0.001 theta omega + -0.275 omega^2,2.1666864934e-03,-3.8855277033e-04,2.5919264916e-02,1.5217971783e-05,-1.1074825402e-03,-2.7483369919e-01
77002,2025-05-19 09:45:00,nan,nan,nan,-0.001 1 + -0.001 theta + 1.010 omega + 0.003 theta omega + -0.134 omega^2,-0.001 1 + -0.001 theta + 0.024 omega + 0.005 theta omega + -0.259 omega^2,-1.2203150747e-03,-1.4680089817e-03,2.3613339392e-02,-7.5445133400e-05,5.0323478835e-03,-2.5915790792e-01
77003,2025-05-19 09:50:00,nan,nan,nan,-0.001 theta + 1.008 omega + -0.001 theta omega + 0.089 omega^2,-0.002 theta + 0.018 omega + -0.003 theta omega + 0.184 omega^2,-1.7002739151e-04,-1.5269096825e-03,1.7785352253e-02,1.1839409809e-04,-3.0135510413e-03,1.8440904023e-01
77004,2025-05-19 09:55:00,0.051542,1.648818,1.166460,0.001 theta + 0.989 omega + -0.002 theta omega + 0.045 omega^2,-0.001 1 + 0.001 theta + -0.020 omega + -0.003 theta omega + 0.077 omega^2,-7.4446770242e-04,1.1341692391e-03,-1.9721946611e-02,1.9090198745e-04,-3.4345167874e-03,7.6939162010e-02
77005,2025-05-19 10:00:00,0.063049,2.202415,1.557981,0.008 1 + -0.002 theta + 0.946 omega + 0.007 theta omega + -0.072 omega^2,0.016 1 + -0.003 theta + -0.105 omega + 0.014 theta omega + -0.133 omega^2,1.5859112663e-02,-3.0574120832e-03,-1.0528099324e-01,1.2549424943e-04,1.4177109693e-02,-1.3330894787e-01
77006,2025-05-19 10:05:00,0.088197,4.666491,3.300297,0.001 1 + 0.993 omega + 0.002 theta omega + -0.027 omega^2,0.003 1 + -0.001 theta + -0.012 omega + 0.003 theta omega + -0.055 omega^2,2.7500682475e-03,-5.9967790418e-04,-1.1932759924e-02,1.2746960380e-07,3.2291058434e-03,-5.4626965119e-02
77007,2025-05-19 10:10:00,nan,nan,nan,-0.001 theta + 1.005 omega + 0.001 theta omega + -0.190 omega^2,0.001 1 + -0.002 theta + 0.013 omega + -0.001 theta^2 + 0.003 theta omega + -0.376 omega^2,7.1036194331e-04,-2.0212238968e-03,1.3010329348e-02,-6.8331774958e-04,3.1028815996e-03,-3.7614658902e-01
77008,2025-05-19 10:15:00,nan,nan,nan,0.001 1 + 0.993 omega + 0.005 theta omega + -0.247 omega^2,0.003 1 + -0.012 omega + -0.001 theta^2 + 0.009 theta omega + -0.481 omega^2,2.6994881046e-03,-1.5461137250e-04,-1.1930615134e-02,-5.3461226875e-04,9.4396233551e-03,-4.8113259229e-01
77009,2025-05-19 10:20:00,nan,nan,nan,0.001 1 + 0.001 theta + 1.011 omega + 0.003 theta omega + 0.045 omega^2,0.002 1 + 0.002 theta + 0.023 omega + 0.001 theta^2 + 0.006 theta omega + 0.091 omega^2,1.6037893837e-03,2.4180948174e-03,2.3375660786e-02,5.4009921130e-04,5.5827098250e-03,9.0607245378e-02
77010,2025-05-19 10:25:00,0.069790,3.642203,2.575899,-0.001 1 + 0.001 theta + 1.012 omega + -0.002 theta omega + -0.074 omega^2,-0.002 1 + 0.002 theta + 0.022 omega + -0.003 theta omega + -0.139 omega^2,-1.9291876190e-03,1.7824746390e-03,2.2069901349e-02,-1.6507864563e-04,-3.0650045190e-03,-1.3928919387e-01
77011,2025-05-19 10:30:00,0.068848,2.064868,1.460894,0.001 1 + 0.001 theta + 0.985 omega + -0.001 theta omega + -0.088 omega^2,0.002 1 + 0.001 theta + -0.025 omega + -0.002 theta omega + -0.181 omega^2,2.2678439340e-03,1.2678758914e-03,-2.4867895637e-02,1.0925052443e-04,-1.5013512829e-03,-1.8125205839e-01
77012,2025-05-19 10:35:00,nan,nan,nan,-0.001 1 + 1.018 omega + -0.002 theta omega + -0.028 omega^2,-0.001 1 + 0.041 omega + -0.004 theta omega + -0.064 omega^2,-1.1663576264e-03,4.6310763764e-04,4.0530684696e-02,-3.1180942257e-05,-4.2833237751e-03,-6.3708349087e-02
77013,2025-05-19 10:40:00,0.087579,8.114977,5.738489,0.002 1 + 0.001 theta + 0.977 omega + -0.003 theta omega + -0.319 omega^2,0.003 1 + 0.002 theta + -0.044 omega + -0.005 theta omega + -0.640 omega^2,3.1803181913e-03,1.9184435192e-03,-4.4444533442e-02,2.6321659388e-04,-5.3154743292e-03,-6.3983816359e-01
77014,2025-05-19 10:45:00,1.167130,56.763147,40.146090,0.001 1 + 0.001 theta + 0.990 omega + -0.001 theta omega + -0.171 omega^2,0.003 1 + 0.001 theta + -0.014 omega + -0.001 theta omega + -0.340 omega^2,2.5737671349e-03,1.4799542870e-03,-1.3627287017e-02,1.6887718356e-04,-6.5807851751e-04,-3.3977184091e-01
77015,2025-05-19 10:50:00,nan,nan,nan,-0.002 1 + -0.001 theta + 0.978 omega + -0.005 theta omega + -0.045 omega^2,-0.003 1 + -0.001 theta + -0.043 omega + -0.009 theta omega + -0.094 omega^2,-3.1164147626e-03,-1.2958007009e-03,-4.2636929536e-02,-6.1812076307e-05,-9.1715137939e-03,-9.4308668414e-02
77016,2025-05-19 10:55:00,nan,nan,nan,1.004 omega + 0.003 theta omega + -0.071 omega^2,0.001 1 + -0.001 theta + 0.009 omega + 0.006 theta omega + -0.131 omega^2,5.5435596572e-04,-6.9562443317e-04,8.5592493986e-03,-7.4568476260e-07,6.4307965795e-03,-1.3055298013e-01
77017,2025-05-19 11:00:00,nan,nan,nan,0.010 1 + -0.002 theta + 0.895 omega + 0.010 theta omega + 0.192 omega^2,0.021 1 + -0.004 theta + -0.212 omega + 0.021 theta omega + 0.378 omega^2,2.0720923313e-02,-3.6387609340e-03,-2.1215692192e-01,1.4411089569e-04,2.0844424298e-02,3.7790177737e-01
77018,2025-05-19 11:05:00,0.080025,2.163071,1.530569,0.001 1 + 0.001 theta + 0.990 omega + 0.002 theta omega + -0.038 omega^2,0.001 1 + 0.001 theta + -0.020 omega + 0.004 theta omega + -0.076 omega^2,1.1241170151e-03,1.3514166138e-03,-1.9894535509e-02,-3.5048482031e-04,3.8007100359e-03,-7.5830871692e-02
77019,2025-05-19 11:10:00,0.173189,8.517663,6.024142,-0.002 1 + 0.990 omega + -0.001 theta omega + 0.041 omega^2,-0.003 1 + -0.020 omega + -0.002 theta omega + 0.085 omega^2,-3.1852381881e-03,-4.6695083500e-04,-1.9592624237e-02,-1.3622095651e-05,-2.4750499181e-03,8.4804430064e-02
77020,2025-05-19 11:15:00,nan,nan,nan,0.001 1 + -0.001 theta + 1.005 omega + -0.001 theta omega + 0.137 omega^2,0.002 1 + -0.002 theta + 0.011 omega + -0.002 theta omega + 0.261 omega^2,2.2931250902e-03,-2.3963412563e-03,1.0910989145e-02,2.1135011743e-04,-2.3888733028e-03,2.6083447075e-01
77021,2025-05-19 11:20:00,0.061286,2.317056,1.638979,0.001 1 + 0.990 omega + 0.004 theta omega + -0.004 omega^2,0.001 1 + -0.020 omega + 0.009 theta omega + -0.012 omega^2,1.0185680910e-03,1.1180009331e-04,-1.9659423790e-02,-3.6681480159e-04,8.9686678723e-03,-1.2416856909e-02
77022,2025-05-19 11:25:00,0.052948,2.743385,1.940227,1.015 omega + -0.002 theta omega + -0.058 omega^2,-0.001 1 + 0.032 omega + -0.004 theta omega + -0.121 omega^2,-6.2432053971e-04,4.6500425589e-04,3.1861382175e-02,-3.7932820315e-05,-3.6279533987e-03,-1.2138469018e-01
77023,2025-05-19 11:30:00,0.044861,1.468597,1.038939,0.004 1 + 0.002 theta + 1.006 omega + 0.002 theta omega + -0.090 omega^2,0.009 1 + 0.004 theta + 0.012 omega + 0.003 theta omega + -0.179 omega^2,8.7536018979e-03,3.7154676619e-03,1.2092921208e-02,4.0134022998e-04,3.2330369638e-03,-1.7898773715e-01
77024,2025-05-19 11:35:00,0.201015,2.072348,1.472249,-0.001 1 + 1.003 omega + -0.003 theta omega + 0.084 omega^2,-0.001 1 + -0.001 theta + 0.006 omega + -0.005 theta omega + 0.152 omega^2,-1.0075745295e-03,-5.3135372455e-04,6.2499948676e-03,4.0313011120e-06,-5.4895045576e-03,1.5153785980e-01
