Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
98500,2025-08-02 04:35:00,0.018095,1.514048,1.070670,-0.006 1 + 1.091 omega + -0.322 omega^2,-0.014 1 + 0.197 omega + -0.001 theta omega + -0.702 omega^2,-1.3565741805e-02,1.0433520485e-04,1.9724222364e-01,8.8442901730e-07,-1.0100572911e-03,-7.0167264319e-01
98501,2025-08-02 04:40:00,0.027357,0.842773,0.596244,-0.004 1 + 0.001 theta + 1.028 omega + -0.002 theta omega + -0.085 omega^2,-0.007 1 + 0.001 theta + 0.058 omega + -0.005 theta omega + -0.173 omega^2,-7.3140230486e-03,1.4151185395e-03,5.8359371816e-02,-6.1931916608e-05,-4.6975130694e-03,-1.7281331757e-01
98502,2025-08-02 04:45:00,0.008224,0.239777,0.169647,0.001 1 + 1.012 omega + -0.001 theta omega + -0.126 omega^2,0.003 1 + 0.024 omega + -0.001 theta omega + -0.243 omega^2,2.6270049108e-03,2.7985558286e-04,2.3680565982e-02,-2.2493334249e-05,-1.2766791882e-03,-2.4260340611e-01
98503,2025-08-02 04:50:00,0.063289,8.208534,5.804482,0.001 1 + 0.993 omega + -0.004 theta omega + 0.102 omega^2,0.001 1 + 0.001 theta + -0.011 omega + -0.007 theta omega + 0.199 omega^2,1.0936399654e-03,5.2683417811e-04,-1.1425025484e-02,2.0355973091e-05,-7.4385243897e-03,1.9870028463e-01
98504,2025-08-02 04:55:00,0.054521,7.244858,5.123033,-0.005 1 + 1.049 omega + -0.001 theta omega + -0.094 omega^2,-0.011 1 + 0.099 omega + -0.003 theta omega + -0.190 omega^2,-1.0619515713e-02,4.6505805962e-04,9.9246629267e-02,-3.0438523908e-06,-2.6803186831e-03,-1.9021788202e-01
98505,2025-08-02 05:00:00,0.019291,0.519208,0.367389,-0.001 1 + 0.995 omega + 0.009 omega^2,-0.003 1 + -0.008 omega + -0.001 theta omega + 0.018 omega^2,-2.6094123455e-03,-1.8343682821e-04,-7.6864946043e-03,6.0259962328e-07,-9.8151380533e-04,1.7764883088e-02
98506,2025-08-02 05:05:00,0.012113,0.320667,0.226908,-0.003 1 + 0.978 omega + -0.044 omega^2,-0.004 1 + -0.037 omega + -0.083 omega^2,-4.0259257410e-03,1.3032069403e-05,-3.7140831346e-02,1.3347202088e-06,-1.4367089886e-04,-8.2748734395e-02
98507,2025-08-02 05:10:00,0.010229,1.175659,0.831348,-0.012 1 + 1.190 omega + 0.003 theta omega + -0.707 omega^2,-0.024 1 + -0.001 theta + 0.377 omega + 0.005 theta omega + -1.400 omega^2,-2.3871061961e-02,-7.5084852188e-04,3.7662996005e-01,-3.7958653252e-06,5.0935809168e-03,-1.3995617455e+00
98508,2025-08-02 05:15:00,0.012842,0.409844,0.289946,-0.001 1 + 1.008 omega + -0.019 omega^2,-0.002 1 + 0.023 omega + -0.056 omega^2,-2.1016208648e-03,-3.3855296174e-05,2.3107584142e-02,1.4437030321e-06,-1.3839064800e-04,-5.6189734969e-02
98509,2025-08-02 05:20:00,nan,nan,nan,0.006 1 + -0.001 theta + 0.970 omega + 0.003 theta omega + 0.001 omega^2,0.013 1 + -0.002 theta + -0.062 omega + 0.005 theta omega + 0.003 omega^2,1.2726119886e-02,-2.0993196696e-03,-6.2184431761e-02,7.9209867744e-05,5.2769885547e-03,2.9634479886e-03
98510,2025-08-02 05:25:00,0.013530,0.461655,0.326579,-0.005 1 + 0.969 omega + -0.001 theta omega + -0.033 omega^2,-0.010 1 + -0.001 theta + -0.057 omega + -0.002 theta omega + -0.067 omega^2,-9.6248284351e-03,-5.6698732630e-04,-5.7327617542e-02,-6.7338182600e-06,-1.8341165703e-03,-6.6872234851e-02
98511,2025-08-02 05:30:00,nan,nan,nan,0.980 omega + 0.002 theta omega + -0.340 omega^2,-0.001 1 + -0.038 omega + 0.005 theta omega + -0.689 omega^2,-8.6320106299e-04,2.0880457638e-04,-3.8192142219e-02,1.1327883093e-05,4.7514912672e-03,-6.8861967806e-01
98512,2025-08-02 05:35:00,nan,nan,nan,-0.005 1 + 0.944 omega + -0.002 theta omega + -0.142 omega^2,-0.010 1 + -0.001 theta + -0.115 omega + -0.004 theta omega + -0.299 omega^2,-1.0219736587e-02,-5.5394468868e-04,-1.1459016925e-01,-5.7938304223e-07,-4.0033415143e-03,-2.9929287094e-01
98513,2025-08-02 05:40:00,nan,nan,nan,-0.001 1 + 0.991 omega + -0.001 theta omega + -0.081 omega^2,-0.001 1 + -0.017 omega + -0.003 theta omega + -0.160 omega^2,-1.0830294670e-03,2.9579803440e-04,-1.7076745272e-02,8.6591831948e-05,-2.8487278300e-03,-1.6012063517e-01
98514,2025-08-02 05:45:00,0.037261,2.895628,2.047688,0.997 omega + 0.015 omega^2,-0.003 omega + -0.001 theta omega + 0.025 omega^2,4.7178064636e-04,3.8119654472e-05,-2.9962806557e-03,1.7206638783e-07,-5.0164275555e-04,2.4677954844e-02
98515,2025-08-02 05:50:00,0.017961,1.936319,1.369243,0.004 1 + 1.084 omega + 0.345 omega^2,0.008 1 + 0.173 omega + 0.712 omega^2,7.6103282832e-03,-3.2251547732e-04,1.7286043146e-01,-8.1619973565e-06,-6.6125708893e-05,7.1244118157e-01
98516,2025-08-02 05:55:00,0.043734,4.540949,3.211085,0.003 1 + 1.043 omega + 0.207 omega^2,0.005 1 + 0.085 omega + -0.001 theta omega + 0.403 omega^2,5.2253675149e-03,-6.1648308040e-06,8.5363279215e-02,-5.3865681902e-07,-6.3968056696e-04,4.0259857834e-01
