Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
105000,2025-08-24 20:25:00,0.181635,3.947560,2.794300,-0.001 1 + 1.006 omega + 0.029 omega^2,-0.001 1 + -0.001 theta + 0.013 omega + 0.059 omega^2,-1.3111765109e-03,-7.0680728306e-04,1.3084132656e-02,4.1455117514e-05,1.6680452660e-04,5.9170055863e-02
105001,2025-08-24 20:30:00,nan,nan,nan,0.998 omega + -0.047 omega^2,-0.001 theta + -0.002 omega + -0.001 theta omega + -0.107 omega^2,-3.4524393532e-04,-5.5249026228e-04,-1.7899813896e-03,-3.4376658836e-05,-1.0805884338e-03,-1.0690302060e-01
105002,2025-08-24 20:35:00,nan,nan,nan,1.016 omega + 0.004 theta omega + -0.119 omega^2,-0.001 theta + 0.032 omega + 0.007 theta omega + -0.240 omega^2,2.7017750732e-04,-7.1491247985e-04,3.1949517462e-02,-2.4952709557e-05,7.1664317330e-03,-2.4022253849e-01
105003,2025-08-24 20:40:00,0.017479,0.574949,0.406738,0.002 1 + 0.976 omega + 0.064 omega^2,0.005 1 + -0.053 omega + 0.148 omega^2,5.0030313114e-03,-1.5618869681e-04,-5.3356832502e-02,2.1250207967e-06,4.7670935442e-04,1.4827537053e-01
105004,2025-08-24 20:45:00,0.037250,0.877356,0.620943,-0.001 1 + 1.002 omega + 0.126 omega^2,-0.002 1 + -0.001 theta + 0.005 omega + -0.001 theta omega + 0.247 omega^2,-1.7413935680e-03,-5.3170668212e-04,5.1016899276e-03,-6.9873671729e-06,-8.6668835599e-04,2.4740896272e-01
105005,2025-08-24 20:50:00,0.024378,1.144400,0.809397,-0.001 1 + 1.003 omega + 0.006 omega^2,-0.001 1 + 0.006 omega + 0.001 theta omega + 0.002 omega^2,-1.0841437279e-03,-2.1874523357e-04,5.5266495708e-03,5.3274517316e-05,7.9394560124e-04,1.7944665836e-03
105006,2025-08-24 20:55:00,nan,nan,nan,-0.001 1 + 1.010 omega + -0.002 theta omega + 0.122 omega^2,-0.002 1 + -0.001 theta + 0.019 omega + -0.004 theta omega + 0.235 omega^2,-2.0082048317e-03,-5.0537443152e-04,1.9352337493e-02,4.7532707630e-07,-3.5133292727e-03,2.3507226860e-01
105007,2025-08-24 21:00:00,0.017549,1.899259,1.343036,0.019 1 + 1.270 omega + 0.914 omega^2,0.037 1 + 0.530 omega + 1.791 omega^2,3.6585921637e-02,-1.1067729846e-04,5.2970163511e-01,-2.9427048170e-06,4.6715023558e-04,1.7908221415e+00
105008,2025-08-24 21:05:00,0.015530,0.460983,0.326149,0.007 1 + 1.058 omega + 0.001 theta omega + 0.118 omega^2,0.014 1 + 0.122 omega + 0.002 theta omega + 0.244 omega^2,1.4411496957e-02,4.6216117338e-04,1.2227888900e-01,4.2437050796e-06,2.0549161984e-03,2.4355123634e-01
105009,2025-08-24 21:10:00,0.034905,1.258518,0.890248,-0.004 1 + 0.962 omega + -0.002 theta omega + -0.067 omega^2,-0.008 1 + -0.077 omega + -0.004 theta omega + -0.138 omega^2,-7.8482524673e-03,-2.7539352661e-04,-7.7291446215e-02,2.0550061476e-05,-3.9683185484e-03,-1.3817615661e-01
