Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2
20500,2024-10-30 04:45:00,0.119172,4.343984,3.072816,1.005 omega + 0.002 theta omega + -0.047 omega^2,-0.001 1 + -0.001 theta + 0.010 omega + 0.004 theta omega + -0.089 omega^2,-5.1519770673e-04,-6.5282570871e-04,1.0131674202e-02,1.3669951953e-05,4.1285401001e-03,-8.8730008218e-02
20501,2024-10-30 04:50:00,0.015792,0.266565,0.188820,-0.001 1 + 1.016 omega + -0.001 theta omega + -0.039 omega^2,-0.003 1 + 0.034 omega + -0.002 theta omega + -0.075 omega^2,-2.6396539293e-03,4.1030837553e-04,3.4036709174e-02,-1.5668068817e-05,-1.7826770803e-03,-7.5023910842e-02
20502,2024-10-30 04:55:00,0.019387,1.113873,0.787747,0.001 1 + 1.004 omega + -0.013 omega^2,0.001 1 + 0.010 omega + -0.032 omega^2,1.2794670646e-03,-3.1887230488e-04,1.0039499510e-02,6.7411693950e-06,4.7998567006e-04,-3.1552044299e-02
20503,2024-10-30 05:00:00,0.075928,2.607412,1.844500,0.999 omega + -0.001 theta omega + 0.069 omega^2,0.001 1 + -0.001 theta omega + 0.124 omega^2,5.5383746441e-04,-7.8077994471e-07,-9.5696138198e-05,-9.2090242730e-06,-1.1575779888e-03,1.2426887955e-01
20504,2024-10-30 05:05:00,0.050683,1.574789,1.114121,-0.008 1 + 0.002 theta + 1.053 omega + -0.004 theta omega + -0.133 omega^2,-0.016 1 + 0.003 theta + 0.112 omega + -0.008 theta omega + -0.279 omega^2,-1.6077020725e-02,3.2933263681e-03,1.1150253449e-01,-1.3560645853e-04,-7.9487547044e-03,-2.7904816761e-01
20505,2024-10-30 05:10:00,0.037254,1.723542,1.219013,0.001 1 + 1.016 omega + -0.116 omega^2,0.002 1 + 0.032 omega + -0.229 omega^2,2.3460864924e-03,-3.9994509587e-04,3.2288144618e-02,1.0312065249e-05,-2.7251811700e-04,-2.2899699128e-01
20506,2024-10-30 05:15:00,0.064616,2.150762,1.521505,0.001 1 + 0.984 omega + 0.104 omega^2,0.002 1 + -0.032 omega + 0.214 omega^2,2.1568976605e-03,-3.3450323235e-05,-3.1708431602e-02,-8.1582288526e-06,2.4559024775e-05,2.1358842314e-01
20507,2024-10-30 05:20:00,0.079219,6.560200,4.639100,1.007 omega + -0.001 theta omega + 0.019 omega^2,0.001 1 + 0.015 omega + -0.002 theta omega + 0.039 omega^2,8.3588858431e-04,-4.0977689143e-04,1.4985200300e-02,2.6759204446e-05,-2.4962891446e-03,3.9009880093e-02
20508,2024-10-30 05:25:00,0.076838,9.772197,6.910200,1.011 omega + -0.001 theta omega + -0.001 omega^2,0.022 omega + -0.002 theta omega + -0.005 omega^2,-2.2258740400e-04,-1.1949370795e-04,2.2194089660e-02,1.2331321225e-05,-1.8804941573e-03,-5.3779471328e-03
20509,2024-10-30 05:30:00,0.057446,2.156325,1.525293,-0.001 1 + 0.998 omega + 0.001 theta omega + 0.021 omega^2,-0.002 1 + -0.003 omega + 0.002 theta omega + 0.055 omega^2,-2.3483107513e-03,1.4833420242e-04,-2.7154514366e-03,1.5435419367e-04,1.7127205198e-03,5.5392563525e-02
