Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
36,integrator,0,2,1.0e-02,1.0e-01,100,1.0e-04,50,0.010650,-16789550076102824689664.000000,235,300
