Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
13,integrator,0,1,1.0e-05,1.0e-02,50,1.0e-05,50,0.011352,-785614397207110528.000000,173,300
