Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
54,integrator,0,2,1.0e-03,1.0e-01,200,1.0e-04,50,0.145272,-15018283637655459513709363200.000000,209,300
