Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
47,integrator,0,2,1.0e-03,1.0e-01,200,1.0e-05,50,0.099932,-5232467362826755768320.000000,236,300
