Combo_Index,Model,Sigma,Degree,Tau,Lr,N_Tau,Measurement_Noise,N_Reparam_Samples,Mean_RMSE_Omega,Mean_Loss,Num_Success,Num_Total
40,integrator,0,1,5.0e-01,1.0e-01,100,1.0e-04,50,0.009446,-1610663245465307164893511680.000000,246,300
