Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
66880,2025-04-14 03:40:00,0.022029,0.596895,0.422356,80.8993,1306,0,1.00000omega,-0.000381 + 0.00047theta + -0.00067omega + -0.00000theta^2 + 0.00009theta omega + -0.00065omega^2
66881,2025-04-14 03:45:00,0.005596,0.176279,0.124711,-33.7943,1242,0,1.00000omega,-0.000041 + -0.00057theta + 0.00440omega + 0.00057theta^2 + 0.00093theta omega + 0.00581omega^2
66882,2025-04-14 03:50:00,0.004499,0.019807,0.014363,-203390.2031,1595,0,1.00000omega,-0.002001 + -0.00171theta + 0.00374omega + -0.00017theta^2 + 0.00223theta omega + -0.00279omega^2
66883,2025-04-14 03:55:00,0.027312,4.154987,2.938083,-14196315632457177750306816.0000,1881,1,1.00000omega,0.004551 + -0.00001theta + 0.00172omega + -0.00007theta^2 + 0.00001theta omega + 0.00012omega^2
66884,2025-04-14 04:00:00,0.006761,0.293826,0.207821,-1.5790,1781,0,1.00000omega,0.000401 + 0.00003theta + 0.00401omega + 0.00017theta^2 + -0.00005theta omega + -0.00178omega^2
66885,2025-04-14 04:05:00,nan,nan,nan,297.5945,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
66886,2025-04-14 04:10:00,0.017780,0.320709,0.227124,15.0351,1455,0,1.00000omega,0.018141 + -0.37859theta + 0.04165omega + 0.01204theta^2 + -0.12532theta omega + -0.00733omega^2
66887,2025-04-14 04:15:00,nan,nan,nan,608.2463,31,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
66888,2025-04-14 04:20:00,0.004665,0.081135,0.057466,-0.9932,1304,0,1.00000omega,0.002971 + 0.00172theta + 0.00213omega + -0.00180theta^2 + -0.00103theta omega + -0.00084omega^2
66889,2025-04-14 04:25:00,0.006977,0.200854,0.142111,-5.7894,1354,0,1.00000omega,-0.000901 + -0.00235theta + 0.00085omega + -0.00068theta^2 + 0.00221theta omega + -0.00015omega^2
66890,2025-04-14 04:30:00,0.088496,3.279739,2.319970,-69354577920.0000,1600,1,1.00000omega,-0.000071 + -0.00315theta + 0.00042omega + 0.00141theta^2 + -0.00057theta omega + -0.00014omega^2
66891,2025-04-14 04:35:00,0.006292,0.189973,0.134405,1.2731,1845,0,1.00000omega,0.000141 + -0.00039theta + 0.00139omega + -0.00001theta^2 + -0.00012theta omega + -0.00037omega^2
66892,2025-04-14 04:40:00,nan,nan,nan,517.4577,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
66893,2025-04-14 04:45:00,0.004099,0.036238,0.025787,-1.7983,1223,0,1.00000omega,0.001681 + 0.00944theta + -0.00090omega + -0.00152theta^2 + -0.00181theta omega + -0.00980omega^2
66894,2025-04-14 04:50:00,0.003903,0.063676,0.045110,-2.4336,1368,0,1.00000omega,-0.000481 + -0.00013theta + -0.00402omega + -0.00465theta^2 + -0.00206theta omega + 0.00102omega^2
66895,2025-04-14 04:55:00,0.004307,0.032582,0.023239,-3.9199,1118,0,1.00000omega,-0.000731 + -0.00097theta + 0.00248omega + 0.00105theta^2 + -0.00133theta omega + -0.00079omega^2
66896,2025-04-14 05:00:00,0.004768,0.029539,0.021158,0.7402,2278,0,1.00000omega,0.002291 + -0.00213theta + -0.00488omega + 0.00007theta^2 + 0.00012theta omega + 0.00037omega^2
