Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
65780,2025-04-10 07:20:00,nan,nan,nan,8.3608,72,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
65781,2025-04-10 07:25:00,0.005164,0.069547,0.049312,-1.6062,939,0,1.00000omega,-0.025761 + -0.60618theta + -0.01092omega + 0.11647theta^2 + -0.00138theta omega + -0.10690omega^2
65782,2025-04-10 07:30:00,0.004712,0.033757,0.024101,-1.5777,1211,0,1.00000omega,0.032701 + -1.73196theta + -0.04064omega + -0.14100theta^2 + 0.03893theta omega + 0.03801omega^2
65783,2025-04-10 07:35:00,0.060005,0.935093,0.662571,327.7683,50,5,1.00000omega,0.002501 + -0.00025theta + 0.00543omega + 0.00003theta^2 + -0.00023theta omega + -0.00007omega^2
65784,2025-04-10 07:40:00,0.008196,0.236083,0.167036,-2.4411,1765,0,1.00000omega,0.001201 + -0.00349theta + 0.00351omega + -0.00109theta^2 + -0.00146theta omega + -0.00232omega^2
65785,2025-04-10 08:20:00,nan,nan,nan,64.2708,45,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
65786,2025-04-10 08:25:00,0.006508,0.279257,0.197518,-1.5116,1736,0,1.00000omega,0.002951 + -0.00021theta + 0.00219omega + 0.00020theta^2 + -0.00156theta omega + 0.00055omega^2
65787,2025-04-10 08:30:00,0.004454,0.094667,0.067014,-3.5981,1728,1,1.00000omega,0.009971 + -0.60500theta + 0.03550omega + 0.02109theta^2 + -0.00229theta omega + 0.00603omega^2
65788,2025-04-10 08:35:00,0.016002,0.078419,0.056593,9.1171,860,1,1.00000omega,-0.024341 + -0.00448theta + -0.00144omega + -0.01075theta^2 + 0.00029theta omega + -0.00092omega^2
65789,2025-04-10 08:40:00,0.014805,0.595995,0.421562,1.5678,1687,0,1.00000omega,-0.001071 + 0.00026theta + -0.00012omega + -0.00001theta^2 + -0.00023theta omega + 0.00053omega^2
65790,2025-04-10 08:45:00,0.004225,0.044153,0.031364,-1.5485,1284,0,1.00000omega,-0.048041 + -0.43789theta + 0.01805omega + -0.00062theta^2 + -0.00103theta omega + -0.03134omega^2
65791,2025-04-10 08:50:00,nan,nan,nan,962.0716,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
