Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
73480,2025-05-07 04:00:00,0.006117,0.042114,0.030092,-1.9092,1662,0,1.00000omega,-0.024141 + -0.66372theta + -0.06246omega + 0.00133theta^2 + -0.00045theta omega + -0.15659omega^2
73481,2025-05-07 04:05:00,nan,nan,nan,83.9152,37,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
73482,2025-05-07 04:10:00,1.632198,42.910946,30.364563,-348474212352.0000,1371,0,1.00000omega,-0.000621 + 0.00021theta + -0.00020omega + 0.00001theta^2 + -0.00005theta omega + 0.00002omega^2
73483,2025-05-07 04:15:00,0.005772,0.133484,0.094476,-2.0338,1366,0,1.00000omega,0.005631 + 0.00264theta + -1.05286omega + -0.00083theta^2 + -0.01594theta omega + 0.05210omega^2
73484,2025-05-07 04:20:00,0.022311,0.186673,0.132937,-384941.2500,656,0,1.00000omega,0.000601 + -0.04768theta + -0.00448omega + 0.04105theta^2 + -0.00397theta omega + 0.00262omega^2
73485,2025-05-07 04:25:00,0.015791,0.074018,0.053516,41.2263,2736,5,1.00000omega,0.008201 + -0.24990theta + 0.00260omega + -0.00494theta^2 + -0.05313theta omega + 0.02036omega^2
73486,2025-05-07 04:30:00,0.005266,0.068743,0.048751,-137.4686,1859,0,1.00000omega,0.004111 + -0.08675theta + 0.03949omega + 0.01449theta^2 + -0.00190theta omega + 0.00996omega^2
73487,2025-05-07 04:35:00,0.005582,0.152355,0.107803,-0.3213,1945,0,1.00000omega,-0.002571 + 0.00417theta + -0.00024omega + -0.00079theta^2 + -0.00017theta omega + 0.00026omega^2
73488,2025-05-07 04:40:00,nan,nan,nan,3533.5283,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
73489,2025-05-07 04:45:00,0.006296,0.139855,0.098992,-1.0496,2103,0,1.00000omega,0.001611 + -0.00311theta + -0.00084omega + -0.00012theta^2 + -0.00045theta omega + 0.00289omega^2
73490,2025-05-07 04:50:00,0.006318,0.066167,0.047000,-2.9155,1150,0,1.00000omega,-0.005051 + -0.05798theta + -0.00284omega + -0.00335theta^2 + -0.02473theta omega + 0.01534omega^2
73491,2025-05-07 04:55:00,0.045266,1.037545,0.734353,102.6223,38,5,1.00000omega,0.004361 + -0.04574theta + 0.00029omega + -0.00036theta^2 + -0.00015theta omega + 0.00085omega^2
73492,2025-05-07 05:00:00,0.007044,0.084827,0.060189,-1.4573,1392,0,1.00000omega,0.012091 + -1.12982theta + 0.00324omega + -0.01654theta^2 + -0.01595theta omega + -0.00296omega^2
73493,2025-05-07 05:05:00,0.006070,0.325453,0.230170,-1436.7384,2421,0,1.00000omega,0.008621 + -0.19420theta + -0.00774omega + 0.00059theta^2 + -0.00148theta omega + 0.01549omega^2
73494,2025-05-07 05:10:00,0.005157,0.074208,0.052599,-2.6923,1187,0,1.00000omega,-0.019661 + -0.96161theta + 0.03889omega + -0.14114theta^2 + -0.24677theta omega + -0.05856omega^2
73495,2025-05-07 05:15:00,0.005675,0.114493,0.081059,-1.7913,1674,0,1.00000omega,0.098291 + -0.39527theta + 0.05049omega + 0.01570theta^2 + -0.16127theta omega + 0.07008omega^2
73496,2025-05-07 05:20:00,0.006762,0.104844,0.074290,-2.5224,1524,0,1.00000omega,-0.003711 + -0.41635theta + -0.00374omega + 0.01047theta^2 + -0.00476theta omega + -0.00078omega^2
73497,2025-05-07 05:25:00,nan,nan,nan,100.4659,31,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
73498,2025-05-07 05:30:00,nan,nan,nan,91.5689,31,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
73499,2025-05-07 05:35:00,0.004904,0.069309,0.049131,-1.2593,1279,0,1.00000omega,-0.000511 + 0.00141theta + 0.00021omega + -0.00064theta^2 + -0.00065theta omega + 0.00013omega^2
73500,2025-05-07 05:40:00,nan,nan,nan,121.5399,40,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
73501,2025-05-07 05:45:00,0.005596,0.144554,0.102292,-4.2406,1909,0,1.00000omega,-0.595601 + -0.62428theta + 0.04005omega + 0.54474theta^2 + -0.13866theta omega + -0.00879omega^2
73502,2025-05-07 05:50:00,nan,nan,nan,22.0172,74,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
73503,2025-05-07 05:55:00,0.014059,0.572733,0.405106,30.0271,2462,0,1.00000omega,0.002921 + -0.00002theta + 0.00106omega + -0.00001theta^2 + -0.00080theta omega + 0.00019omega^2
73504,2025-05-07 06:00:00,0.005387,0.022135,0.016108,-1.4617,717,0,1.00000omega,0.003311 + -0.61506theta + -0.02688omega + -0.01108theta^2 + 0.00747theta omega + 0.04056omega^2
73505,2025-05-07 06:05:00,0.005996,0.138980,0.098365,-2.1602,1521,0,1.00000omega,-0.041061 + -0.00024theta + 0.00433omega + -0.00048theta^2 + 0.00150theta omega + -0.00039omega^2
73506,2025-05-07 06:10:00,0.006157,0.327544,0.231649,-0.5754,2143,0,1.00000omega,-0.002241 + -0.00005theta + 0.00288omega + -0.00004theta^2 + 0.00016theta omega + 0.00012omega^2
73507,2025-05-07 06:15:00,0.008875,0.374106,0.264607,2.8167,1863,0,1.00000omega,-0.002261 + -0.00002theta + 0.00073omega + -0.00000theta^2 + 0.00023theta omega + 0.00013omega^2
73508,2025-05-07 06:20:00,0.007098,0.338574,0.239461,-1.3211,1806,0,1.00000omega,-0.005331 + -0.00094theta + -0.00507omega + 0.01257theta^2 + -0.00102theta omega + 0.00220omega^2
73509,2025-05-07 06:25:00,0.034398,0.428199,0.303758,-54.4066,364,0,1.00000omega,0.011091 + -0.01681theta + 0.00720omega + 0.11053theta^2 + 0.00701theta omega + 0.00391omega^2
73510,2025-05-07 06:30:00,0.017687,0.446099,0.315688,-195.3487,1582,0,1.00000omega,-0.001451 + -0.00205theta + 0.00067omega + -0.00150theta^2 + -0.00151theta omega + -0.00048omega^2
73511,2025-05-07 06:35:00,0.006493,0.386179,0.273109,-1.9351,1681,0,1.00000omega,0.002531 + -0.00011theta + -0.00156omega + -0.00013theta^2 + -0.00119theta omega + 0.00266omega^2
73512,2025-05-07 06:40:00,0.004735,0.057940,0.041106,-2.5610,1466,0,1.00000omega,0.012561 + -1.82120theta + -0.00205omega + -0.21232theta^2 + -0.14045theta omega + 0.03890omega^2
