Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
78100,2025-05-23 05:20:00,nan,nan,nan,754.0587,40,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78101,2025-05-23 05:25:00,nan,nan,nan,376.5728,22,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78102,2025-05-23 05:30:00,nan,nan,nan,47.8029,146,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78103,2025-05-23 05:35:00,0.012107,0.573864,0.405873,-3054351.0000,1608,0,1.00000omega,0.001721 + -0.18691theta + 0.00309omega + -0.01507theta^2 + -0.02454theta omega + 0.33614omega^2
78104,2025-05-23 05:40:00,0.032227,0.584612,0.414011,-3529.6980,643,0,1.00000omega,-0.003901 + -0.02478theta + -0.00452omega + -0.00125theta^2 + 0.00111theta omega + 0.00332omega^2
78105,2025-05-23 05:45:00,0.006722,0.288483,0.204044,-4.3471,1654,0,1.00000omega,0.002571 + 0.00078theta + 0.00426omega + -0.00048theta^2 + -0.00021theta omega + 0.00059omega^2
78106,2025-05-23 05:50:00,nan,nan,nan,10.6900,289,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78107,2025-05-23 05:55:00,0.052498,0.738903,0.523800,475.0053,28,5,1.00000omega,0.000571 + 0.00015theta + -0.00105omega + -0.00001theta^2 + 0.00012theta omega + -0.00066omega^2
78108,2025-05-23 06:00:00,0.004866,0.276107,0.195268,2.7567,1900,0,1.00000omega,0.005731 + -0.00000theta + -0.00226omega + -0.00056theta^2 + -0.00001theta omega + -0.00010omega^2
78109,2025-05-23 06:05:00,nan,nan,nan,100.5697,61,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78110,2025-05-23 06:10:00,nan,nan,nan,80.1368,39,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78111,2025-05-23 06:15:00,0.029115,0.336470,0.238809,51.2624,33,5,1.00000omega,-0.000791 + -0.00418theta + -0.00129omega + -0.00020theta^2 + -0.00206theta omega + 0.00165omega^2
78112,2025-05-23 06:20:00,nan,nan,nan,88.5364,31,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78113,2025-05-23 06:25:00,0.006901,0.224606,0.158895,0.5572,1991,0,1.00000omega,0.001441 + 0.00101theta + 0.00040omega + 0.00008theta^2 + 0.00003theta omega + 0.00053omega^2
78114,2025-05-23 06:30:00,0.043448,1.040189,0.736166,250.6910,61,5,1.00000omega,0.053511 + -0.00013theta + -0.00406omega + 0.00256theta^2 + -0.00028theta omega + 0.00038omega^2
78115,2025-05-23 06:35:00,0.005537,0.184014,0.130176,-11.0726,1012,0,1.00000omega,-0.001591 + 0.00147theta + 0.00319omega + -0.00054theta^2 + -0.00041theta omega + 0.00091omega^2
78116,2025-05-23 06:40:00,nan,nan,nan,80.9029,63,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78117,2025-05-23 06:45:00,nan,nan,nan,30.7718,72,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78118,2025-05-23 06:50:00,nan,nan,nan,393.2659,34,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78119,2025-05-23 06:55:00,nan,nan,nan,326.1530,24,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78120,2025-05-23 07:00:00,0.005995,0.220006,0.155626,-20.3548,1948,0,1.00000omega,0.002221 + -0.00058theta + -0.00036omega + -0.00008theta^2 + 0.00056theta omega + -0.00115omega^2
78121,2025-05-23 07:05:00,0.006201,0.045211,0.032268,-35321920.0000,1715,0,1.00000omega,0.000631 + -0.00026theta + 0.00045omega + -0.00001theta^2 + 0.00003theta omega + -0.00004omega^2
78122,2025-05-23 07:10:00,nan,nan,nan,360.6942,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
78123,2025-05-23 07:15:00,0.015243,0.136693,0.097256,-12504.6504,650,0,1.00000omega,-0.005041 + -0.04464theta + 0.00247omega + -0.01040theta^2 + 0.01222theta omega + -0.00327omega^2
78124,2025-05-23 07:20:00,0.004576,0.092273,0.065327,-1.5076,1338,0,1.00000omega,0.001571 + 0.00116theta + 0.00276omega + -0.00002theta^2 + 0.00266theta omega + -0.00349omega^2
