Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
18920,2024-10-24 17:05:00,0.006385,0.203678,0.144093,9.3426,2423,0,1.00000omega,0.000171 + 0.00019theta + -0.00066omega + -0.00001theta^2 + 0.00002theta omega + -0.00012omega^2
18921,2024-10-24 17:10:00,0.019629,0.111611,0.080132,13.1290,94,5,1.00000omega,0.000401 + -0.12240theta + 0.00120omega + -0.08905theta^2 + 0.01408theta omega + 0.00505omega^2
18922,2024-10-24 17:15:00,nan,nan,nan,306.5899,87,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
18923,2024-10-24 17:20:00,0.006805,0.212477,0.150321,-5.6258,1526,0,1.00000omega,0.003311 + -0.52471theta + -0.00101omega + 0.00234theta^2 + -0.00729theta omega + -0.00169omega^2
18924,2024-10-24 17:25:00,0.019415,1.705726,1.206208,-70121463808.0000,1047,0,1.00000omega,-0.000741 + -0.07884theta + 0.00017omega + -0.00587theta^2 + 0.00013theta omega + 0.00045omega^2
18925,2024-10-24 17:30:00,0.005086,0.057158,0.040576,-0.8565,2051,0,1.00000omega,-0.001171 + -0.00360theta + -0.00016omega + 0.00031theta^2 + 0.00739theta omega + 0.00289omega^2
18926,2024-10-24 17:35:00,0.007890,0.264985,0.187456,-0.9887,1419,0,1.00000omega,-0.000691 + -0.06719theta + -0.00506omega + 0.00010theta^2 + 0.00044theta omega + -0.01275omega^2
18927,2024-10-24 17:40:00,0.037994,2.380406,1.683416,-12881218560.0000,2173,0,1.00000omega,-0.007911 + -0.20108theta + 0.01454omega + -0.00012theta^2 + 0.00451theta omega + -0.01323omega^2
18928,2024-10-24 17:45:00,nan,nan,nan,162.2077,21,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
18929,2024-10-24 17:50:00,0.005585,0.065972,0.046816,-2.1455,1300,0,1.00000omega,0.011371 + -1.10589theta + -0.01882omega + 0.01885theta^2 + 0.09918theta omega + 0.01766omega^2
18930,2024-10-24 17:55:00,nan,nan,nan,144.4068,19,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
18931,2024-10-24 18:00:00,0.011432,0.455664,0.322304,-3958.2271,1836,0,1.00000omega,0.003661 + -0.00039theta + 0.00322omega + 0.00178theta^2 + 0.00047theta omega + 0.00005omega^2
