Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
45760,2025-01-30 12:40:00,0.026446,0.280963,0.199549,249.7142,164,5,1.00000omega,-0.006601 + -0.00001theta + -0.00213omega + 0.00289theta^2 + 0.00001theta omega + -0.00221omega^2
45761,2025-01-30 12:45:00,0.011259,0.241399,0.170880,40.5136,780,0,1.00000omega,-0.000991 + -0.00034theta + -0.00086omega + 0.00001theta^2 + -0.00002theta omega + 0.00003omega^2
45762,2025-01-30 12:50:00,0.056084,0.777093,0.550917,131.0943,338,0,1.00000omega,-0.000731 + -0.00125theta + 0.00204omega + -0.00223theta^2 + 0.00175theta omega + -0.00307omega^2
45763,2025-01-30 12:55:00,0.003469,0.121576,0.086002,-62534.6875,2507,0,1.00000omega,0.002771 + -0.00137theta + 0.00121omega + 0.00057theta^2 + -0.00011theta omega + -0.00019omega^2
45764,2025-01-30 13:00:00,0.005899,0.315037,0.222804,-37157492.0000,2986,0,1.00000omega,0.001361 + 0.00021theta + 0.01284omega + -0.00006theta^2 + -0.00003theta omega + 0.00003omega^2
45765,2025-01-30 13:05:00,0.005355,0.031180,0.022370,-0.7972,517,5,1.00000omega,-0.005961 + -0.28863theta + 0.00904omega + -0.17553theta^2 + 0.01978theta omega + -0.00088omega^2
45766,2025-01-30 13:10:00,0.003573,0.016616,0.012018,-1.9744,1464,0,1.00000omega,0.002351 + 0.00076theta + 0.00097omega + -0.00036theta^2 + 0.00278theta omega + 0.00003omega^2
45767,2025-01-30 13:15:00,nan,nan,nan,616.3373,21,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45768,2025-01-30 13:20:00,nan,nan,nan,1906.7146,33,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45769,2025-01-30 13:25:00,0.037510,1.287600,0.910857,-3339.6821,636,0,1.00000omega,0.001121 + -0.00012theta + 0.00029omega + 0.00007theta^2 + -0.00031theta omega + 0.00024omega^2
45770,2025-01-30 13:30:00,nan,nan,nan,264.5861,38,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45771,2025-01-30 13:35:00,0.014546,1.367050,0.966705,-3315.1113,2628,0,1.00000omega,-0.002701 + -0.00017theta + -0.00023omega + -0.00001theta^2 + 0.00003theta omega + -0.00016omega^2
45772,2025-01-30 13:40:00,0.033323,0.333904,0.237278,332.2638,144,5,1.00000omega,-0.000461 + -0.00021theta + -0.02428omega + -0.00003theta^2 + -0.00003theta omega + -0.00034omega^2
45773,2025-01-30 13:45:00,nan,nan,nan,14086.9746,30,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45774,2025-01-30 13:50:00,0.004787,0.135688,0.096006,-74.8209,1995,0,1.00000omega,-0.000531 + -0.00106theta + -0.00594omega + 0.00015theta^2 + -0.00514theta omega + 0.00129omega^2
45775,2025-01-30 13:55:00,0.004449,0.080938,0.057318,-2.6561,1225,0,1.00000omega,0.007291 + -0.66621theta + 0.02348omega + -0.00241theta^2 + -0.01844theta omega + 0.00711omega^2
45776,2025-01-30 14:00:00,0.009565,0.346391,0.245029,-1.3083,2153,0,1.00000omega,0.006191 + -0.00053theta + -0.00494omega + 0.00003theta^2 + -0.00109theta omega + -0.00042omega^2
45777,2025-01-30 14:05:00,0.004219,0.155205,0.109787,-1.0602,1448,0,1.00000omega,0.001381 + 0.00262theta + -0.00070omega + -0.00020theta^2 + -0.00033theta omega + 0.00201omega^2
45778,2025-01-30 14:10:00,0.007596,0.708229,0.500822,-173000.9219,2094,0,1.00000omega,-0.013391 + 0.00024theta + 0.00984omega + 0.00001theta^2 + 0.00032theta omega + -0.00031omega^2
45779,2025-01-30 14:15:00,0.032144,2.697662,1.907671,-87459499439568568975360.0000,2844,1,1.00000omega,0.001371 + 0.00022theta + 0.00682omega + -0.00001theta^2 + 0.00001theta omega + 0.00002omega^2
45780,2025-01-30 14:20:00,0.043301,0.784466,0.555545,-17558932.0000,553,0,1.00000omega,0.002151 + 0.00015theta + -0.00126omega + -0.00070theta^2 + 0.00018theta omega + 0.00037omega^2
45781,2025-01-30 14:25:00,0.027283,0.248416,0.176713,172.7774,237,5,1.00000omega,0.023241 + -0.05644theta + 0.02222omega + -0.00007theta^2 + 0.00054theta omega + 0.00425omega^2
45782,2025-01-30 14:30:00,0.006318,0.425886,0.301180,3.6318,3046,0,1.00000omega,-0.000891 + -0.00003theta + 0.00112omega + 0.00000theta^2 + 0.00003theta omega + -0.00014omega^2
45783,2025-01-30 14:35:00,nan,nan,nan,369.5920,117,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45784,2025-01-30 14:40:00,0.038045,0.552873,0.391865,252.6819,47,5,1.00000omega,0.020611 + -0.00626theta + 0.00406omega + 0.00206theta^2 + -0.00014theta omega + 0.00178omega^2
45785,2025-01-30 14:45:00,0.020074,0.242618,0.172143,-31999.2305,715,0,1.00000omega,-0.005331 + -0.00272theta + -0.00096omega + -0.00046theta^2 + -0.00092theta omega + 0.00307omega^2
45786,2025-01-30 14:50:00,0.003192,0.020775,0.014862,-1.2344,1642,0,1.00000omega,-0.003341 + -0.00535theta + -0.00523omega + 0.07095theta^2 + -0.00111theta omega + 0.00031omega^2
45787,2025-01-30 14:55:00,0.031458,0.521517,0.369438,-64.7198,393,0,1.00000omega,0.000271 + -0.06273theta + -0.00472omega + -0.00649theta^2 + 0.00089theta omega + -0.00154omega^2
45788,2025-01-30 15:00:00,0.003296,0.045262,0.032090,-1.5942,1056,0,1.00000omega,0.002181 + 0.00367theta + 0.00846omega + -0.00460theta^2 + -0.01732theta omega + 0.00456omega^2
45789,2025-01-30 15:05:00,0.017163,0.111604,0.079844,51.1905,614,5,1.00000omega,-0.001451 + 0.00006theta + 0.01168omega + -0.00029theta^2 + 0.00004theta omega + 0.00037omega^2
45790,2025-01-30 15:10:00,nan,nan,nan,96.0612,75,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45791,2025-01-30 15:15:00,nan,nan,nan,1890.5565,32,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45792,2025-01-30 15:20:00,0.029933,0.421499,0.298795,-173.5362,451,0,1.00000omega,-0.001601 + -0.11393theta + -0.00247omega + -0.00134theta^2 + -0.00346theta omega + -0.00161omega^2
45793,2025-01-30 15:25:00,nan,nan,nan,120.8152,61,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45794,2025-01-30 15:30:00,nan,nan,nan,331.5082,38,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45795,2025-01-30 15:35:00,0.003891,0.173627,0.122804,-0.1572,3078,0,1.00000omega,-0.002581 + -0.00033theta + -0.00031omega + -0.00001theta^2 + 0.00027theta omega + -0.00018omega^2
45796,2025-01-30 15:40:00,nan,nan,nan,597.5035,72,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45797,2025-01-30 15:45:00,0.024490,0.309161,0.219295,19.8380,54,5,1.00000omega,-0.010441 + -0.00676theta + -0.00010omega + -0.00000theta^2 + 0.00037theta omega + -0.00138omega^2
45798,2025-01-30 15:50:00,0.016708,0.712736,0.504119,476.7644,90,5,1.00000omega,-0.000571 + -0.00001theta + 0.00111omega + 0.00001theta^2 + -0.00000theta omega + 0.00011omega^2
45799,2025-01-30 15:55:00,nan,nan,nan,294.3374,19,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45800,2025-01-30 16:00:00,0.018443,0.560349,0.396441,-71851.4453,754,0,1.00000omega,-0.001511 + -0.00003theta + 0.00033omega + 0.00000theta^2 + 0.00002theta omega + -0.00006omega^2
45801,2025-01-30 16:05:00,0.004916,0.053249,0.037813,-0.8089,2623,0,1.00000omega,0.005701 + -0.00025theta + 0.00340omega + 0.00006theta^2 + 0.00012theta omega + 0.00060omega^2
45802,2025-01-30 16:10:00,0.003999,0.175809,0.124348,-1.6385,1748,0,1.00000omega,0.000671 + -0.00013theta + 0.00101omega + 0.00016theta^2 + 0.00008theta omega + 0.00158omega^2
45803,2025-01-30 16:15:00,0.005363,0.068093,0.048298,3.7491,1430,0,1.00000omega,-0.002691 + 0.00124theta + 0.00100omega + -0.00011theta^2 + -0.00041theta omega + -0.00474omega^2
45804,2025-01-30 16:20:00,0.003993,0.186644,0.132008,-2.8625,1393,0,1.00000omega,-0.000531 + -0.00003theta + 0.00025omega + -0.00020theta^2 + 0.00058theta omega + 0.00468omega^2
45805,2025-01-30 16:25:00,nan,nan,nan,532.4449,27,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45806,2025-01-30 16:30:00,0.006349,0.228504,0.161639,-0.3966,3996,0,1.00000omega,-0.001281 + 0.00031theta + 0.00414omega + 0.00011theta^2 + -0.00013theta omega + -0.00097omega^2
45807,2025-01-30 16:35:00,0.003691,0.134064,0.094833,-1.5213,1942,0,1.00000omega,0.003051 + 0.00014theta + -0.00503omega + -0.00002theta^2 + -0.00008theta omega + -0.00028omega^2
45808,2025-01-30 16:40:00,0.004221,0.077461,0.054854,-3.1489,2198,0,1.00000omega,0.001291 + 0.00012theta + 0.00043omega + 0.00099theta^2 + 0.00239theta omega + 0.00528omega^2
45809,2025-01-30 16:45:00,0.005097,0.093280,0.066057,-1.5170,1168,0,1.00000omega,0.004601 + -0.41988theta + -0.00091omega + -0.00135theta^2 + 0.00107theta omega + -0.05855omega^2
45810,2025-01-30 16:50:00,0.039447,0.676659,0.479282,95.7668,35,5,1.00000omega,0.007171 + -0.00677theta + 0.00079omega + -0.00026theta^2 + -0.00177theta omega + -0.00254omega^2
45811,2025-01-30 16:55:00,0.004227,0.151285,0.107017,-2.0387,3343,0,1.00000omega,0.000371 + -0.00011theta + 0.00009omega + 0.00010theta^2 + 0.00011theta omega + -0.00103omega^2
45812,2025-01-30 17:00:00,0.004250,0.072674,0.051476,-2.6507,1982,0,1.00000omega,0.021611 + -0.46619theta + -0.02959omega + 0.00057theta^2 + 0.00207theta omega + 0.00040omega^2
45813,2025-01-30 17:05:00,0.006800,0.049587,0.035391,-1.3882,2754,0,1.00000omega,0.000781 + -0.00037theta + -0.00038omega + -0.00006theta^2 + 0.00041theta omega + 0.00165omega^2
45814,2025-01-30 17:10:00,0.004842,0.104109,0.073696,-1.8727,1097,0,1.00000omega,0.021361 + -0.62094theta + 0.00408omega + -0.44623theta^2 + 0.04070theta omega + 0.76830omega^2
45815,2025-01-30 17:15:00,nan,nan,nan,95.9554,83,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45816,2025-01-30 17:20:00,0.014780,0.207343,0.146986,-1.9699,1618,0,1.00000omega,-0.002021 + -0.00156theta + -0.00237omega + -0.00052theta^2 + -0.00219theta omega + 0.00090omega^2
45817,2025-01-30 17:25:00,0.029429,0.408707,0.289748,36.0393,351,0,1.00000omega,0.013021 + -0.00511theta + -0.00063omega + 0.00005theta^2 + 0.00011theta omega + 0.00107omega^2
45818,2025-01-30 17:30:00,0.023067,0.353189,0.250274,-41682132992.0000,1071,5,1.00000omega,-0.010411 + 0.00066theta + 0.00139omega + -0.00009theta^2 + 0.00040theta omega + 0.00023omega^2
45819,2025-01-30 17:35:00,0.026001,0.408083,0.289143,81.1317,36,5,1.00000omega,-0.001181 + -0.00141theta + -0.00262omega + -0.00097theta^2 + 0.00016theta omega + -0.00021omega^2
45820,2025-01-30 17:40:00,nan,nan,nan,1770.3340,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45821,2025-01-30 17:45:00,0.014219,0.198578,0.140775,23.9338,86,5,1.00000omega,0.001381 + 0.00038theta + 0.00021omega + -0.00002theta^2 + -0.00022theta omega + -0.00057omega^2
45822,2025-01-30 17:50:00,nan,nan,nan,1787.4246,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45823,2025-01-30 17:55:00,0.027802,0.693137,0.490516,157.0291,143,5,1.00000omega,-0.000411 + 0.00023theta + 0.00154omega + 0.00000theta^2 + 0.00003theta omega + -0.00005omega^2
45824,2025-01-30 18:00:00,nan,nan,nan,692.4932,86,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45825,2025-01-30 18:05:00,nan,nan,nan,-3632.4929,1479,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45826,2025-01-30 18:10:00,0.007041,0.431959,0.305482,6.3772,1787,0,1.00000omega,-0.017141 + -0.14413theta + 0.00122omega + 0.00310theta^2 + 0.01966theta omega + -0.00347omega^2
45827,2025-01-30 18:15:00,0.004917,0.124051,0.087786,-0.4596,3138,0,1.00000omega,0.001331 + 0.00068theta + -0.00810omega + 0.00042theta^2 + -0.00029theta omega + -0.00579omega^2
45828,2025-01-30 18:20:00,0.035870,0.664508,0.470562,365.1267,116,5,1.00000omega,-0.000641 + 0.00026theta + -0.00025omega + -0.00039theta^2 + 0.00001theta omega + 0.00026omega^2
45829,2025-01-30 18:25:00,0.004798,0.437484,0.309367,2.5711,2637,0,1.00000omega,-0.001631 + 0.00020theta + -0.00032omega + 0.00022theta^2 + 0.00016theta omega + -0.00037omega^2
45830,2025-01-30 18:30:00,nan,nan,nan,139.2800,35,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45831,2025-01-30 18:35:00,nan,nan,nan,527.7905,19,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45832,2025-01-30 18:40:00,0.003105,0.083156,0.058841,-0.2549,1402,0,1.00000omega,0.000371 + 0.00002theta + -0.00517omega + 0.00003theta^2 + -0.00032theta omega + -0.00075omega^2
45833,2025-01-30 18:45:00,nan,nan,nan,81.8056,43,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45834,2025-01-30 18:50:00,0.003102,0.087986,0.062254,-2.8315,1170,0,1.00000omega,-0.003411 + -0.00190theta + -0.00649omega + 0.00069theta^2 + 0.00003theta omega + 0.00114omega^2
45835,2025-01-30 18:55:00,0.003043,0.023053,0.016443,-2.2697,950,0,1.00000omega,0.002401 + -1.13441theta + -0.09107omega + -0.02235theta^2 + -0.00421theta omega + -0.02005omega^2
45836,2025-01-30 19:00:00,nan,nan,nan,142.0545,28,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45837,2025-01-30 19:05:00,0.003939,0.022558,0.016192,0.0365,2267,0,1.00000omega,-0.000801 + 0.00059theta + 0.00053omega + 0.00003theta^2 + -0.00002theta omega + 0.00121omega^2
45838,2025-01-30 19:10:00,0.004385,0.056943,0.040384,-1.3532,1291,0,1.00000omega,-0.003741 + -0.00004theta + 0.00016omega + 0.00016theta^2 + -0.00116theta omega + 0.00003omega^2
45839,2025-01-30 19:15:00,nan,nan,nan,16929.0605,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45840,2025-01-30 19:20:00,0.003544,0.063117,0.044701,-2.1834,1174,0,1.00000omega,-0.006111 + -0.00912theta + 0.01058omega + 0.00162theta^2 + 0.00172theta omega + -0.00345omega^2
45841,2025-01-30 19:25:00,0.003541,0.094018,0.066528,-4.1601,2130,0,1.00000omega,-0.004671 + -0.41359theta + -0.00548omega + 0.15568theta^2 + -0.01505theta omega + -0.02116omega^2
45842,2025-01-30 19:30:00,nan,nan,nan,144.2581,74,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45843,2025-01-30 19:35:00,0.004075,0.149933,0.106058,4.4604,2678,0,1.00000omega,-0.003901 + -0.07253theta + 0.00041omega + 0.00001theta^2 + -0.00109theta omega + -0.00222omega^2
45844,2025-01-30 19:40:00,0.002450,0.110148,0.077905,-0.3103,4599,0,1.00000omega,0.000091 + -0.00020theta + -0.00340omega + -0.00009theta^2 + 0.00022theta omega + 0.00081omega^2
45845,2025-01-30 19:45:00,0.033160,0.463434,0.328535,114.9601,48,5,1.00000omega,-0.003681 + -0.00115theta + 0.02621omega + -0.00017theta^2 + -0.00391theta omega + 0.00031omega^2
45846,2025-01-30 19:50:00,0.004749,0.203556,0.143975,-0.9028,2216,0,1.00000omega,-0.000341 + 0.00045theta + -0.00027omega + -0.00007theta^2 + 0.00049theta omega + -0.00002omega^2
45847,2025-01-30 19:55:00,0.033085,1.071848,0.758272,-287.5910,526,0,1.00000omega,0.003631 + -0.00004theta + -0.01170omega + -0.00001theta^2 + -0.00027theta omega + -0.00260omega^2
