Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
58740,2025-03-16 16:45:00,0.059832,3.708097,2.622362,2466.2161,24,5,1.00000omega,-0.014061 + -0.00729theta + -0.00335omega + -0.00002theta^2 + 0.00009theta omega + 0.00151omega^2
58741,2025-03-16 16:50:00,nan,nan,nan,67.2222,34,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
58742,2025-03-16 16:55:00,0.006089,0.082328,0.058374,-3.3801,1519,0,1.00000omega,-0.001871 + -0.21950theta + 0.00757omega + -0.00229theta^2 + 0.00094theta omega + -0.00144omega^2
58743,2025-03-16 17:00:00,0.008470,0.213619,0.151170,-2.7952,3553,0,1.00000omega,0.000441 + -0.20927theta + 0.00454omega + 0.00114theta^2 + 0.00124theta omega + -0.00477omega^2
58744,2025-03-16 17:05:00,nan,nan,nan,11.6641,120,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
58745,2025-03-16 17:10:00,0.006317,0.087603,0.062106,-2.5458,1506,0,1.00000omega,-0.017151 + -0.41354theta + -0.00358omega + -0.16188theta^2 + 0.00007theta omega + 0.17056omega^2
58746,2025-03-16 17:15:00,nan,nan,nan,77.0393,37,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
58747,2025-03-16 17:20:00,0.006189,0.127847,0.090507,-2.9797,1415,0,1.00000omega,0.004691 + 0.00085theta + -0.01023omega + 0.00193theta^2 + -0.00181theta omega + -0.00770omega^2
58748,2025-03-16 17:25:00,0.006181,0.122929,0.087034,-1.7143,1239,0,1.00000omega,0.000791 + -0.08331theta + 0.00316omega + -0.00322theta^2 + 0.00043theta omega + -0.00837omega^2
58749,2025-03-16 17:30:00,0.054967,1.315260,0.930841,218.2355,336,0,1.00000omega,-0.000521 + -0.00077theta + -0.00201omega + -0.00053theta^2 + 0.00030theta omega + 0.00127omega^2
58750,2025-03-16 17:35:00,0.033479,0.790422,0.559414,-8661652.0000,1316,0,1.00000omega,-0.000541 + -0.00068theta + -0.00138omega + 0.00113theta^2 + 0.00003theta omega + 0.00119omega^2
58751,2025-03-16 17:40:00,nan,nan,nan,-240105983656979333120.0000,542,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
58752,2025-03-16 17:45:00,0.020684,0.921519,0.651777,-15986523722107496247066624.0000,1771,0,1.00000omega,0.011081 + -0.00406theta + 0.00978omega + -0.00374theta^2 + 0.00397theta omega + 0.00114omega^2
58753,2025-03-16 17:50:00,0.007621,0.238322,0.168605,8.0989,3023,0,1.00000omega,-0.000201 + -0.00031theta + 0.00179omega + 0.00000theta^2 + 0.00001theta omega + 0.00012omega^2
58754,2025-03-16 17:55:00,0.022502,0.210476,0.149677,49.9780,132,5,1.00000omega,0.004421 + -0.00043theta + -0.00033omega + 0.00021theta^2 + -0.00023theta omega + 0.00056omega^2
58755,2025-03-16 18:00:00,0.005218,0.099164,0.070217,-2.5537,1356,0,1.00000omega,-0.031621 + -0.55935theta + 0.00748omega + 0.00122theta^2 + -0.00672theta omega + 0.00225omega^2
58756,2025-03-16 18:05:00,0.028767,0.486417,0.344550,-4146.3413,821,0,1.00000omega,-0.009211 + -0.00163theta + 0.00180omega + -0.00008theta^2 + 0.00030theta omega + 0.00016omega^2
58757,2025-03-16 18:10:00,0.035824,0.698051,0.494246,-103529.9922,853,0,1.00000omega,-0.003211 + 0.00385theta + -0.00513omega + -0.00046theta^2 + 0.00027theta omega + -0.00059omega^2
58758,2025-03-16 18:15:00,0.004550,0.030013,0.021465,-2.2341,1476,0,1.00000omega,-0.006921 + -1.07711theta + -0.01891omega + 0.00264theta^2 + 0.09937theta omega + 0.00312omega^2
58759,2025-03-16 18:20:00,0.030426,0.722236,0.511151,-2184691711666597258067968.0000,1919,0,1.00000omega,0.000181 + 0.00057theta + 0.00036omega + 0.00004theta^2 + 0.00005theta omega + 0.00024omega^2
58760,2025-03-16 18:25:00,nan,nan,nan,60.2564,31,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
58761,2025-03-16 18:30:00,0.005800,0.052670,0.037468,-0.7653,1271,0,1.00000omega,-0.000411 + -0.37704theta + 0.00126omega + 0.00440theta^2 + 0.00151theta omega + -0.00908omega^2
