Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
89100,2025-06-30 11:20:00,nan,nan,nan,4180.3076,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
89101,2025-06-30 11:25:00,0.024399,0.507492,0.359265,369.8509,94,5,1.00000omega,-0.000281 + -0.00103theta + -0.00024omega + 0.00002theta^2 + -0.00117theta omega + 0.00022omega^2
89102,2025-06-30 11:30:00,nan,nan,nan,1645.3717,32,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
89103,2025-06-30 11:35:00,nan,nan,nan,825.0231,67,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
89104,2025-06-30 11:40:00,0.022924,0.442988,0.313659,-3429.3423,764,0,1.00000omega,0.002121 + 0.00006theta + 0.00135omega + -0.00001theta^2 + -0.00001theta omega + -0.00057omega^2
89105,2025-06-30 11:45:00,0.026790,0.613370,0.434131,-591.0599,407,0,1.00000omega,0.001871 + 0.00018theta + 0.00274omega + -0.00001theta^2 + -0.00057theta omega + 0.00055omega^2
89106,2025-06-30 11:50:00,0.035685,0.608444,0.430974,-121464.3281,1010,0,1.00000omega,0.000311 + -0.00038theta + 0.00071omega + -0.00014theta^2 + -0.00009theta omega + -0.00014omega^2
89107,2025-06-30 11:55:00,0.007556,0.684273,0.483884,-477366360852530200576.0000,3559,1,1.00000omega,-0.001341 + 0.00001theta + -0.00046omega + -0.00001theta^2 + -0.00001theta omega + -0.00375omega^2
89108,2025-06-30 12:00:00,0.004667,0.208185,0.147246,3.5193,2035,0,1.00000omega,-0.001361 + -0.00004theta + -0.00014omega + -0.00004theta^2 + -0.00001theta omega + -0.00047omega^2
89109,2025-06-30 12:05:00,0.004678,0.133113,0.094183,4.1942,1700,0,1.00000omega,0.000481 + 0.00021theta + 0.00040omega + -0.00008theta^2 + -0.00024theta omega + 0.00162omega^2
89110,2025-06-30 12:10:00,0.024531,0.300341,0.213080,155.0744,328,5,1.00000omega,-0.000881 + 0.01363theta + -0.01050omega + -0.00050theta^2 + 0.00027theta omega + -0.00327omega^2
89111,2025-06-30 12:15:00,0.038680,0.319213,0.227369,-247.8246,417,1,1.00000omega,-0.004491 + -0.00339theta + -0.00316omega + 0.00010theta^2 + -0.00058theta omega + -0.00135omega^2
89112,2025-06-30 12:20:00,0.011113,0.077700,0.055502,-1025.3470,917,0,1.00000omega,0.012481 + -0.06974theta + -0.00104omega + 0.00133theta^2 + -0.00411theta omega + 0.00117omega^2
89113,2025-06-30 12:25:00,0.005449,0.214632,0.151816,5.3148,2823,0,1.00000omega,-0.002781 + 0.00032theta + -0.00315omega + -0.00005theta^2 + 0.00000theta omega + -0.00138omega^2
89114,2025-06-30 12:30:00,0.012149,0.307891,0.217882,-6468.4834,902,0,1.00000omega,-0.001691 + -0.00185theta + -0.00144omega + -0.00041theta^2 + 0.00028theta omega + -0.00333omega^2
89115,2025-06-30 12:35:00,0.020058,0.139421,0.099601,-357.0749,381,0,1.00000omega,-0.003131 + -0.05139theta + -0.00051omega + -0.00265theta^2 + 0.00295theta omega + 0.00409omega^2
89116,2025-06-30 12:40:00,nan,nan,nan,522.7758,16,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
89117,2025-06-30 12:45:00,0.027442,1.367887,0.967437,-556169.8125,720,1,1.00000omega,-0.000101 + -0.00749theta + -0.00024omega + 0.00001theta^2 + -0.00003theta omega + -0.00026omega^2
89118,2025-06-30 12:50:00,0.021662,0.170833,0.121765,-3291.3596,1364,0,1.00000omega,-0.000251 + -0.00036theta + -0.00146omega + 0.00016theta^2 + -0.00055theta omega + -0.00030omega^2
89119,2025-06-30 12:55:00,0.004157,0.094178,0.066659,-0.1130,1849,0,1.00000omega,0.001091 + 0.00004theta + -0.00180omega + 0.00006theta^2 + 0.00050theta omega + 0.00165omega^2
89120,2025-06-30 13:00:00,nan,nan,nan,85.4481,42,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
89121,2025-06-30 13:05:00,nan,nan,nan,127.1727,47,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
89122,2025-06-30 13:10:00,0.004347,0.111258,0.078731,-1.6402,2088,0,1.00000omega,0.000201 + -0.00028theta + 0.00024omega + -0.00015theta^2 + 0.00063theta omega + -0.00031omega^2
89123,2025-06-30 13:15:00,nan,nan,nan,388.9286,31,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
89124,2025-06-30 13:20:00,0.004560,0.078943,0.055914,-2.1170,1368,0,1.00000omega,-0.001431 + 0.00057theta + -0.00261omega + -0.00119theta^2 + 0.00094theta omega + -0.00137omega^2
89125,2025-06-30 13:25:00,0.003408,0.072227,0.051129,-1.9584,1421,0,1.00000omega,-0.005531 + -0.00045theta + -0.00240omega + -0.00095theta^2 + -0.00285theta omega + -0.00404omega^2
89126,2025-06-30 13:30:00,0.004501,0.052567,0.037307,-1.2034,1757,0,1.00000omega,0.000831 + 0.00036theta + -0.00121omega + 0.00015theta^2 + -0.00056theta omega + 0.00067omega^2
89127,2025-06-30 13:35:00,nan,nan,nan,303.6008,27,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
89128,2025-06-30 13:40:00,0.035129,0.332531,0.236443,102.3609,44,5,1.00000omega,-0.008581 + -0.00253theta + 0.00232omega + 0.00067theta^2 + -0.00034theta omega + 0.00080omega^2
89129,2025-06-30 13:45:00,0.004402,0.116513,0.082446,-2.3237,3450,0,1.00000omega,0.006811 + 0.00192theta + -0.00310omega + -0.00109theta^2 + -0.00104theta omega + -0.00475omega^2
89130,2025-06-30 13:50:00,0.031658,0.421942,0.299197,-702.3544,529,0,1.00000omega,0.000041 + -0.09557theta + 0.00038omega + 0.00148theta^2 + 0.00202theta omega + -0.00199omega^2
89131,2025-06-30 13:55:00,0.004666,0.067450,0.047808,-0.8498,1813,0,1.00000omega,-0.015561 + -0.00299theta + 0.00076omega + -0.00072theta^2 + -0.00050theta omega + -0.00143omega^2
89132,2025-06-30 14:00:00,nan,nan,nan,96.1321,53,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
