Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
77660,2025-05-21 16:40:00,0.016452,0.802910,0.567862,-847.8089,1743,0,1.00000omega,-0.007781 + -0.07325theta + -0.00183omega + -0.00759theta^2 + 0.00007theta omega + 0.01970omega^2
77661,2025-05-21 16:45:00,0.005127,0.028880,0.020740,0.2676,1666,0,1.00000omega,-0.012321 + -0.43738theta + 0.02480omega + -0.00687theta^2 + -0.01361theta omega + -0.00184omega^2
77662,2025-05-21 16:50:00,0.008641,0.593729,0.419874,-50097281501920425685236580352.0000,2287,1,1.00000omega,-0.001051 + 0.00003theta + 0.00261omega + 0.00001theta^2 + 0.00000theta omega + -0.00023omega^2
77663,2025-05-21 16:55:00,0.039232,0.379709,0.269924,-738.1666,516,0,1.00000omega,-0.013691 + -0.03362theta + -0.01817omega + 0.01050theta^2 + -0.01038theta omega + -0.00385omega^2
77664,2025-05-21 17:00:00,0.015635,0.095592,0.068492,-1519975168.0000,794,0,1.00000omega,0.000441 + -0.13491theta + -0.01033omega + -0.00073theta^2 + -0.02456theta omega + 0.00351omega^2
77665,2025-05-21 17:05:00,nan,nan,nan,128.2305,40,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
77666,2025-05-21 17:10:00,0.008108,0.311557,0.220379,-0.6614,2230,0,1.00000omega,-0.003461 + -0.00063theta + 0.00088omega + 0.00005theta^2 + 0.00068theta omega + -0.00151omega^2
77667,2025-05-21 17:15:00,0.004872,0.027896,0.020024,-2.4023,1859,0,1.00000omega,0.013161 + -0.58632theta + 0.02694omega + 0.10968theta^2 + -0.02820theta omega + 0.01290omega^2
77668,2025-05-21 17:20:00,0.006066,0.167607,0.118594,2.5927,2611,0,1.00000omega,-0.000071 + 0.00003theta + -0.00169omega + -0.00008theta^2 + 0.00049theta omega + 0.00112omega^2
77669,2025-05-21 17:25:00,0.005604,0.114485,0.081050,0.8398,1561,0,1.00000omega,0.017991 + -0.00083theta + 0.00333omega + 0.00051theta^2 + 0.00049theta omega + 0.00172omega^2
77670,2025-05-21 17:30:00,0.008590,0.144133,0.102098,-0.4075,2950,0,1.00000omega,-0.002401 + -0.06121theta + -0.00504omega + 0.00006theta^2 + 0.00108theta omega + 0.00074omega^2
77671,2025-05-21 17:35:00,0.015607,0.641874,0.454008,-493260288.0000,1303,0,1.00000omega,0.001571 + -0.00484theta + -0.00197omega + 0.00042theta^2 + -0.00049theta omega + 0.00006omega^2
77672,2025-05-21 17:40:00,nan,nan,nan,879.6849,32,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
77673,2025-05-21 17:45:00,nan,nan,nan,-5126244815842836480.0000,2557,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
77674,2025-05-21 17:50:00,0.004924,0.108948,0.077116,2.8432,1895,0,1.00000omega,-0.000421 + -0.00025theta + 0.00060omega + 0.00011theta^2 + -0.00021theta omega + 0.00017omega^2
77675,2025-05-21 17:55:00,0.006389,0.068512,0.048656,1.8756,1819,0,1.00000omega,-0.009441 + 0.00122theta + -0.00120omega + -0.00005theta^2 + -0.00088theta omega + -0.00102omega^2
77676,2025-05-21 18:00:00,0.077286,1.325051,0.938545,-18343416.0000,1005,0,1.00000omega,0.000801 + 0.00359theta + 0.00121omega + -0.00237theta^2 + 0.00215theta omega + -0.00417omega^2
77677,2025-05-21 18:05:00,0.018252,0.169730,0.120709,-818.2308,424,0,1.00000omega,0.000701 + -0.00168theta + -0.00061omega + -0.00058theta^2 + -0.00039theta omega + 0.00095omega^2
77678,2025-05-21 18:10:00,nan,nan,nan,81.7218,45,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
77679,2025-05-21 18:15:00,nan,nan,nan,89.3342,64,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
77680,2025-05-21 18:20:00,nan,nan,nan,198.0270,60,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
77681,2025-05-21 18:25:00,0.004274,0.082461,0.058387,-1.0229,1109,0,1.00000omega,0.000481 + 0.00071theta + 0.00100omega + -0.00087theta^2 + 0.00126theta omega + -0.00099omega^2
77682,2025-05-21 18:30:00,nan,nan,nan,841.2964,28,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
77683,2025-05-21 18:35:00,0.045401,2.022442,1.430443,1580.8289,19,5,1.00000omega,0.000711 + -0.00105theta + -0.00092omega + 0.00068theta^2 + 0.00011theta omega + 0.00108omega^2
77684,2025-05-21 18:40:00,nan,nan,nan,202.7578,39,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
77685,2025-05-21 18:45:00,nan,nan,nan,408.0494,19,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
77686,2025-05-21 18:50:00,0.005989,0.093212,0.066047,-1.9141,1372,0,1.00000omega,-0.003901 + -0.00070theta + 0.00535omega + -0.00167theta^2 + 0.00310theta omega + -0.01436omega^2
77687,2025-05-21 18:55:00,0.006590,0.025465,0.018600,2.1727,2050,0,1.00000omega,0.012431 + -0.17453theta + 0.02820omega + 0.00152theta^2 + -0.00473theta omega + 0.05799omega^2
77688,2025-05-21 19:00:00,0.005221,0.044067,0.031378,-0.0759,855,0,1.00000omega,0.014521 + -0.05971theta + 0.01063omega + -0.01193theta^2 + 0.00304theta omega + -0.00643omega^2
77689,2025-05-21 19:05:00,0.038852,0.500954,0.355292,60.7450,337,0,1.00000omega,-0.028611 + -0.02756theta + 0.00048omega + -0.00039theta^2 + 0.00036theta omega + -0.00223omega^2
77690,2025-05-21 19:10:00,0.031581,0.564735,0.399952,135.0061,341,0,1.00000omega,0.001441 + -0.01155theta + -0.00039omega + 0.00451theta^2 + -0.00047theta omega + 0.00056omega^2
