Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
97240,2025-07-28 19:20:00,nan,nan,nan,295.8521,34,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
97241,2025-07-28 19:25:00,0.023581,0.208984,0.148712,-34973.8320,557,0,1.00000omega,0.003161 + -0.09005theta + -0.02627omega + 0.03265theta^2 + 0.01189theta omega + -0.01094omega^2
97242,2025-07-28 19:30:00,0.005503,0.163504,0.115680,1.2545,2481,0,1.00000omega,0.000601 + -0.00068theta + 0.00619omega + -0.00013theta^2 + -0.00016theta omega + -0.00023omega^2
97243,2025-07-28 19:35:00,0.006399,0.184749,0.130716,20.2878,5458,0,1.00000omega,0.000501 + 0.00008theta + -0.00024omega + -0.00000theta^2 + -0.00001theta omega + -0.00006omega^2
97244,2025-07-28 19:40:00,0.033793,0.616116,0.436315,-4170591.0000,1325,0,1.00000omega,-0.004051 + -0.00479theta + -0.00011omega + 0.00096theta^2 + 0.00102theta omega + -0.00287omega^2
97245,2025-07-28 19:45:00,nan,nan,nan,194.7120,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
97246,2025-07-28 19:50:00,0.036704,0.774533,0.548292,280.3219,27,5,1.00000omega,-0.042021 + -0.00022theta + -0.01622omega + -0.00473theta^2 + 0.00052theta omega + -0.00847omega^2
97247,2025-07-28 19:55:00,nan,nan,nan,56.8161,84,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
97248,2025-07-28 20:00:00,nan,nan,nan,57.3723,31,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
97249,2025-07-28 20:05:00,0.031354,0.666079,0.471511,-2368.1213,416,5,1.00000omega,-0.000851 + -0.00845theta + 0.00152omega + 0.00102theta^2 + -0.00179theta omega + -0.00128omega^2
97250,2025-07-28 20:10:00,0.004942,0.118801,0.084077,0.4312,977,0,1.00000omega,-0.005011 + 0.00129theta + -0.00162omega + -0.00043theta^2 + -0.00359theta omega + 0.00016omega^2
97251,2025-07-28 20:15:00,0.008156,0.671555,0.474896,-1260.0919,2655,0,1.00000omega,-0.037111 + -0.00326theta + -0.01988omega + 0.00006theta^2 + -0.00792theta omega + -0.00076omega^2
97252,2025-07-28 20:20:00,0.025133,0.574230,0.406431,90.7043,851,0,1.00000omega,0.003291 + -0.00178theta + 0.09812omega + -0.00007theta^2 + -0.00045theta omega + -0.00049omega^2
