Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
85800,2025-06-18 23:40:00,0.006432,0.111949,0.079290,-1.5254,1190,0,1.00000omega,0.003581 + -0.00060theta + 0.00354omega + -0.00005theta^2 + -0.00178theta omega + 0.00520omega^2
85801,2025-06-18 23:45:00,0.009050,0.317621,0.224683,6.7993,2019,0,1.00000omega,-0.000161 + -0.00002theta + 0.00125omega + 0.00003theta^2 + 0.00001theta omega + -0.00057omega^2
85802,2025-06-18 23:50:00,0.004390,0.066235,0.046938,-0.3088,1687,0,1.00000omega,-0.021121 + -0.00034theta + 0.00984omega + 0.00029theta^2 + -0.00711theta omega + -0.00043omega^2
85803,2025-06-18 23:55:00,nan,nan,nan,86.3466,224,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
85804,2025-06-19 00:00:00,0.005148,0.128716,0.091088,-0.3156,2807,1,1.00000omega,0.002141 + -0.00022theta + 0.00277omega + 0.00011theta^2 + 0.00018theta omega + 0.00328omega^2
85805,2025-06-19 00:05:00,0.005413,0.047607,0.033880,-2.8756,1518,0,1.00000omega,0.012231 + -1.07717theta + 0.00437omega + -0.00829theta^2 + 0.07974theta omega + -0.02077omega^2
85806,2025-06-19 00:10:00,0.005409,0.122348,0.086598,-1.5430,1782,0,1.00000omega,0.000221 + -0.00155theta + -0.00184omega + -0.00116theta^2 + 0.00237theta omega + -0.00492omega^2
85807,2025-06-19 00:15:00,0.011761,0.059481,0.042873,13.3292,469,5,1.00000omega,0.015881 + -0.00109theta + 0.00295omega + -0.00009theta^2 + 0.00034theta omega + -0.00012omega^2
85808,2025-06-19 00:20:00,nan,nan,nan,110.1923,43,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
85809,2025-06-19 00:25:00,0.004865,0.090423,0.064031,-785650852823040.0000,2036,0,1.00000omega,0.039711 + -1.30935theta + -0.00654omega + 0.07382theta^2 + 0.04164theta omega + -0.00074omega^2
85810,2025-06-19 00:30:00,0.004800,0.119392,0.084491,-1.4613,1856,0,1.00000omega,0.001471 + -0.00036theta + -0.00106omega + 0.00008theta^2 + 0.00069theta omega + 0.00182omega^2
85811,2025-06-19 00:35:00,0.005872,0.266065,0.188182,8.1447,2696,0,1.00000omega,0.001261 + -0.00004theta + -0.00014omega + -0.00001theta^2 + -0.00012theta omega + -0.00064omega^2
85812,2025-06-19 00:40:00,nan,nan,nan,-898161177198310981632.0000,484,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
85813,2025-06-19 00:45:00,0.008821,0.349419,0.247155,11.6147,1461,0,1.00000omega,-0.000841 + 0.00023theta + -0.00250omega + 0.00014theta^2 + -0.00002theta omega + -0.00018omega^2
85814,2025-06-19 00:50:00,nan,nan,nan,245.7091,29,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
85815,2025-06-19 00:55:00,nan,nan,nan,137.9493,24,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
85816,2025-06-19 01:00:00,0.005225,0.097064,0.068734,-1.7433,1937,0,1.00000omega,-0.000601 + 0.00108theta + 0.00114omega + 0.00083theta^2 + -0.00088theta omega + -0.00419omega^2
85817,2025-06-19 01:05:00,0.012063,0.284020,0.201014,-211944.5156,2140,0,1.00000omega,-0.000001 + 0.00003theta + 0.00000omega + -0.00000theta^2 + -0.00000theta omega + 0.00011omega^2
85818,2025-06-19 01:10:00,0.031781,0.659089,0.466588,104.1467,67,5,1.00000omega,0.004601 + -0.00009theta + 0.00010omega + 0.00024theta^2 + -0.00001theta omega + 0.00287omega^2
85819,2025-06-19 01:15:00,0.007706,0.586215,0.414553,-830947.6250,2043,0,1.00000omega,0.000851 + 0.00024theta + -0.00015omega + -0.00001theta^2 + 0.00017theta omega + 0.00001omega^2
