Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
45100,2025-01-28 05:40:00,0.009819,0.071092,0.050747,5.3110,173,5,1.00000omega,-0.000851 + -0.00269theta + -0.00130omega + 0.00647theta^2 + 0.00461theta omega + 0.00747omega^2
45101,2025-01-28 05:45:00,0.020106,3.026670,2.140226,-22715708.0000,3576,0,1.00000omega,-0.000641 + 0.00002theta + 0.00023omega + 0.00001theta^2 + -0.00006theta omega + 0.00003omega^2
45102,2025-01-28 05:50:00,0.031652,0.334506,0.237588,61.0302,90,5,1.00000omega,-0.004891 + 0.00064theta + -0.00696omega + 0.00001theta^2 + 0.00057theta omega + -0.00356omega^2
45103,2025-01-28 05:55:00,0.004149,0.056273,0.039899,-3.2542,1231,0,1.00000omega,-0.005961 + -0.86893theta + 0.00315omega + 0.00601theta^2 + -0.00175theta omega + 0.00264omega^2
45104,2025-01-28 06:00:00,nan,nan,nan,3493.3909,25,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
45105,2025-01-28 06:05:00,0.010552,0.056063,0.040339,-51.6188,1986,0,1.00000omega,0.003521 + -0.00011theta + -0.00183omega + -0.00009theta^2 + 0.00024theta omega + -0.00089omega^2
45106,2025-01-28 06:10:00,0.003652,0.054862,0.038879,-2.1780,1322,0,1.00000omega,0.008191 + -0.00752theta + 0.00015omega + -0.00003theta^2 + -0.00204theta omega + 0.00331omega^2
45107,2025-01-28 06:15:00,0.024148,0.571076,0.404173,-177918.0625,788,0,1.00000omega,-0.000731 + -0.01401theta + 0.00141omega + 0.00011theta^2 + 0.00257theta omega + -0.00030omega^2
45108,2025-01-28 06:20:00,0.006432,0.111051,0.078657,-2.1150,1194,0,1.00000omega,-0.001441 + -0.00043theta + 0.00050omega + 0.00012theta^2 + 0.00025theta omega + 0.00055omega^2
45109,2025-01-28 06:25:00,nan,nan,nan,1333.2728,20,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
