Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
20900,2024-10-31 14:50:00,0.034259,0.557001,0.394603,68.8422,45,5,1.00000omega,-0.002941 + -0.09424theta + -0.00277omega + 0.00074theta^2 + 0.00164theta omega + -0.00121omega^2
20901,2024-10-31 14:55:00,3.531615,112.971458,79.921906,-168896385762950381568.0000,2873,0,1.00000omega,-0.001521 + -0.03975theta + 0.01350omega + -0.00006theta^2 + 0.00032theta omega + -0.00002omega^2
20902,2024-10-31 15:00:00,nan,nan,nan,42.8990,62,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20903,2024-10-31 15:05:00,nan,nan,nan,115.7628,36,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20904,2024-10-31 15:10:00,0.035650,0.780472,0.552453,-2206.5044,412,0,1.00000omega,-0.000591 + -0.00017theta + 0.00580omega + -0.00001theta^2 + 0.00008theta omega + -0.00069omega^2
20905,2024-10-31 15:15:00,0.007551,0.470009,0.332389,-0.9543,1590,0,1.00000omega,-0.015991 + -0.00124theta + 0.00604omega + 0.00024theta^2 + 0.00066theta omega + -0.00150omega^2
20906,2024-10-31 15:20:00,0.052788,1.135853,0.804036,208.8850,37,5,1.00000omega,0.001081 + 0.00029theta + -0.00391omega + 0.00013theta^2 + 0.00011theta omega + 0.00064omega^2
20907,2024-10-31 15:25:00,0.038502,0.370222,0.263198,211.7241,50,5,1.00000omega,-0.000041 + 0.00027theta + -0.00125omega + 0.00019theta^2 + -0.00025theta omega + 0.00063omega^2
20908,2024-10-31 15:30:00,nan,nan,nan,-189479911937986789376.0000,1971,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20909,2024-10-31 15:35:00,0.036914,0.509509,0.361221,-488976.8125,679,0,1.00000omega,-0.010071 + -0.00840theta + 0.00225omega + -0.00015theta^2 + 0.00028theta omega + -0.00071omega^2
20910,2024-10-31 15:40:00,0.006536,0.225567,0.159567,-2.6825,3750,0,1.00000omega,0.001711 + 0.00002theta + 0.00217omega + 0.00029theta^2 + 0.00044theta omega + 0.00011omega^2
20911,2024-10-31 15:45:00,nan,nan,nan,636.6231,18,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20912,2024-10-31 15:50:00,0.040189,0.599773,0.425055,-27559972.0000,1116,0,1.00000omega,0.000611 + -0.00177theta + -0.00246omega + 0.00056theta^2 + -0.00072theta omega + -0.00295omega^2
20913,2024-10-31 15:55:00,0.020356,0.494534,0.349985,199.3670,1294,0,1.00000omega,0.008881 + -0.03091theta + 0.00164omega + 0.00069theta^2 + -0.00002theta omega + 0.00045omega^2
20914,2024-10-31 16:00:00,0.004965,0.051266,0.036420,-1.5515,1660,1,1.00000omega,0.003521 + -0.09720theta + -0.00330omega + 0.00019theta^2 + -0.00099theta omega + 0.00741omega^2
20915,2024-10-31 16:05:00,0.005699,0.137656,0.097421,-2.4488,2152,0,1.00000omega,0.001291 + 0.00026theta + 0.00087omega + 0.00003theta^2 + 0.00087theta omega + -0.00071omega^2
20916,2024-10-31 16:10:00,nan,nan,nan,2116.1675,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20917,2024-10-31 16:15:00,0.023585,0.990612,0.700667,243.6669,54,5,1.00000omega,-0.001461 + 0.00005theta + 0.00288omega + -0.00007theta^2 + 0.00005theta omega + -0.00007omega^2
20918,2024-10-31 16:20:00,0.006908,0.172604,0.122147,-2.7298,1548,0,1.00000omega,0.001581 + -0.00072theta + 0.00196omega + 0.00095theta^2 + -0.00174theta omega + 0.00305omega^2
20919,2024-10-31 16:25:00,nan,nan,nan,137.0231,52,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20920,2024-10-31 16:30:00,nan,nan,nan,-18799693903295414272.0000,1010,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20921,2024-10-31 16:35:00,0.018263,0.551957,0.390506,3.7205,702,0,1.00000omega,-0.073961 + -0.00893theta + 0.00520omega + 0.00012theta^2 + 0.00233theta omega + -0.00026omega^2
20922,2024-10-31 16:40:00,0.010869,0.469151,0.331829,-7.3610,3334,0,1.00000omega,0.000571 + 0.00201theta + -0.00253omega + -0.00013theta^2 + -0.00005theta omega + 0.00012omega^2
20923,2024-10-31 16:45:00,0.048204,1.092874,0.773530,230.5068,24,5,1.00000omega,0.006151 + -0.00414theta + 0.00124omega + 0.00064theta^2 + 0.00075theta omega + 0.00184omega^2
20924,2024-10-31 16:50:00,0.021854,0.156114,0.111466,34.6398,53,5,1.00000omega,-0.001151 + -0.00733theta + 0.00101omega + 0.00076theta^2 + 0.00320theta omega + 0.01102omega^2
20925,2024-10-31 16:55:00,0.026318,0.261844,0.186085,99.7293,411,0,1.00000omega,-0.013921 + 0.00086theta + 0.00214omega + 0.00000theta^2 + 0.00046theta omega + 0.00055omega^2
20926,2024-10-31 17:00:00,0.039355,1.023558,0.724299,594.9576,36,5,1.00000omega,0.000641 + -0.00007theta + -0.00096omega + 0.00000theta^2 + 0.00001theta omega + -0.00003omega^2
20927,2024-10-31 17:05:00,0.005865,0.076030,0.053921,3.9444,9999,3,1.00000omega,-0.000411 + -0.00003theta + -0.00008omega + 0.00002theta^2 + 0.00006theta omega + -0.00050omega^2
20928,2024-10-31 17:10:00,0.037410,0.764635,0.541326,394.5528,42,5,1.00000omega,0.004901 + -0.01308theta + -0.00445omega + -0.00001theta^2 + 0.00054theta omega + 0.00241omega^2
20929,2024-10-31 17:15:00,0.005365,0.028673,0.020627,-0.1100,2213,0,1.00000omega,0.005241 + -0.00011theta + -0.00069omega + 0.00050theta^2 + 0.00102theta omega + -0.00070omega^2
20930,2024-10-31 17:20:00,0.041828,0.579045,0.410514,200.9851,24,5,1.00000omega,0.009491 + -0.00240theta + 0.00356omega + 0.00083theta^2 + 0.00350theta omega + 0.00318omega^2
20931,2024-10-31 17:25:00,0.044061,0.489919,0.347823,285.2289,36,5,1.00000omega,-0.001131 + -0.00014theta + 0.00260omega + -0.00093theta^2 + 0.00002theta omega + -0.00114omega^2
20932,2024-10-31 17:30:00,0.007862,0.436911,0.308993,-3409.0386,1759,0,1.00000omega,0.000461 + -0.00063theta + 0.00084omega + 0.00015theta^2 + -0.00043theta omega + -0.00001omega^2
20933,2024-10-31 17:35:00,nan,nan,nan,-93898944345166508457984.0000,1968,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20934,2024-10-31 17:40:00,nan,nan,nan,6556.2012,19,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20935,2024-10-31 17:45:00,0.004790,0.118731,0.084024,-0.4065,1962,1,1.00000omega,-0.000901 + -0.00027theta + 0.00162omega + -0.00024theta^2 + 0.00110theta omega + 0.00562omega^2
20936,2024-10-31 17:50:00,0.021586,0.379631,0.268873,-18.4513,2534,0,1.00000omega,-0.000071 + 0.00232theta + 0.00254omega + -0.00038theta^2 + -0.00196theta omega + -0.00091omega^2
20937,2024-10-31 17:55:00,0.016601,0.393874,0.278758,19.7493,1533,0,1.00000omega,0.013561 + -0.00102theta + -0.05854omega + 0.00007theta^2 + 0.00021theta omega + -0.00007omega^2
20938,2024-10-31 18:00:00,nan,nan,nan,119.3948,108,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20939,2024-10-31 18:05:00,0.004480,0.199429,0.141054,3.0854,4273,0,1.00000omega,-0.001851 + -0.00028theta + -0.00498omega + 0.00000theta^2 + 0.00005theta omega + -0.00041omega^2
20940,2024-10-31 18:10:00,0.028649,0.396926,0.281399,46.4719,102,5,1.00000omega,-0.005261 + -0.01089theta + -0.00470omega + -0.00001theta^2 + 0.00196theta omega + -0.00309omega^2
20941,2024-10-31 18:15:00,0.004850,0.145361,0.102843,-2.8344,1098,0,1.00000omega,0.007641 + -0.31607theta + -0.01296omega + 0.00089theta^2 + 0.00545theta omega + -0.02662omega^2
20942,2024-10-31 18:20:00,0.008599,0.292658,0.207030,0.4814,3167,0,1.00000omega,0.000491 + -0.00028theta + 0.00708omega + 0.00005theta^2 + -0.00108theta omega + 0.00085omega^2
20943,2024-10-31 18:25:00,0.009717,0.258593,0.182982,-28954.4375,695,0,1.00000omega,0.002371 + -0.60797theta + -0.01194omega + 0.00909theta^2 + -0.00128theta omega + 0.01168omega^2
20944,2024-10-31 18:30:00,0.005949,0.158572,0.112206,2.9732,935,0,1.00000omega,-0.005081 + -0.04602theta + -0.00148omega + 0.00081theta^2 + 0.00195theta omega + -0.00182omega^2
20945,2024-10-31 18:35:00,0.006140,0.165216,0.116906,3.7179,1889,0,1.00000omega,-0.001541 + 0.00019theta + 0.00160omega + 0.00012theta^2 + 0.00009theta omega + 0.00073omega^2
20946,2024-10-31 18:40:00,0.005876,0.026566,0.019239,-1.9913,1617,0,1.00000omega,-0.000271 + -0.00054theta + 0.00071omega + -0.00070theta^2 + 0.00012theta omega + 0.00034omega^2
20947,2024-10-31 18:45:00,nan,nan,nan,63.6317,74,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20948,2024-10-31 18:50:00,0.036270,0.278812,0.198811,-622690.0625,1242,0,1.00000omega,0.012191 + -0.14413theta + 0.01972omega + 0.00063theta^2 + -0.01881theta omega + 0.01773omega^2
20949,2024-10-31 18:55:00,0.005869,0.086343,0.061194,-1.4714,1111,0,1.00000omega,-0.010551 + -0.96466theta + 0.02355omega + -0.04406theta^2 + -0.00110theta omega + -0.01271omega^2
20950,2024-10-31 19:00:00,0.022579,0.316692,0.224503,-2702.3765,440,0,1.00000omega,-0.000961 + -0.00431theta + -0.00224omega + -0.00009theta^2 + 0.00624theta omega + -0.00054omega^2
20951,2024-10-31 19:05:00,0.033954,0.742056,0.525262,535.1021,114,5,1.00000omega,-0.000381 + -0.00020theta + 0.00265omega + -0.00004theta^2 + 0.00011theta omega + 0.00015omega^2
20952,2024-10-31 19:10:00,0.042419,0.697116,0.493847,-6020.2559,418,0,1.00000omega,0.022981 + -0.00461theta + -0.00138omega + 0.00978theta^2 + -0.00040theta omega + 0.00144omega^2
20953,2024-10-31 19:15:00,0.005161,0.106421,0.075340,-2.5136,1431,0,1.00000omega,0.003141 + -0.32156theta + -0.00220omega + -0.00004theta^2 + -0.00290theta omega + -0.01402omega^2
20954,2024-10-31 19:20:00,nan,nan,nan,-42385406676183726665236480.0000,2411,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
20955,2024-10-31 19:25:00,0.004562,0.094353,0.066796,-0.5175,1746,0,1.00000omega,-0.007531 + 0.00015theta + 0.01051omega + 0.00010theta^2 + 0.00043theta omega + 0.00343omega^2
20956,2024-10-31 19:30:00,0.007137,0.209213,0.148022,1.9784,1481,0,1.00000omega,-0.004101 + -0.00142theta + 0.02956omega + -0.00038theta^2 + -0.00259theta omega + -0.00194omega^2
20957,2024-10-31 19:35:00,0.005277,0.255360,0.180605,0.3234,1658,0,1.00000omega,0.006951 + -0.00287theta + 0.00141omega + 0.00728theta^2 + -0.00272theta omega + 0.00410omega^2
20958,2024-10-31 19:40:00,0.005284,0.071530,0.050717,-1.9373,1777,0,1.00000omega,0.152121 + -0.07863theta + 0.00770omega + 0.00426theta^2 + -0.00113theta omega + 0.00861omega^2
20959,2024-10-31 19:45:00,0.005658,0.174650,0.123561,3.3464,1390,0,1.00000omega,-0.000071 + -0.00028theta + 0.00077omega + -0.00005theta^2 + 0.00010theta omega + 0.00011omega^2
