Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
17600,2024-10-20 02:45:00,nan,nan,nan,4237.9517,5,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
17601,2024-10-20 02:50:00,0.361147,8.422321,5.960953,-397483727002796032.0000,1169,5,1.00000omega,0.002121 + -0.00104theta + -0.00241omega + -0.00011theta^2 + 0.00024theta omega + -0.00003omega^2
17602,2024-10-20 02:55:00,0.022870,0.205034,0.145880,-14865.7607,816,0,1.00000omega,0.000951 + -0.00078theta + 0.00052omega + -0.00021theta^2 + 0.00023theta omega + 0.00070omega^2
17603,2024-10-20 03:00:00,0.071200,0.966209,0.685065,158.4548,408,0,1.00000omega,0.062171 + 0.00300theta + 0.03956omega + 0.00345theta^2 + 0.00123theta omega + 0.05364omega^2
17604,2024-10-20 03:05:00,nan,nan,nan,30.0953,40,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
17605,2024-10-20 03:10:00,0.008613,0.259821,0.183822,-3.4708,2181,0,1.00000omega,-0.007551 + -0.11905theta + -0.01764omega + 0.02231theta^2 + -0.00570theta omega + -0.05279omega^2
17606,2024-10-20 03:15:00,0.042176,0.661461,0.468674,-1410.3802,560,0,1.00000omega,0.005561 + -0.02885theta + -0.00189omega + -0.00292theta^2 + -0.00898theta omega + -0.00134omega^2
17607,2024-10-20 03:20:00,0.009383,0.202104,0.143063,-2.2365,2433,0,1.00000omega,-0.004721 + -0.37842theta + -0.01458omega + 0.00054theta^2 + 0.00347theta omega + -0.10148omega^2
17608,2024-10-20 03:25:00,0.010201,0.100475,0.071412,-2.1119,1751,0,1.00000omega,0.002471 + 0.00049theta + 0.00089omega + 0.00161theta^2 + 0.00045theta omega + 0.00255omega^2
17609,2024-10-20 03:30:00,0.040655,0.599648,0.424989,-4776.4863,937,0,1.00000omega,-0.002061 + -0.01285theta + -0.00557omega + -0.00083theta^2 + 0.00012theta omega + -0.01133omega^2
17610,2024-10-20 03:35:00,nan,nan,nan,122.2812,42,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
17611,2024-10-20 03:40:00,0.026596,0.160300,0.114898,-1338.3300,447,0,1.00000omega,0.001751 + -0.17589theta + -0.01900omega + 0.00068theta^2 + -0.00847theta omega + 0.00687omega^2
17612,2024-10-20 03:45:00,0.008927,0.118387,0.083950,-0.1805,388,5,1.00000omega,0.000031 + -0.00654theta + 0.00118omega + 0.00137theta^2 + -0.00147theta omega + -0.00391omega^2
17613,2024-10-20 03:50:00,0.006801,0.161075,0.113999,-1.0793,2276,0,1.00000omega,-0.000871 + -0.00069theta + -0.00133omega + 0.00019theta^2 + 0.00027theta omega + -0.00030omega^2
17614,2024-10-20 03:55:00,nan,nan,nan,162.3371,117,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
17615,2024-10-20 04:00:00,0.049130,0.456494,0.324654,41.5358,56,5,1.00000omega,0.005841 + -0.00287theta + 0.00223omega + -0.00022theta^2 + 0.00107theta omega + 0.00114omega^2
17616,2024-10-20 04:05:00,0.039546,1.338517,0.946888,765.6823,59,5,1.00000omega,-0.000151 + -0.00005theta + -0.00036omega + 0.00001theta^2 + -0.00002theta omega + 0.00001omega^2
17617,2024-10-20 04:10:00,0.031153,0.680736,0.481857,-3526111905598192746496.0000,2654,0,1.00000omega,0.000541 + 0.00011theta + 0.00009omega + -0.00001theta^2 + 0.00000theta omega + -0.00000omega^2
17618,2024-10-20 04:15:00,0.016723,0.541072,0.382778,10.8174,1198,0,1.00000omega,-0.002381 + -0.00913theta + 0.00004omega + -0.00022theta^2 + -0.00011theta omega + -0.00194omega^2
17619,2024-10-20 04:20:00,nan,nan,nan,45.6311,55,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
17620,2024-10-20 04:25:00,0.006316,0.064417,0.045768,-1.7553,901,0,1.00000omega,0.003721 + -0.54161theta + -0.01061omega + -0.00934theta^2 + 0.00519theta omega + -0.00879omega^2
17621,2024-10-20 04:30:00,0.005695,0.050976,0.036270,-1.6327,2523,0,1.00000omega,-0.003711 + -0.00393theta + -0.00141omega + -0.00080theta^2 + 0.00135theta omega + 0.00662omega^2
17622,2024-10-20 04:35:00,0.007844,0.232008,0.164148,-17.0296,2160,0,1.00000omega,0.000461 + 0.00024theta + -0.00019omega + -0.00006theta^2 + 0.00020theta omega + -0.00066omega^2
17623,2024-10-20 04:40:00,0.009622,0.197833,0.140054,-1.5172,3253,0,1.00000omega,-0.015321 + -0.11619theta + -0.00181omega + -0.02342theta^2 + 0.00608theta omega + -0.00769omega^2
17624,2024-10-20 04:45:00,0.104044,2.261964,1.601141,461.1427,27,5,1.00000omega,0.005041 + -0.00574theta + -0.00739omega + -0.00018theta^2 + 0.00024theta omega + 0.00100omega^2
17625,2024-10-20 04:50:00,0.051146,0.710523,0.503715,99.8290,151,5,1.00000omega,-0.000431 + -0.01926theta + 0.00428omega + -0.00021theta^2 + -0.00189theta omega + -0.00335omega^2
17626,2024-10-20 04:55:00,0.011767,0.082083,0.058635,-299.7487,3341,0,1.00000omega,0.000691 + -0.00016theta + -0.00007omega + 0.00001theta^2 + -0.00000theta omega + 0.00019omega^2
17627,2024-10-20 05:00:00,0.033993,0.383477,0.272223,35.5274,50,5,1.00000omega,0.003751 + -0.02524theta + -0.00289omega + 0.00293theta^2 + -0.00059theta omega + -0.00317omega^2
17628,2024-10-20 05:05:00,0.020284,0.975007,0.689583,-942187.5000,798,0,1.00000omega,-0.002291 + -0.00131theta + -0.00445omega + -0.00017theta^2 + -0.00286theta omega + 0.00244omega^2
17629,2024-10-20 05:10:00,0.006565,0.125985,0.089206,-0.1194,1629,0,1.00000omega,-0.000311 + -0.00022theta + 0.00013omega + 0.00004theta^2 + -0.00010theta omega + -0.00011omega^2
17630,2024-10-20 05:15:00,0.007853,0.107785,0.076418,-1.7692,1370,0,1.00000omega,0.001271 + -0.00353theta + -0.00138omega + -0.00102theta^2 + 0.00163theta omega + -0.00072omega^2
