Chunk_Index,Chunk_Start_Time,RMSE_Omega,RMSE_Theta,RMSE_Total,Final_Loss,Stopped_Epoch,NaN_Recoveries,Eq_Theta,Eq_Omega
13640,2024-10-03 05:30:00,0.004815,0.065220,0.046243,-1.1999,1210,0,1.00000omega,0.000471 + -0.02897theta + 0.00110omega + -0.00004theta^2 + 0.00036theta omega + 0.00339omega^2
13641,2024-10-03 05:35:00,nan,nan,nan,21.7588,137,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
13642,2024-10-03 05:40:00,0.006553,0.309015,0.218555,2.2182,2185,0,1.00000omega,0.005011 + 0.00019theta + 0.01179omega + 0.00001theta^2 + 0.00049theta omega + 0.00014omega^2
13643,2024-10-03 05:45:00,0.005661,0.084448,0.059848,-2.9787,1675,0,1.00000omega,0.000181 + -0.00002theta + 0.00108omega + 0.00030theta^2 + 0.00033theta omega + -0.00011omega^2
13644,2024-10-03 05:50:00,0.005844,0.305917,0.216355,2.4002,1777,0,1.00000omega,0.007771 + -0.00089theta + 0.00442omega + -0.00019theta^2 + -0.00013theta omega + 0.00331omega^2
13645,2024-10-03 05:55:00,nan,nan,nan,203.3079,77,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
13646,2024-10-03 06:00:00,nan,nan,nan,84.2231,35,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
13647,2024-10-03 06:05:00,0.013084,0.791629,0.559843,-5920.6064,1389,0,1.00000omega,-0.004451 + 0.00010theta + -0.00033omega + 0.00016theta^2 + 0.00041theta omega + 0.00048omega^2
13648,2024-10-03 06:10:00,0.004979,0.058345,0.041406,-0.7116,1518,0,1.00000omega,0.004461 + -0.00285theta + -0.00083omega + -0.00120theta^2 + -0.00164theta omega + -0.00028omega^2
13649,2024-10-03 06:15:00,0.005780,0.070739,0.050186,-278.3825,2103,0,1.00000omega,0.001521 + 0.00058theta + -0.00438omega + 0.00012theta^2 + 0.00059theta omega + -0.00189omega^2
13650,2024-10-03 06:20:00,0.005000,0.223635,0.158173,-34875320.0000,1813,0,1.00000omega,0.002311 + -0.00053theta + 0.00522omega + -0.00031theta^2 + -0.00124theta omega + 0.00113omega^2
13651,2024-10-03 06:25:00,nan,nan,nan,-15439854133647578006960312680448.0000,2010,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
13652,2024-10-03 06:30:00,0.006609,0.057120,0.040659,-1.4260,926,0,1.00000omega,-0.033951 + -0.00164theta + 0.00040omega + 0.00104theta^2 + -0.00154theta omega + -0.00183omega^2
13653,2024-10-03 06:35:00,0.036688,0.726229,0.514176,-61.3618,446,0,1.00000omega,0.005711 + 0.00023theta + 0.00069omega + 0.00002theta^2 + 0.00063theta omega + 0.00048omega^2
13654,2024-10-03 06:40:00,nan,nan,nan,341.9845,21,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
13655,2024-10-03 06:45:00,0.005030,0.142093,0.100538,0.5915,2385,0,1.00000omega,-0.002641 + -0.00034theta + -0.00199omega + -0.00011theta^2 + -0.00002theta omega + -0.00197omega^2
13656,2024-10-03 06:50:00,0.027819,0.489822,0.346915,331.6026,59,5,1.00000omega,-0.009121 + -0.00535theta + 0.00886omega + -0.00023theta^2 + -0.00010theta omega + 0.00008omega^2
13657,2024-10-03 06:55:00,0.005018,0.118327,0.083745,-1.2896,1553,0,1.00000omega,-0.007231 + 0.00160theta + -0.00254omega + -0.00002theta^2 + 0.00174theta omega + -0.00121omega^2
13658,2024-10-03 07:00:00,0.006781,0.193873,0.137172,-2.6433,1698,0,1.00000omega,-0.000801 + 0.00056theta + -0.00808omega + -0.00203theta^2 + 0.00184theta omega + 0.00257omega^2
13659,2024-10-03 07:05:00,nan,nan,nan,455.1984,17,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
13660,2024-10-03 07:10:00,nan,nan,nan,680.1216,26,5,1.00000omega,nan1 + nantheta + nanomega + nantheta^2 + nantheta omega + nanomega^2
