Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
13000,2024-09-29 07:40:00,0.008670,0.244406,0.172930,0.133 1 + -0.001 theta + 3.223 omega + -0.007 theta omega + 12.136 omega^2 + -0.007 theta omega^2 + 21.565 omega^3,0.254 1 + -0.002 theta + 4.303 omega + -0.018 theta omega + 23.713 omega^2 + -0.023 theta omega^2 + 42.446 omega^3,2.5423447775e-01,-2.4147211364e-03,4.3027321981e+00,-3.5312035479e-05,-1.7766513365e-02,2.3712660601e+01,-2.7557587859e-08,-1.9420042649e-04,-2.3039499748e-02,4.2446358091e+01
13001,2024-09-29 07:45:00,nan,nan,nan,0.006 1 + 0.001 theta + 1.068 omega + 0.008 theta omega + 0.137 omega^2 + 0.014 theta omega^2 + -0.321 omega^3,0.013 1 + 0.002 theta + 0.129 omega + 0.015 theta omega + 0.186 omega^2 + 0.024 theta omega^2 + -0.845 omega^3,1.3106273999e-02,2.0114639210e-03,1.2862977031e-01,8.4496841226e-05,1.5147082433e-02,1.8636051627e-01,6.3979409100e-07,4.0047146276e-04,2.4245569633e-02,-8.4455461728e-01
13002,2024-09-29 07:50:00,0.048448,1.113516,0.788120,-0.006 1 + -0.005 theta + 0.951 omega + -0.001 theta^2 + -0.034 theta omega + 0.417 omega^2 + -0.005 theta^2 omega + 0.170 theta omega^2 + -1.080 omega^3,-0.011 1 + -0.009 theta + -0.092 omega + -0.003 theta^2 + -0.064 theta omega + 0.844 omega^2 + -0.009 theta^2 omega + 0.349 theta omega^2 + -1.574 omega^3,-1.0652310931e-02,-9.2219702210e-03,-9.2305117164e-02,-2.6614880192e-03,-6.3923444937e-02,8.4392316129e-01,-2.9533104506e-04,-8.8621031036e-03,3.4877489911e-01,-1.5742554073e+00
13003,2024-09-29 07:55:00,0.045220,4.435140,3.136280,-0.001 1 + -0.002 theta + 0.996 omega + -0.040 theta omega + 0.006 omega^2 + -0.006 theta^2 omega + -0.120 theta omega^2 + -1.409 omega^3,-0.002 1 + -0.004 theta + -0.006 omega + -0.001 theta^2 + -0.079 theta omega + 0.004 omega^2 + -0.012 theta^2 omega + -0.243 theta omega^2 + -2.525 omega^3,-1.9138621950e-03,-4.1628107945e-03,-5.7594722236e-03,-8.2793403939e-04,-7.9004803380e-02,4.3378987206e-03,-3.1940967413e-05,-1.1872026413e-02,-2.4343957477e-01,-2.5245671386e+00
13004,2024-09-29 08:00:00,nan,nan,nan,-0.021 1 + 1.279 omega + -0.017 theta omega + -0.711 omega^2 + 0.023 theta omega^2 + 0.877 omega^3,-0.043 1 + 0.555 omega + -0.035 theta omega + -1.385 omega^2 + 0.001 theta^2 omega + 0.046 theta omega^2 + 1.699 omega^3,-4.2540747165e-02,-3.9192484435e-04,5.5492647680e-01,1.9065209149e-04,-3.4731317932e-02,-1.3845901894e+00,-4.3686653991e-06,5.1695445822e-04,4.5649204269e-02,1.6987485763e+00
13005,2024-09-29 08:05:00,0.003787,0.090702,0.064192,0.070 1 + -0.003 theta + 2.497 omega + -0.029 theta omega + 10.016 omega^2 + -0.075 theta omega^2 + 21.598 omega^3,0.141 1 + -0.006 theta + 2.983 omega + -0.058 theta omega + 19.900 omega^2 + -0.151 theta omega^2 + 42.785 omega^3,1.4094911898e-01,-5.6907508645e-03,2.9834492410e+00,-3.0723926061e-05,-5.8027614916e-02,1.9899901297e+01,-1.0793584353e-07,-1.3179864888e-04,-1.5059308335e-01,4.2784850446e+01
13006,2024-09-29 08:10:00,nan,nan,nan,-0.001 1 + 0.001 theta + 0.993 omega + -0.005 theta omega + 0.132 omega^2 + -0.020 theta omega^2 + 0.319 omega^3,-0.003 1 + 0.002 theta + -0.015 omega + -0.010 theta omega + 0.278 omega^2 + -0.001 theta^2 omega + -0.039 theta omega^2 + 0.698 omega^3,-3.1065354853e-03,2.2238813324e-03,-1.5208219337e-02,1.5274425895e-04,-9.9086421848e-03,2.7791037295e-01,-2.0012816847e-05,-9.9301317778e-04,-3.9092551123e-02,6.9823134638e-01
13007,2024-09-29 08:15:00,0.098781,3.167218,2.240651,-0.003 1 + -0.002 theta + 0.998 omega + -0.001 theta omega + 0.197 omega^2 + 0.033 theta omega^2 + -0.225 omega^3,-0.005 1 + -0.004 theta + -0.002 omega + -0.001 theta^2 + -0.003 theta omega + 0.402 omega^2 + 0.076 theta omega^2 + -0.559 omega^3,-5.1323875445e-03,-3.5074095368e-03,-1.8284545711e-03,-7.6891131951e-04,-2.6027338237e-03,4.0225615007e-01,-6.1155025580e-05,-2.1601729596e-04,7.5950166905e-02,-5.5928725179e-01
13008,2024-09-29 08:20:00,0.040767,2.296158,1.623885,-0.001 1 + -0.001 theta + 1.021 omega + 0.011 theta omega + 0.094 omega^2 + -0.001 theta^2 omega + -0.042 theta omega^2 + -0.600 omega^3,-0.003 1 + -0.002 theta + 0.042 omega + 0.019 theta omega + 0.193 omega^2 + -0.001 theta^2 omega + -0.079 theta omega^2 + -1.127 omega^3,-2.6808564606e-03,-2.3504409704e-03,4.1648795855e-02,3.2424761315e-04,1.9421779096e-02,1.9287045471e-01,-1.0288027859e-05,-1.4426545903e-03,-7.9298459520e-02,-1.1269192442e+00
13009,2024-09-29 08:25:00,0.048349,4.983357,3.523931,0.003 1 + 0.886 omega + 0.002 theta omega + 1.155 omega^2 + -0.034 theta omega^2 + -2.527 omega^3,0.006 1 + -0.224 omega + 0.003 theta omega + 2.295 omega^2 + -0.068 theta omega^2 + -5.022 omega^3,5.6293341281e-03,3.1867951032e-04,-2.2397287256e-01,-3.7877259113e-05,3.2438862991e-03,2.2952271709e+00,-1.7543502290e-07,4.0001140795e-04,-6.7954555871e-02,-5.0216886566e+00
