Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
101000,2025-08-10 21:50:00,0.013126,0.344299,0.243633,-0.001 1 + 1.026 omega + -0.005 theta omega + 0.304 omega^2 + -0.033 theta omega^2 + 1.006 omega^3,-0.002 1 + -0.001 theta + 0.053 omega + -0.010 theta omega + 0.599 omega^2 + -0.067 theta omega^2 + 1.987 omega^3,-2.3676904070e-03,-8.4233826714e-04,5.3391842569e-02,6.0404052848e-06,-9.5732102759e-03,5.9914052819e-01,-9.7555925060e-07,4.1450466531e-04,-6.7195584187e-02,1.9873370022e+00
101001,2025-08-10 21:55:00,0.032416,1.394246,0.986147,0.001 1 + 0.001 theta + 0.975 omega + 0.002 theta omega + -0.126 omega^2 + -0.005 theta omega^2 + 0.271 omega^3,0.004 1 + 0.001 theta + -0.038 omega + 0.005 theta omega + -0.236 omega^2 + -0.010 theta omega^2 + 0.585 omega^3,4.4120973164e-03,1.3836212691e-03,-3.8471756922e-02,4.5416455792e-05,5.4820774233e-03,-2.3616071512e-01,-3.1593692579e-07,2.6285852133e-04,-9.6769615692e-03,5.8547688348e-01
101002,2025-08-10 22:00:00,0.021993,1.096378,0.775412,-0.002 1 + 1.000 omega + -0.005 theta omega + 0.250 omega^2 + 0.011 theta omega^2 + 0.627 omega^3,-0.004 1 + -0.001 theta + 0.003 omega + -0.010 theta omega + 0.491 omega^2 + -0.001 theta^2 omega + 0.030 theta omega^2 + 0.878 omega^3,-3.7595576438e-03,-1.0435082044e-03,2.8948436281e-03,-2.6619997467e-05,-1.0497998952e-02,4.9072836995e-01,2.5608745837e-06,-8.4407111354e-04,2.9976238503e-02,8.7758464878e-01
101003,2025-08-10 22:05:00,0.008738,0.815120,0.576410,0.364 1 + 0.010 theta + 5.535 omega + 0.085 theta omega + 18.631 omega^2 + 0.182 theta omega^2 + 25.130 omega^3,0.718 1 + 0.020 theta + 8.930 omega + 0.168 theta omega + 36.599 omega^2 + 0.001 theta^2 omega + 0.358 theta omega^2 + 49.253 omega^3,7.1763203654e-01,1.9544385645e-02,8.9296091324e+00,1.6016879470e-04,1.6765887901e-01,3.6598968986e+01,4.0625982884e-07,6.9511869097e-04,3.5799259555e-01,4.9252815188e+01
101004,2025-08-10 22:10:00,0.152962,4.590525,3.247793,-0.052 1 + -0.010 theta + 0.105 omega + -0.001 theta^2 + -0.105 theta omega + -4.049 omega^2 + -0.003 theta^2 omega + -0.273 theta omega^2 + -1.536 omega^3,-0.103 1 + -0.020 theta + -1.773 omega + -0.001 theta^2 + -0.208 theta omega + -8.065 omega^2 + -0.006 theta^2 omega + -0.542 theta omega^2 + -3.234 omega^3,-1.0299353277e-01,-1.9642481165e-02,-1.7725235304e+00,-1.3455392961e-03,-2.0817128757e-01,-8.0648818639e+00,-3.2624957015e-05,-6.0621286154e-03,-5.4249749845e-01,-3.2344695933e+00
101005,2025-08-10 22:15:00,0.046678,4.138491,2.926541,0.001 1 + 0.001 theta + 0.933 omega + 0.007 theta omega + -0.219 omega^2 + 0.003 theta^2 omega + -0.042 theta omega^2 + 5.524 omega^3,0.001 1 + 0.001 theta + -0.134 omega + 0.014 theta omega + -0.422 omega^2 + 0.006 theta^2 omega + -0.075 theta omega^2 + 11.071 omega^3,1.0427448490e-03,1.1364194881e-03,-1.3388865811e-01,-2.6387903843e-04,1.3640656760e-02,-4.2237778184e-01,-8.9494373132e-05,6.3262176205e-03,-7.5384070827e-02,1.1071102917e+01
101006,2025-08-10 22:20:00,nan,nan,nan,0.011 1 + 0.004 theta + 1.058 omega + 0.027 theta omega + 0.025 omega^2 + 0.002 theta^2 omega + -0.004 theta omega^2 + 1.265 omega^3,0.019 1 + 0.006 theta + 0.093 omega + 0.001 theta^2 + 0.048 theta omega + -0.023 omega^2 + 0.004 theta^2 omega + -0.017 theta omega^2 + 2.396 omega^3,1.8965928374e-02,6.2825808712e-03,9.2769575426e-02,5.3207626494e-04,4.8117096575e-02,-2.2967054789e-02,7.1289703139e-06,4.2228683737e-03,-1.6513659676e-02,2.3958386330e+00
101007,2025-08-10 22:25:00,0.014490,0.596739,0.422082,-0.001 1 + 1.009 omega + -0.005 theta omega + 0.089 omega^2 + 0.031 theta omega^2 + -1.785 omega^3,-0.002 1 + -0.001 theta + 0.021 omega + -0.011 theta omega + 0.186 omega^2 + -0.001 theta^2 omega + 0.062 theta omega^2 + -3.634 omega^3,-2.0451517347e-03,-8.9491429913e-04,2.0747944496e-02,2.8551918978e-05,-1.1033592116e-02,1.8556693658e-01,1.6819996999e-06,-5.7973451695e-04,6.1908305461e-02,-3.6341811858e+00
101008,2025-08-10 22:30:00,0.034370,0.879762,0.622560,0.001 theta + 1.000 omega + -0.008 theta omega + 0.054 omega^2 + 0.001 theta^2 omega + -0.009 theta omega^2 + 1.530 omega^3,0.001 theta + 0.002 omega + -0.017 theta omega + 0.153 omega^2 + 0.002 theta^2 omega + -0.029 theta omega^2 + 2.954 omega^3,8.9593672508e-05,1.3928003404e-03,1.9728033280e-03,-3.9015574770e-04,-1.6821320012e-02,1.5315746678e-01,1.9280001958e-05,2.2897159207e-03,-2.9324125371e-02,2.9536303064e+00
101009,2025-08-10 22:35:00,0.034087,2.027923,1.434160,0.001 1 + 1.010 omega + -0.001 theta omega + -0.074 omega^2 + -0.010 theta omega^2 + -0.722 omega^3,0.001 1 + 0.023 omega + -0.002 theta omega + -0.110 omega^2 + -0.027 theta omega^2 + -1.361 omega^3,1.2193083878e-03,-4.5383813063e-04,2.3252725142e-02,2.2881652155e-04,-2.4005661071e-03,-1.1043899018e-01,-1.8040980416e-05,1.3947709083e-04,-2.7318215527e-02,-1.3611242647e+00
