Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
21500,2024-11-02 16:50:00,nan,nan,nan,0.013 1 + 0.004 theta + 0.983 omega + 0.007 theta omega + -0.357 omega^2 + 0.001 theta^2 omega + -0.048 theta omega^2 + 1.513 omega^3,0.027 1 + 0.009 theta + -0.029 omega + 0.001 theta^2 + 0.014 theta omega + -0.704 omega^2 + 0.001 theta^2 omega + -0.095 theta omega^2 + 3.001 omega^3,2.7056050132e-02,8.8154913787e-03,-2.9331396809e-02,7.4232304569e-04,1.3824805442e-02,-7.0375684161e-01,1.8062768496e-05,1.1928767653e-03,-9.4905066799e-02,3.0012282266e+00
21501,2024-11-02 16:55:00,0.079690,2.782502,1.968332,-0.001 1 + -0.001 theta + 1.030 omega + 0.012 theta omega + -0.006 omega^2 + -0.002 theta^2 omega + -0.043 theta omega^2 + -0.908 omega^3,-0.002 1 + -0.001 theta + 0.062 omega + 0.025 theta omega + -0.018 omega^2 + -0.004 theta^2 omega + -0.095 theta omega^2 + -1.773 omega^3,-1.6781072605e-03,-1.0543011870e-03,6.2467859308e-02,3.9214421775e-04,2.4581861758e-02,-1.8153350887e-02,-2.9306850969e-05,-3.7952116316e-03,-9.5386864519e-02,-1.7729997914e+00
21502,2024-11-02 17:00:00,nan,nan,nan,-0.003 theta + 1.071 omega + -0.017 theta omega + 0.055 omega^2 + 0.001 theta^2 omega + 0.006 theta omega^2 + 0.656 omega^3,-0.001 1 + -0.005 theta + 0.141 omega + 0.001 theta^2 + -0.034 theta omega + 0.151 omega^2 + 0.001 theta^2 omega + 0.009 theta omega^2 + 1.247 omega^3,-7.5342820341e-04,-5.3694790314e-03,1.4119307486e-01,8.0585961318e-04,-3.3711283976e-02,1.5078206103e-01,-2.9367133268e-05,1.4777814508e-03,8.8462346795e-03,1.2471956739e+00
21503,2024-11-02 17:05:00,nan,nan,nan,0.004 1 + 0.001 theta + 1.030 omega + -0.001 theta^2 + -0.022 theta omega + -0.626 omega^2 + 0.003 theta^2 omega + 0.120 theta omega^2 + 1.168 omega^3,0.008 1 + 0.003 theta + 0.065 omega + -0.002 theta^2 + -0.046 theta omega + -1.257 omega^2 + 0.006 theta^2 omega + 0.238 theta omega^2 + 2.303 omega^3,7.7556824758e-03,2.7241115616e-03,6.5009641747e-02,-1.6147770953e-03,-4.5724998391e-02,-1.2572648250e+00,1.3974885947e-04,6.4401556418e-03,2.3804362990e-01,2.3034871010e+00
21504,2024-11-02 17:10:00,nan,nan,nan,-0.038 1 + 0.007 theta + 1.271 omega + -0.039 theta omega + -0.732 omega^2 + 0.001 theta^2 omega + 0.018 theta omega^2 + 2.620 omega^3,-0.076 1 + 0.014 theta + 0.542 omega + -0.078 theta omega + -1.454 omega^2 + 0.002 theta^2 omega + 0.036 theta omega^2 + 5.191 omega^3,-7.6048072056e-02,1.3522620669e-02,5.4165797332e-01,-4.0408957262e-04,-7.8290689207e-02,-1.4535548143e+00,2.2403398959e-06,1.7344813915e-03,3.6336193142e-02,5.1911336713e+00
21505,2024-11-02 17:15:00,0.072592,3.236863,2.289383,0.008 1 + 0.003 theta + 1.103 omega + 0.023 theta omega + 0.244 omega^2 + 0.001 theta^2 omega + 0.029 theta omega^2 + -0.253 omega^3,0.016 1 + 0.006 theta + 0.214 omega + 0.001 theta^2 + 0.047 theta omega + 0.561 omega^2 + 0.002 theta^2 omega + 0.064 theta omega^2 + -0.271 omega^3,1.5737450103e-02,5.5360723952e-03,2.1386987585e-01,5.2798403417e-04,4.7433243461e-02,5.6102454144e-01,1.3938814169e-05,2.3738898056e-03,6.3500306319e-02,-2.7056638687e-01
21506,2024-11-02 17:20:00,0.118262,5.911077,4.180599,-0.026 1 + -0.007 theta + 0.891 omega + -0.022 theta omega + -0.037 omega^2 + -0.001 theta^2 omega + 0.001 theta omega^2 + -0.894 omega^3,-0.052 1 + -0.013 theta + -0.210 omega + -0.001 theta^2 + -0.042 theta omega + -0.048 omega^2 + -0.002 theta^2 omega + 0.004 theta omega^2 + -1.775 omega^3,-5.1658052116e-02,-1.3002392089e-02,-2.0960315905e-01,-9.7679917433e-04,-4.2173305809e-02,-4.7554740152e-02,-2.3459233962e-05,-1.6719653411e-03,3.9847326219e-03,-1.7749719889e+00
21507,2024-11-02 17:25:00,0.027324,0.879932,0.622505,-0.003 theta + 1.025 omega + 0.018 theta omega + 0.266 omega^2 + -0.001 theta omega^2 + -2.032 omega^3,-0.007 theta + 0.052 omega + 0.034 theta omega + 0.524 omega^2 + -0.001 theta^2 omega + -4.049 omega^3,-3.0260726346e-04,-6.6311554043e-03,5.2079457047e-02,2.1012729555e-04,3.3941796311e-02,5.2371332948e-01,-5.8835764858e-07,-9.9320981184e-04,-2.1974744202e-05,-4.0485528849e+00
21508,2024-11-02 17:30:00,0.067515,2.339332,1.654846,0.001 1 + 1.014 omega + -0.049 omega^2 + -0.010 theta omega^2 + -0.355 omega^3,0.003 1 + 0.028 omega + -0.001 theta omega + -0.113 omega^2 + -0.021 theta omega^2 + -0.726 omega^3,2.5287470123e-03,8.6346008334e-05,2.7908974379e-02,-4.1726970536e-05,-6.5299528621e-04,-1.1286407122e-01,-4.1447146715e-06,-2.0584992944e-04,-2.0788142807e-02,-7.2601796266e-01
21509,2024-11-02 17:35:00,0.126800,2.857771,2.022737,-0.001 1 + 1.005 omega + 0.108 omega^2 + 0.001 theta^2 omega + -0.014 theta omega^2 + -1.118 omega^3,-0.001 1 + 0.010 omega + 0.001 theta omega + 0.199 omega^2 + 0.002 theta^2 omega + -0.037 theta omega^2 + -2.063 omega^3,-1.3928796400e-03,5.6892779163e-05,1.0005825460e-02,2.6661690216e-04,1.2400597326e-03,1.9902577995e-01,-5.5158239044e-05,1.8155498606e-03,-3.7481177813e-02,-2.0631255075e+00
