Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
89000,2025-06-30 02:45:00,0.061411,2.275871,1.609870,-0.002 theta + 1.014 omega + 0.001 theta^2 + -0.002 theta omega + 0.213 omega^2 + -0.059 theta omega^2 + -0.280 omega^3,0.001 1 + -0.004 theta + 0.028 omega + 0.002 theta^2 + -0.004 theta omega + 0.435 omega^2 + -0.118 theta omega^2 + -0.568 omega^3,7.4498839201e-04,-3.5339356335e-03,2.8318589705e-02,1.6052000778e-03,-4.2252054734e-03,4.3479266259e-01,-1.5056904799e-04,2.5028743639e-04,-1.1820731148e-01,-5.6796930381e-01
89001,2025-06-30 02:50:00,nan,nan,nan,-0.001 1 + 1.053 omega + -0.023 theta omega + 0.018 omega^2 + 0.001 theta^2 omega + -0.009 theta omega^2 + 2.388 omega^3,-0.002 1 + 0.107 omega + -0.047 theta omega + 0.060 omega^2 + 0.003 theta^2 omega + -0.020 theta omega^2 + 4.900 omega^3,-2.1276063255e-03,4.3936294735e-04,1.0730307390e-01,2.2695477311e-04,-4.7322150518e-02,6.0260433164e-02,-1.7083173649e-05,2.5328001287e-03,-2.0086386714e-02,4.8997182048e+00
89002,2025-06-30 02:55:00,nan,nan,nan,-0.008 1 + 0.002 theta + 1.166 omega + -0.022 theta omega + -1.081 omega^2 + 0.001 theta^2 omega + 0.027 theta omega^2 + 3.227 omega^3,-0.015 1 + 0.004 theta + 0.335 omega + -0.044 theta omega + -2.160 omega^2 + 0.001 theta^2 omega + 0.052 theta omega^2 + 6.530 omega^3,-1.5475939892e-02,3.7014842761e-03,3.3469357252e-01,-1.0926256435e-04,-4.3530741918e-02,-2.1602147760e+00,-8.8944308502e-07,1.2712920486e-03,5.1683160575e-02,6.5298644782e+00
89003,2025-06-30 03:00:00,0.011758,0.456721,0.323057,0.010 1 + -0.001 theta + 1.210 omega + -0.004 theta omega + 1.205 omega^2 + -0.006 theta omega^2 + 2.118 omega^3,0.021 1 + -0.002 theta + 0.450 omega + -0.009 theta omega + 2.542 omega^2 + -0.012 theta omega^2 + 4.404 omega^3,2.1413482761e-02,-1.5201029146e-03,4.4972207624e-01,-2.6632190073e-05,-8.8604332219e-03,2.5423511626e+00,-8.7465380233e-08,-9.6344813188e-05,-1.1866808885e-02,4.4042806968e+00
89004,2025-06-30 03:05:00,0.030567,1.040679,0.736189,-0.005 1 + -0.003 theta + 0.955 omega + -0.001 theta^2 + -0.012 theta omega + -0.221 omega^2 + -0.001 theta^2 omega + -0.027 theta omega^2 + -0.502 omega^3,-0.011 1 + -0.007 theta + -0.090 omega + -0.001 theta^2 + -0.024 theta omega + -0.450 omega^2 + -0.001 theta^2 omega + -0.054 theta omega^2 + -1.055 omega^3,-1.1204607697e-02,-6.9687740106e-03,-9.0445598109e-02,-1.0404621675e-03,-2.4378502345e-02,-4.4988926706e-01,-4.4249715405e-05,-1.2609500797e-03,-5.4282646205e-02,-1.0549677392e+00
89005,2025-06-30 03:10:00,0.058639,3.064781,2.167524,-0.004 1 + 1.031 omega + -0.006 theta omega + 0.203 omega^2 + -0.035 theta omega^2 + -0.761 omega^3,-0.007 1 + 0.063 omega + -0.011 theta omega + 0.380 omega^2 + 0.001 theta^2 omega + -0.067 theta omega^2 + -1.612 omega^3,-6.8057521016e-03,-1.8083291578e-04,6.2711287736e-02,4.1812942869e-04,-1.0885035683e-02,3.7974120512e-01,-3.2194912073e-05,5.6809857004e-04,-6.7426830197e-02,-1.6123230057e+00
89006,2025-06-30 03:15:00,nan,nan,nan,0.228 1 + 0.005 theta + 5.233 omega + 0.068 theta omega + 25.976 omega^2 + 0.213 theta omega^2 + 52.883 omega^3,0.460 1 + 0.011 theta + 8.525 omega + 0.137 theta omega + 52.389 omega^2 + 0.427 theta omega^2 + 106.941 omega^3,4.5974483534e-01,1.0832499486e-02,8.5251463353e+00,5.8082295597e-05,1.3685589091e-01,5.2388923281e+01,-2.4900152300e-08,3.8307386307e-04,4.2687170024e-01,1.0694087904e+02
89007,2025-06-30 03:20:00,nan,nan,nan,0.009 1 + 0.004 theta + 1.153 omega + 0.038 theta omega + 0.957 omega^2 + 0.002 theta^2 omega + 0.045 theta omega^2 + 3.906 omega^3,0.018 1 + 0.008 theta + 0.317 omega + 0.001 theta^2 + 0.078 theta omega + 1.983 omega^2 + 0.004 theta^2 omega + 0.095 theta omega^2 + 8.108 omega^3,1.8061317839e-02,8.0913810823e-03,3.1668414393e-01,7.5602165791e-04,7.8484862190e-02,1.9830159440e+00,1.9234587279e-05,4.0048036330e-03,9.4690044378e-02,8.1079653501e+00
89008,2025-06-30 03:25:00,nan,nan,nan,-0.056 1 + 0.003 theta + 2.099 omega + -0.038 theta omega + -7.250 omega^2 + 0.084 theta omega^2 + 17.032 omega^3,-0.114 1 + 0.007 theta + 2.228 omega + -0.075 theta omega + -14.693 omega^2 + 0.001 theta^2 omega + 0.166 theta omega^2 + 34.500 omega^3,-1.1435217572e-01,6.7014575587e-03,2.2281603901e+00,-7.2666787960e-05,-7.4935606953e-02,-1.4692740624e+01,-3.1410139013e-07,6.8126972057e-04,1.6600135268e-01,3.4499976122e+01
89009,2025-06-30 03:30:00,nan,nan,nan,-0.005 1 + -0.001 theta + 1.264 omega + 0.020 theta omega + -3.219 omega^2 + -0.074 theta omega^2 + 11.332 omega^3,-0.011 1 + -0.002 theta + 0.532 omega + 0.041 theta omega + -6.473 omega^2 + -0.152 theta omega^2 + 22.863 omega^3,-1.0527810498e-02,-2.3775343521e-03,5.3227717750e-01,-1.9898431050e-05,4.0879158850e-02,-6.4728054598e+00,7.6365959674e-07,-1.0275106311e-04,-1.5183677064e-01,2.2862971966e+01
89010,2025-06-30 03:35:00,nan,nan,nan,-0.032 1 + 0.003 theta + 1.278 omega + -0.037 theta omega + 0.251 omega^2 + 0.001 theta^2 omega + -0.029 theta omega^2 + 0.049 omega^3,-0.063 1 + 0.007 theta + 0.542 omega + -0.073 theta omega + 0.544 omega^2 + 0.002 theta^2 omega + -0.061 theta omega^2 + 0.059 omega^3,-6.3350337716e-02,6.5150285058e-03,5.4189566840e-01,1.8491040653e-05,-7.2566130206e-02,5.4396898325e-01,-9.8104246941e-06,2.3423131462e-03,-6.0999212705e-02,5.9052211542e-02
89011,2025-06-30 03:40:00,nan,nan,nan,1.044 omega + 0.003 theta omega + 0.141 omega^2 + 0.010 theta omega^2 + -1.116 omega^3,0.001 1 + 0.085 omega + 0.006 theta omega + 0.251 omega^2 + 0.020 theta omega^2 + -2.239 omega^3,5.5995766927e-04,4.1275640953e-04,8.5390982273e-02,5.0466661684e-05,5.6271476664e-03,2.5112869412e-01,1.0699300374e-06,1.7133536893e-04,2.0212269936e-02,-2.2392623087e+00
