Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
106500,2025-08-30 01:25:00,4.944748,29.142363,20.901290,-0.078 1 + 0.012 theta + 2.064 omega + -0.146 theta omega + -3.312 omega^2 + 0.002 theta^2 omega + 0.440 theta omega^2 + -2.197 omega^3,-0.155 1 + 0.023 theta + 2.131 omega + -0.001 theta^2 + -0.292 theta omega + -6.648 omega^2 + 0.004 theta^2 omega + 0.881 theta omega^2 + -4.318 omega^3,-1.5526403567e-01,2.3439200645e-02,2.1307463967e+00,-6.5445073583e-04,-2.9174700125e-01,-6.6479949752e+00,5.0317434139e-06,4.3070302205e-03,8.8051635731e-01,-4.3182499982e+00
106501,2025-08-30 01:30:00,0.034382,3.356450,2.373493,0.021 1 + 0.440 omega + -0.001 theta omega + 4.639 omega^2 + 0.004 theta omega^2 + -12.312 omega^3,0.042 1 + 0.001 theta + -1.133 omega + -0.005 theta omega + 9.626 omega^2 + 0.020 theta omega^2 + -26.248 omega^3,4.2137285341e-02,7.1035353453e-04,-1.1332316756e+00,-3.1528834326e-05,-5.3762443238e-03,9.6261013110e+00,8.1598555270e-07,-2.3478807303e-05,2.0197707592e-02,-2.6248456137e+01
106502,2025-08-30 01:35:00,0.007108,0.425409,0.300852,-0.026 1 + 1.383 omega + -0.006 theta omega + -1.832 omega^2 + 0.018 theta omega^2 + 2.796 omega^3,-0.052 1 + 0.001 theta + 0.757 omega + -0.011 theta omega + -3.637 omega^2 + 0.033 theta omega^2 + 5.689 omega^3,-5.2115166503e-02,8.8567250009e-04,7.5652175148e-01,1.6167134413e-05,-1.0879414869e-02,-3.6373797291e+00,-7.4850599476e-08,-6.4141035489e-05,3.2579638905e-02,5.6886927079e+00
106503,2025-08-30 01:40:00,nan,nan,nan,-0.200 1 + 0.017 theta + 2.569 omega + -0.141 theta omega + -2.634 omega^2 + 0.003 theta^2 omega + 0.095 theta omega^2 + 6.387 omega^3,-0.405 1 + 0.034 theta + 3.177 omega + -0.001 theta^2 + -0.285 theta omega + -5.312 omega^2 + 0.006 theta^2 omega + 0.193 theta omega^2 + 12.700 omega^3,-4.0477692049e-01,3.3959547863e-02,3.1767507469e+00,-5.3309809840e-04,-2.8549645090e-01,-5.3121044861e+00,-7.6273890278e-06,6.3755461556e-03,1.9306223298e-01,1.2700434206e+01
106504,2025-08-30 01:45:00,0.002948,0.034441,0.024442,-0.001 theta + 1.010 omega + -0.001 theta omega + -0.005 omega^2 + 0.010 theta omega^2 + -0.397 omega^3,-0.001 1 + -0.001 theta + 0.021 omega + -0.001 theta omega + -0.013 omega^2 + 0.020 theta omega^2 + -0.831 omega^3,-8.0193392289e-04,-1.0684306569e-03,2.1298466523e-02,-8.9594667922e-05,-9.1131584063e-04,-1.3018480957e-02,-5.7043889945e-07,-3.8209911545e-04,2.0426330410e-02,-8.3092889279e-01
106505,2025-08-30 01:50:00,0.034361,4.519267,3.195697,-0.006 1 + 0.001 theta + 0.720 omega + 0.030 theta omega + -4.032 omega^2 + 0.149 theta omega^2 + -15.807 omega^3,-0.012 1 + 0.002 theta + -0.551 omega + 0.060 theta omega + -7.973 omega^2 + -0.001 theta^2 omega + 0.297 theta omega^2 + -31.314 omega^3,-1.1794655402e-02,1.8729652766e-03,-5.5054125985e-01,-1.3265075960e-04,5.9947933161e-02,-7.9727312396e+00,-2.6096032271e-07,-7.4806029891e-04,2.9652737594e-01,-3.1313827085e+01
106506,2025-08-30 01:55:00,0.014838,0.454075,0.321251,-0.001 1 + -0.001 theta + 1.013 omega + 0.007 theta omega + 0.172 omega^2 + 0.059 theta omega^2 + 0.239 omega^3,-0.002 1 + -0.001 theta + 0.027 omega + 0.015 theta omega + 0.366 omega^2 + 0.123 theta omega^2 + 0.559 omega^3,-2.1473641138e-03,-1.2934148359e-03,2.6845605900e-02,-2.5228827332e-04,1.4683254167e-02,3.6554352320e-01,-3.8785033788e-05,-7.0933093699e-05,1.2260474956e-01,5.5891211305e-01
106507,2025-08-30 02:00:00,0.016839,1.253686,0.886570,0.001 1 + -0.001 theta + 1.015 omega + -0.008 theta omega + -0.030 omega^2 + -0.036 theta omega^2 + -0.047 omega^3,0.002 1 + -0.002 theta + 0.031 omega + -0.016 theta omega + -0.046 omega^2 + 0.001 theta^2 omega + -0.072 theta omega^2 + -0.037 omega^3,2.2623939155e-03,-1.6972424845e-03,3.1030073109e-02,3.0711094779e-05,-1.6348286865e-02,-4.5515382845e-02,-3.3740762064e-06,7.7162195609e-04,-7.1931624769e-02,-3.7330861415e-02
106508,2025-08-30 02:05:00,0.182268,9.321826,6.592786,0.051 1 + 0.001 theta + 1.045 omega + 0.002 theta omega + -0.550 omega^2 + -0.010 theta omega^2 + -0.477 omega^3,0.103 1 + 0.002 theta + 0.106 omega + 0.004 theta omega + -1.041 omega^2 + -0.020 theta omega^2 + -0.881 omega^3,1.0337193921e-01,1.7179759809e-03,1.0637733251e-01,-5.9417436554e-05,4.1207889769e-03,-1.0409718796e+00,-1.0538278160e-06,4.2901659463e-05,-1.9788251905e-02,-8.8121484601e-01
106509,2025-08-30 02:10:00,nan,nan,nan,-0.014 1 + 0.001 theta + 1.176 omega + -0.025 theta omega + -0.470 omega^2 + 0.001 theta^2 omega + 0.012 theta omega^2 + 2.538 omega^3,-0.029 1 + 0.002 theta + 0.359 omega + -0.053 theta omega + -0.952 omega^2 + 0.002 theta^2 omega + 0.025 theta omega^2 + 5.403 omega^3,-2.9270317885e-02,2.1313971755e-03,3.5928383800e-01,5.7747012762e-05,-5.2915295978e-02,-9.5221372887e-01,-4.5111537637e-06,1.6457393837e-03,2.5185690494e-02,5.4031595405e+00
