Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
101500,2025-08-12 16:15:00,0.030251,1.837958,1.299809,-0.017 1 + 0.001 theta + 0.786 omega + 0.002 theta omega + -0.449 omega^2 + -0.012 theta omega^2 + 1.197 omega^3,-0.034 1 + 0.002 theta + -0.443 omega + 0.004 theta omega + -0.937 omega^2 + -0.026 theta omega^2 + 2.414 omega^3,-3.4431388519e-02,1.6246685383e-03,-4.4258719901e-01,5.6249619727e-05,3.7345221262e-03,-9.3741843369e-01,5.2959345232e-08,2.8596438890e-04,-2.5903805168e-02,2.4143827006e+00
101501,2025-08-12 16:20:00,0.025238,2.763691,1.954306,0.083 1 + -0.388 omega + 0.001 theta omega + 7.254 omega^2 + -0.027 theta omega^2 + -11.299 omega^3,0.163 1 + 0.001 theta + -2.721 omega + 14.258 omega^2 + -0.052 theta omega^2 + -22.190 omega^3,1.6263003856e-01,9.6616865119e-04,-2.7205753893e+00,-2.2200932883e-05,2.6635167023e-04,1.4257712566e+01,-3.5872391876e-07,2.7755730368e-04,-5.2020542690e-02,-2.2189620340e+01
101502,2025-08-12 16:25:00,nan,nan,nan,-0.002 1 + 0.989 omega + -0.002 theta omega + 0.252 omega^2 + -0.029 theta omega^2 + 0.526 omega^3,-0.005 1 + -0.001 theta + -0.023 omega + -0.005 theta omega + 0.496 omega^2 + 0.001 theta^2 omega + -0.055 theta omega^2 + 1.236 omega^3,-4.9930956186e-03,-8.4199604263e-04,-2.3181468521e-02,4.2291072965e-04,-5.0086613835e-03,4.9620800683e-01,-2.9596157557e-05,8.1657114846e-04,-5.5292913361e-02,1.2355472850e+00
101503,2025-08-12 16:30:00,nan,nan,nan,0.988 omega + -0.002 theta omega + 0.015 omega^2 + -0.011 theta omega^2 + 0.757 omega^3,-0.001 1 + -0.025 omega + -0.004 theta omega + 0.042 omega^2 + -0.021 theta omega^2 + 1.507 omega^3,-8.9590022190e-04,4.8229235359e-04,-2.4526419500e-02,1.0586292028e-04,-3.6909401352e-03,4.2041590843e-02,-1.0171264415e-06,-2.8592370270e-04,-2.0786913993e-02,1.5072695649e+00
101504,2025-08-12 16:35:00,nan,nan,nan,-0.055 1 + 0.011 theta + 1.380 omega + -0.001 theta^2 + -0.067 theta omega + -0.057 omega^2 + 0.003 theta^2 omega + -0.005 theta omega^2 + -0.259 omega^3,-0.105 1 + 0.021 theta + 0.704 omega + -0.001 theta^2 + -0.125 theta omega + 0.080 omega^2 + 0.005 theta^2 omega + -0.027 theta omega^2 + -0.768 omega^3,-1.0519655701e-01,2.1204836267e-02,7.0420563290e-01,-1.1533973860e-03,-1.2486446983e-01,8.0111830125e-02,1.0961737437e-05,5.4286307927e-03,-2.6535674613e-02,-7.6796628956e-01
101505,2025-08-12 16:40:00,nan,nan,nan,-0.001 1 + 0.001 theta + 1.007 omega + 0.002 theta^2 + -0.002 theta omega + -0.158 omega^2 + -0.001 theta^2 omega + 0.432 theta omega^2 + -13.539 omega^3,-0.001 1 + 0.003 theta + 0.018 omega + 0.004 theta^2 + -0.003 theta omega + -0.315 omega^2 + 0.001 theta^3 + -0.001 theta^2 omega + 0.840 theta omega^2 + -27.120 omega^3,-1.3264028848e-03,2.8159147594e-03,1.7671793059e-02,4.2687401398e-03,-2.5915078158e-03,-3.1511652900e-01,9.1840996418e-04,-5.5314209146e-04,8.4016195189e-01,-2.7119504063e+01
101506,2025-08-12 16:45:00,0.013398,0.323078,0.228647,0.001 theta + 1.005 omega + -0.001 theta omega + 0.045 omega^2 + -0.022 theta omega^2 + -0.731 omega^3,-0.001 1 + 0.001 theta + 0.009 omega + -0.001 theta omega + 0.091 omega^2 + -0.045 theta omega^2 + -1.390 omega^3,-8.3680530541e-04,1.3193631617e-03,8.6895012485e-03,-8.4417918439e-05,-9.4792305514e-04,9.1361954099e-02,-7.0328611720e-05,1.4954185175e-05,-4.4702382416e-02,-1.3895346747e+00
101507,2025-08-12 16:50:00,0.003820,0.043527,0.030896,-0.001 1 + 0.998 omega + -0.004 theta omega + 0.097 omega^2 + -0.001 theta^2 omega + 0.031 theta omega^2 + -0.290 omega^3,-0.001 1 + -0.001 theta + -0.004 omega + -0.008 theta omega + 0.197 omega^2 + -0.001 theta^2 omega + 0.059 theta omega^2 + -0.418 omega^3,-1.2912071965e-03,-6.6545412173e-04,-4.2397270083e-03,-1.1246548299e-04,-7.5880911229e-03,1.9674812944e-01,-1.2088285469e-05,-1.1336810960e-03,5.9068143509e-02,-4.1845223029e-01
101508,2025-08-12 16:55:00,nan,nan,nan,0.002 1 + 0.001 theta + 1.062 omega + 0.011 theta omega + 0.254 omega^2 + 0.001 theta^2 omega + 0.012 theta omega^2 + -0.022 omega^3,0.004 1 + 0.002 theta + 0.127 omega + 0.024 theta omega + 0.516 omega^2 + 0.001 theta^2 omega + 0.024 theta omega^2 + 0.128 omega^3,3.8710132114e-03,1.6241875754e-03,1.2729157599e-01,2.3824162528e-05,2.4038313765e-02,5.1574701579e-01,-6.0539434887e-06,1.0913693814e-03,2.4267825032e-02,1.2762796462e-01
101509,2025-08-12 17:00:00,0.090664,2.786833,1.971631,-0.011 1 + -0.001 theta + 0.957 omega + 0.001 theta^2 + 0.010 theta omega + 1.497 omega^2 + -0.001 theta^2 omega + -0.200 theta omega^2 + -1.180 omega^3,-0.021 1 + -0.002 theta + -0.091 omega + 0.001 theta^2 + 0.021 theta omega + 3.002 omega^2 + -0.001 theta^2 omega + -0.403 theta omega^2 + -2.240 omega^3,-2.0999664739e-02,-2.4648069485e-03,-9.0774091878e-02,1.3622105746e-03,2.0845542628e-02,3.0016086690e+00,-8.8949749806e-05,-1.2354902581e-03,-4.0283805532e-01,-2.2403841402e+00
101510,2025-08-12 17:05:00,0.002948,0.204135,0.144360,0.001 1 + -0.001 theta + 1.010 omega + 0.003 theta omega + -0.242 omega^2 + -0.038 theta omega^2 + 2.339 omega^3,0.003 1 + -0.002 theta + 0.021 omega + 0.005 theta omega + -0.487 omega^2 + -0.001 theta^2 omega + -0.076 theta omega^2 + 4.665 omega^3,2.7616671724e-03,-2.2086340921e-03,2.0848434632e-02,3.1490165467e-04,5.4117396581e-03,-4.8726470925e-01,-7.2690938582e-06,-5.2973937046e-04,-7.5883660469e-02,4.6648083707e+00
101511,2025-08-12 17:10:00,nan,nan,nan,0.004 1 + 0.001 theta + 0.983 omega + -0.001 theta^2 + 0.011 theta omega + -1.144 omega^2 + -0.002 theta^2 omega + 0.172 theta omega^2 + 3.995 omega^3,0.007 1 + 0.002 theta + -0.035 omega + -0.001 theta^2 + 0.023 theta omega + -2.272 omega^2 + -0.004 theta^2 omega + 0.342 theta omega^2 + 7.812 omega^3,7.1480909876e-03,2.2798257053e-03,-3.4653515317e-02,-1.4020627001e-03,2.3218356364e-02,-2.2722876319e+00,1.2223225306e-04,-3.6614001977e-03,3.4184205405e-01,7.8121023548e+00
101512,2025-08-12 17:15:00,0.068290,7.627706,5.393819,0.003 1 + -0.001 theta + 0.909 omega + 0.012 theta omega + 0.840 omega^2 + -0.050 theta omega^2 + -1.603 omega^3,0.006 1 + -0.002 theta + -0.187 omega + 0.024 theta omega + 1.732 omega^2 + -0.001 theta^2 omega + -0.101 theta omega^2 + -3.347 omega^3,6.3559741704e-03,-1.7470894781e-03,-1.8665593841e-01,1.6247540583e-04,2.3798451397e-02,1.7316207704e+00,-4.7947803801e-06,-7.0535112516e-04,-1.0110330347e-01,-3.3469253684e+00
