Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
23500,2024-11-09 16:35:00,0.045823,5.274441,3.729734,0.035 1 + 0.340 omega + 0.002 theta omega + 3.835 omega^2 + -0.031 theta omega^2 + -6.445 omega^3,0.068 1 + -1.285 omega + 0.004 theta omega + 7.491 omega^2 + -0.061 theta omega^2 + -12.567 omega^3,6.8144434513e-02,4.0764066704e-04,-1.2853256789e+00,-3.2320776530e-05,4.0238777614e-03,7.4910423422e+00,-4.2621754770e-07,3.6902202531e-04,-6.0671267466e-02,-1.2566648976e+01
23501,2024-11-09 16:40:00,0.026564,2.885737,2.040610,-0.009 1 + -0.002 theta + 1.361 omega + 0.014 theta omega + -2.642 omega^2 + -0.028 theta omega^2 + 5.329 omega^3,-0.011 1 + -0.004 theta + 0.645 omega + 0.029 theta omega + -4.976 omega^2 + -0.056 theta omega^2 + 10.306 omega^3,-1.1200571110e-02,-3.5006972062e-03,6.4508433585e-01,1.8646815420e-05,2.8505143848e-02,-4.9758834371e+00,-4.2519797151e-09,-9.1278445585e-05,-5.6060259679e-02,1.0306414218e+01
23502,2024-11-09 16:45:00,0.019934,2.269164,1.604603,-0.104 1 + 0.003 theta + 2.309 omega + -0.039 theta omega + -4.240 omega^2 + 0.124 theta omega^2 + 0.902 omega^3,-0.209 1 + 0.006 theta + 2.632 omega + -0.077 theta omega + -8.618 omega^2 + 0.246 theta omega^2 + 2.249 omega^3,-2.0860262690e-01,6.1609620761e-03,2.6322120423e+00,1.3861673903e-05,-7.7376691430e-02,-8.6178886564e+00,2.1955411079e-07,-1.6215535553e-04,2.4599308278e-01,2.2489347214e+00
23503,2024-11-09 16:50:00,0.075937,3.240652,2.292116,-0.008 1 + 0.001 theta + 1.139 omega + -0.013 theta omega + -0.662 omega^2 + 0.022 theta omega^2 + 0.999 omega^3,-0.017 1 + 0.003 theta + 0.279 omega + -0.025 theta omega + -1.305 omega^2 + 0.043 theta omega^2 + 1.972 omega^3,-1.6761173704e-02,2.8877989121e-03,2.7898370610e-01,-9.1736373116e-05,-2.5299717425e-02,-1.3045289872e+00,3.4348791583e-07,4.9680315357e-04,4.3133509650e-02,1.9717066153e+00
23504,2024-11-09 16:55:00,0.088889,5.667535,4.008046,0.004 1 + 0.001 theta + 0.935 omega + 0.001 theta omega + -0.138 omega^2 + 0.001 theta^2 omega + -0.051 theta omega^2 + 2.793 omega^3,0.008 1 + 0.002 theta + -0.133 omega + 0.001 theta omega + -0.282 omega^2 + 0.003 theta^2 omega + -0.099 theta omega^2 + 5.716 omega^3,8.4662316485e-03,2.1662623185e-03,-1.3293455041e-01,-1.7890677726e-04,8.2025299441e-04,-2.8237336243e-01,-4.5952180777e-05,2.9590565860e-03,-9.9336593909e-02,5.7156082841e+00
23505,2024-11-09 17:00:00,0.148853,17.515400,12.385705,-0.013 1 + 0.003 theta + 0.968 omega + 0.005 theta omega + 0.446 omega^2 + -0.090 theta omega^2 + 0.798 omega^3,-0.026 1 + 0.006 theta + -0.071 omega + 0.010 theta omega + 0.905 omega^2 + -0.181 theta omega^2 + 1.832 omega^3,-2.6449712230e-02,5.8455069007e-03,-7.1311799418e-02,-1.1423873489e-04,9.9907712763e-03,9.0485273556e-01,-2.5132904002e-05,-1.2240033090e-04,-1.8072934233e-01,1.8315086009e+00
23506,2024-11-09 17:05:00,0.038611,1.488990,1.053229,-0.001 1 + -0.001 theta + 0.987 omega + -0.005 theta omega + -0.130 omega^2 + -0.025 theta omega^2 + 0.239 omega^3,-0.002 1 + -0.002 theta + -0.026 omega + -0.010 theta omega + -0.284 omega^2 + -0.051 theta omega^2 + 0.390 omega^3,-1.8889400726e-03,-1.7931956613e-03,-2.5875691834e-02,-2.7981416832e-04,-9.6298679560e-03,-2.8427771209e-01,-1.0514886135e-05,-4.7614875603e-04,-5.1312892992e-02,3.8951875796e-01
23507,2024-11-09 17:10:00,nan,nan,nan,-0.025 1 + -0.004 theta + 0.757 omega + -0.029 theta omega + -0.174 omega^2 + -0.001 theta^2 omega + -0.015 theta omega^2 + 1.414 omega^3,-0.049 1 + -0.008 theta + -0.474 omega + -0.055 theta omega + -0.320 omega^2 + -0.002 theta^2 omega + -0.030 theta omega^2 + 3.246 omega^3,-4.9050164052e-02,-7.7530748559e-03,-4.7377730188e-01,-4.2664001457e-04,-5.5047913943e-02,-3.2032227986e-01,-8.4304503769e-06,-1.6865128040e-03,-2.9842359405e-02,3.2461637339e+00
23508,2024-11-09 17:15:00,0.027028,4.465868,3.157903,0.113 1 + 0.003 theta + -1.206 omega + -0.035 theta omega + 13.769 omega^2 + 0.086 theta omega^2 + -27.615 omega^3,0.210 1 + 0.007 theta + -4.167 omega + -0.070 theta omega + 26.264 omega^2 + 0.173 theta omega^2 + -53.008 omega^3,2.1031202772e-01,6.8521855140e-03,-4.1667251638e+00,-2.9283005758e-06,-6.9828143686e-02,2.6264071547e+01,-7.0011220668e-09,2.8273752579e-05,1.7307116198e-01,-5.3008183288e+01
23509,2024-11-09 17:20:00,0.052153,6.425776,4.543859,0.006 1 + 0.870 omega + 0.688 omega^2 + -0.007 theta omega^2 + -0.703 omega^3,0.011 1 + 0.001 theta + -0.266 omega + -0.001 theta omega + 1.415 omega^2 + -0.014 theta omega^2 + -1.448 omega^3,1.1000110376e-02,6.6528084080e-04,-2.6616230426e-01,-1.4580004870e-05,-1.2435699817e-03,1.4146369138e+00,6.0701941436e-09,7.5261655995e-05,-1.3821586682e-02,-1.4478021677e+00
