Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
87500,2025-06-24 21:30:00,0.029213,2.496987,1.765757,-0.014 1 + 0.002 theta + 1.262 omega + -0.016 theta omega + -2.217 omega^2 + 0.040 theta omega^2 + 6.655 omega^3,-0.028 1 + 0.004 theta + 0.515 omega + -0.032 theta omega + -4.405 omega^2 + 0.001 theta^2 omega + 0.079 theta omega^2 + 13.402 omega^3,-2.8251238509e-02,3.8830457457e-03,5.1544561327e-01,-1.2322135769e-04,-3.2032210543e-02,-4.4049605303e+00,8.9581372212e-07,5.2082581539e-04,7.8873214267e-02,1.3402109891e+01
87501,2025-06-24 21:35:00,1.310908,15.676074,11.123349,-0.021 1 + 0.004 theta + 1.428 omega + -0.092 theta omega + -1.346 omega^2 + 0.001 theta^2 omega + 0.388 theta omega^2 + -3.281 omega^3,-0.043 1 + 0.009 theta + 0.869 omega + -0.184 theta omega + -2.841 omega^2 + 0.001 theta^2 omega + 0.767 theta omega^2 + -5.417 omega^3,-4.3186127143e-02,8.5824221599e-03,8.6881084818e-01,2.8027815266e-05,-1.8412067789e-01,-2.8408142175e+00,-3.0477241337e-06,1.1549498781e-03,7.6741472251e-01,-5.4167079991e+00
87502,2025-06-24 21:40:00,0.219676,11.771044,8.324834,-0.003 1 + -0.002 theta + 0.947 omega + 0.008 theta omega + 0.481 omega^2 + -0.020 theta omega^2 + -0.282 omega^3,-0.006 1 + -0.004 theta + -0.107 omega + 0.015 theta omega + 0.958 omega^2 + -0.041 theta omega^2 + -0.498 omega^3,-6.3666166332e-03,-3.9378954272e-03,-1.0681776615e-01,3.4059098160e-04,1.5023211713e-02,9.5788082586e-01,-6.9710944081e-06,-4.2175083801e-04,-4.1174463516e-02,-4.9761623260e-01
87503,2025-06-24 21:45:00,nan,nan,nan,-0.014 1 + -0.001 theta + 0.891 omega + -0.013 theta omega + 0.529 omega^2 + -0.043 theta omega^2 + 3.649 omega^3,-0.028 1 + -0.001 theta + -0.240 omega + -0.025 theta omega + 0.881 omega^2 + -0.086 theta omega^2 + 6.882 omega^3,-2.8221445086e-02,-1.2468102062e-03,-2.3988571614e-01,3.5901210864e-05,-2.5330774467e-02,8.8143808563e-01,2.9811852700e-07,7.0713634610e-05,-8.5677465170e-02,6.8815143971e+00
87504,2025-06-24 21:50:00,nan,nan,nan,0.033 1 + 0.001 theta + 1.402 omega + 0.007 theta omega + 1.890 omega^2 + 0.007 theta omega^2 + 3.441 omega^3,0.068 1 + 0.002 theta + 0.854 omega + 0.013 theta omega + 4.087 omega^2 + 0.011 theta omega^2 + 7.528 omega^3,6.7911114308e-02,2.2949320399e-03,8.5394110114e-01,1.3415265200e-05,1.2983827632e-02,4.0874783232e+00,4.0251893733e-08,5.3757001041e-05,1.0872078282e-02,7.5282667249e+00
87505,2025-06-24 21:55:00,nan,nan,nan,0.007 1 + 0.001 theta + 0.975 omega + -0.002 theta omega + -0.024 omega^2 + -0.012 theta omega^2 + 0.632 omega^3,0.015 1 + 0.002 theta + -0.049 omega + -0.003 theta omega + -0.046 omega^2 + -0.024 theta omega^2 + 1.294 omega^3,1.5127917520e-02,2.4628501907e-03,-4.9209967228e-02,1.1256227026e-04,-3.2049211689e-03,-4.6105891179e-02,1.3587193654e-06,6.1406294603e-05,-2.3939685326e-02,1.2936267634e+00
87506,2025-06-24 22:00:00,0.008182,0.399211,0.282344,-0.037 1 + -0.001 theta + 0.235 omega + -0.012 theta omega + -5.017 omega^2 + -0.042 theta omega^2 + -10.542 omega^3,-0.114 1 + -0.003 theta + -2.185 omega + -0.033 theta omega + -13.600 omega^2 + -0.110 theta omega^2 + -27.521 omega^3,-1.1405919146e-01,-2.5617282990e-03,-2.1846008661e+00,-1.1265910891e-05,-3.3434875629e-02,-1.3600283493e+01,-1.2711162892e-08,-6.7818695979e-05,-1.0950348238e-01,-2.7521070181e+01
87507,2025-06-24 22:05:00,0.082504,4.767093,3.371349,-0.001 1 + 1.003 omega + 0.003 theta omega + 0.084 omega^2 + -0.001 theta^2 omega + -0.005 theta omega^2 + 0.138 omega^3,-0.001 1 + -0.001 theta + 0.009 omega + 0.006 theta omega + 0.176 omega^2 + -0.003 theta^2 omega + -0.005 theta omega^2 + 0.151 omega^3,-1.4652618348e-03,-8.3849699055e-04,8.6639533281e-03,2.8983852348e-04,5.5218138366e-03,1.7584530894e-01,1.3501086155e-05,-3.0621621331e-03,-5.1280917406e-03,1.5101542299e-01
87508,2025-06-24 22:10:00,nan,nan,nan,-0.015 1 + 0.002 theta + 1.161 omega + -0.017 theta omega + -0.328 omega^2 + 0.022 theta omega^2 + -0.030 omega^3,-0.029 1 + 0.004 theta + 0.319 omega + -0.034 theta omega + -0.636 omega^2 + 0.001 theta^2 omega + 0.042 theta omega^2 + 0.038 omega^3,-2.9363764248e-02,3.9143104361e-03,3.1879483625e-01,-1.2919603183e-04,-3.4050803760e-02,-6.3564917949e-01,8.8353996825e-07,7.4177253083e-04,4.2432628716e-02,3.7702636427e-02
87509,2025-06-24 22:15:00,0.019093,2.759644,1.951410,-0.003 1 + 0.001 theta + 0.883 omega + 0.016 theta omega + -1.473 omega^2 + 0.046 theta omega^2 + -4.263 omega^3,-0.005 1 + 0.001 theta + -0.207 omega + 0.029 theta omega + -2.700 omega^2 + 0.085 theta omega^2 + -7.801 omega^3,-5.4986027001e-03,9.9591014166e-04,-2.0686324960e-01,-9.5368304227e-05,2.9333314190e-02,-2.6996855095e+00,-8.3491937682e-07,-1.5949841013e-04,8.5421944348e-02,-7.8005300464e+00
87510,2025-06-24 22:20:00,0.099895,13.436023,9.500965,0.013 1 + 0.002 theta + 0.950 omega + -0.009 theta omega + -0.662 omega^2 + -0.094 theta omega^2 + 0.103 omega^3,0.026 1 + 0.003 theta + -0.098 omega + -0.017 theta omega + -1.324 omega^2 + -0.001 theta^2 omega + -0.190 theta omega^2 + 0.158 omega^3,2.5954738771e-02,3.0873207228e-03,-9.7947343078e-02,-3.8558592566e-04,-1.7445474296e-02,-1.3235784924e+00,-4.1362643488e-05,-7.5933452892e-04,-1.9028884971e-01,1.5756746364e-01
87511,2025-06-24 22:25:00,nan,nan,nan,-0.003 1 + 1.042 omega + 0.004 theta omega + -0.660 omega^2 + -0.054 theta omega^2 + 4.591 omega^3,-0.006 1 + 0.001 theta + 0.090 omega + 0.008 theta omega + -1.384 omega^2 + -0.112 theta omega^2 + 9.507 omega^3,-6.4109120891e-03,9.1707481250e-04,9.0468694921e-02,-7.8566864165e-05,8.2038110387e-03,-1.3835713150e+00,6.5716080616e-07,4.1653406937e-04,-1.1210224541e-01,9.5068627429e+00
87512,2025-06-24 22:30:00,nan,nan,nan,-0.010 1 + -0.001 theta + 0.944 omega + 0.010 theta omega + 0.620 omega^2 + -0.062 theta omega^2 + 0.325 omega^3,-0.021 1 + -0.002 theta + -0.114 omega + 0.001 theta^2 + 0.020 theta omega + 1.241 omega^2 + -0.001 theta^2 omega + -0.124 theta omega^2 + 0.752 omega^3,-2.1030098201e-02,-1.5307913929e-03,-1.1388630429e-01,7.6961424430e-04,1.9818742083e-02,1.2411606349e+00,-4.0799922854e-05,-9.3688375690e-04,-1.2439215886e-01,7.5244692342e-01
87513,2025-06-24 22:35:00,0.010177,0.668942,0.473068,1.012 omega + -0.014 theta omega + 0.427 omega^2 + -0.006 theta^2 omega + 0.198 theta omega^2 + -5.541 omega^3,-0.001 1 + 0.001 theta + 0.023 omega + 0.001 theta^2 + -0.028 theta omega + 0.819 omega^2 + -0.011 theta^2 omega + 0.378 theta omega^2 + -10.426 omega^3,-9.4455170965e-04,7.4478802953e-04,2.3464482037e-02,6.0291106801e-04,-2.8123971684e-02,8.1868822936e-01,3.8285840441e-05,-1.0880945945e-02,3.7820360184e-01,-1.0426204597e+01
87514,2025-06-24 22:40:00,1.922056,3.669733,2.929269,0.996 omega + 0.080 omega^2 + 0.001 theta^2 omega + 0.056 theta omega^2 + -0.355 omega^3,-0.001 1 + -0.010 omega + 0.123 omega^2 + 0.003 theta^2 omega + 0.101 theta omega^2 + -0.209 omega^3,-8.5005269385e-04,-1.0633290618e-04,-1.0137442637e-02,-1.3491044171e-05,9.8136511714e-05,1.2287075317e-01,-1.0782242423e-04,2.8118284516e-03,1.0099932216e-01,-2.0880996268e-01
87515,2025-06-24 22:45:00,0.058832,2.854034,2.018535,-0.001 theta + 0.997 omega + 0.001 theta^2 + 0.008 theta omega + 0.261 omega^2 + -0.001 theta^2 omega + -0.098 theta omega^2 + -1.368 omega^3,-0.003 theta + -0.005 omega + 0.002 theta^2 + 0.014 theta omega + 0.494 omega^2 + -0.002 theta^2 omega + -0.189 theta omega^2 + -2.606 omega^3,-1.9916991224e-04,-2.7984928172e-03,-4.5974248540e-03,1.6729721603e-03,1.3931722764e-02,4.9446341429e-01,-2.0854361503e-04,-2.2579878727e-03,-1.8887082510e-01,-2.6063068378e+00
87516,2025-06-24 22:50:00,0.034482,5.200499,3.677389,-0.004 1 + 1.091 omega + -0.001 theta omega + -0.309 omega^2 + 0.010 theta omega^2 + 0.053 omega^3,-0.008 1 + -0.001 theta + 0.194 omega + -0.001 theta omega + -0.696 omega^2 + 0.018 theta omega^2 + 0.312 omega^3,-8.4830634160e-03,-1.0181627836e-03,1.9360896502e-01,4.6467994298e-05,-9.7174175782e-04,-6.9596314394e-01,-1.4164987812e-07,-1.5527969536e-04,1.8213112976e-02,3.1208355521e-01
87517,2025-06-24 22:55:00,0.036706,5.825454,4.119300,0.005 1 + 0.919 omega + 0.004 theta omega + 0.105 omega^2 + -0.006 theta omega^2 + 0.774 omega^3,0.008 1 + -0.001 theta + -0.150 omega + 0.007 theta omega + 0.168 omega^2 + -0.012 theta omega^2 + 1.637 omega^3,8.2739651455e-03,-5.4298846600e-04,-1.4955293091e-01,3.2958678418e-05,6.5684351953e-03,1.6768794266e-01,-4.3948351470e-07,-1.3767632139e-04,-1.1941083575e-02,1.6367564507e+00
87518,2025-06-24 23:00:00,nan,nan,nan,-0.039 1 + 0.004 theta + 1.045 omega + -0.009 theta omega + 0.817 omega^2 + -0.056 theta omega^2 + 1.026 omega^3,-0.077 1 + 0.009 theta + 0.080 omega + -0.016 theta omega + 1.644 omega^2 + 0.001 theta^2 omega + -0.113 theta omega^2 + 2.048 omega^3,-7.7340702402e-02,8.6648684408e-03,7.9550246881e-02,-1.7640744299e-04,-1.5835888753e-02,1.6435517678e+00,-3.2088501012e-06,5.7656068555e-04,-1.1275583561e-01,2.0476740098e+00
87519,2025-06-24 23:05:00,nan,nan,nan,0.041 1 + 0.004 theta + 1.369 omega + 0.029 theta omega + 1.013 omega^2 + 0.050 theta omega^2 + 1.282 omega^3,0.084 1 + 0.007 theta + 0.782 omega + 0.058 theta omega + 2.284 omega^2 + 0.001 theta^2 omega + 0.099 theta omega^2 + 3.080 omega^3,8.3867695090e-02,7.4861086620e-03,7.8156664671e-01,1.1166051409e-04,5.8182719152e-02,2.2835895308e+00,3.4599180113e-07,5.1340295253e-04,9.9086156101e-02,3.0799159157e+00
87520,2025-06-24 23:10:00,nan,nan,nan,0.013 1 + 0.003 theta + 1.119 omega + 0.026 theta omega + 0.069 omega^2 + 0.001 theta^2 omega + 0.010 theta omega^2 + 0.167 omega^3,0.026 1 + 0.005 theta + 0.224 omega + 0.049 theta omega + 0.054 omega^2 + 0.002 theta^2 omega + 0.015 theta omega^2 + 0.048 omega^3,2.5859277360e-02,5.1147819770e-03,2.2355735259e-01,2.2236574092e-04,4.8837118186e-02,5.3903241359e-02,-2.4096704235e-06,2.4796468612e-03,1.4619432666e-02,4.7511842218e-02
87521,2025-06-24 23:15:00,0.024086,1.687997,1.193715,-0.004 1 + 0.001 theta + 1.019 omega + -0.004 theta omega + 0.415 omega^2 + -0.111 theta omega^2 + -1.447 omega^3,-0.008 1 + 0.002 theta + 0.030 omega + -0.007 theta omega + 0.860 omega^2 + -0.219 theta omega^2 + -1.952 omega^3,-8.1276529337e-03,1.8107342392e-03,2.9515006873e-02,2.9782142999e-04,-6.9709665423e-03,8.6005207331e-01,-6.5307690262e-05,4.2016035428e-04,-2.1940908020e-01,-1.9520545157e+00
87522,2025-06-24 23:20:00,0.047016,5.729247,4.051326,1.001 omega + -0.009 theta omega + 0.175 omega^2 + -0.001 theta^2 omega + 0.061 theta omega^2 + -1.895 omega^3,0.004 omega + -0.019 theta omega + 0.331 omega^2 + -0.002 theta^2 omega + 0.126 theta omega^2 + -4.023 omega^3,-2.5092142972e-04,-2.4893552816e-04,3.8863305905e-03,1.0506905020e-04,-1.8505284989e-02,3.3109915991e-01,9.8788422905e-06,-2.0887811810e-03,1.2566491629e-01,-4.0231461555e+00
87523,2025-06-24 23:25:00,nan,nan,nan,-0.014 1 + -0.001 theta + 0.931 omega + -0.009 theta omega + 0.587 omega^2 + -0.026 theta omega^2 + 2.793 omega^3,-0.023 1 + -0.001 theta + -0.088 omega + -0.018 theta omega + 1.371 omega^2 + -0.051 theta omega^2 + 5.818 omega^3,-2.3320493778e-02,-1.0881052230e-03,-8.7782524830e-02,2.0282408394e-05,-1.7653796433e-02,1.3712980663e+00,1.8572100982e-07,1.9714258523e-05,-5.1255233235e-02,5.8175570708e+00
87524,2025-06-24 23:30:00,0.012602,0.743742,0.525980,0.011 1 + 0.001 theta + 1.041 omega + 0.006 theta omega + -0.379 omega^2 + 0.015 theta omega^2 + -1.623 omega^3,0.050 1 + 0.002 theta + 0.490 omega + 0.014 theta omega + 1.188 omega^2 + 0.035 theta omega^2 + -0.164 omega^3,4.9732123275e-02,1.5409060118e-03,4.8999661137e-01,4.8186583781e-06,1.4315773896e-02,1.1876874830e+00,3.5298143392e-09,1.7445872776e-05,3.4523234377e-02,-1.6370290643e-01
87525,2025-06-24 23:35:00,nan,nan,nan,0.125 1 + 0.009 theta + 2.351 omega + 0.085 theta omega + 4.507 omega^2 + 0.001 theta^2 omega + 0.160 theta omega^2 + 5.316 omega^3,0.252 1 + 0.019 theta + 2.742 omega + 0.172 theta omega + 9.222 omega^2 + 0.002 theta^2 omega + 0.322 theta omega^2 + 11.000 omega^3,2.5205552858e-01,1.8955110737e-02,2.7419395411e+00,3.9183583828e-04,1.7173279553e-01,9.2219274820e+00,1.6248873034e-06,2.4588590747e-03,3.2208809330e-01,1.1000375601e+01
87526,2025-06-24 23:40:00,0.008650,0.254672,0.180184,0.001 1 + 1.004 omega + 0.003 theta omega + -0.198 omega^2 + -0.026 theta omega^2 + 1.318 omega^3,0.002 1 + 0.010 omega + 0.005 theta omega + -0.379 omega^2 + -0.052 theta omega^2 + 2.578 omega^3,2.1990570780e-03,-3.3378205295e-04,9.5513063539e-03,4.3848549955e-06,5.4305763696e-03,-3.7859748431e-01,-8.0792732938e-07,2.8537030568e-04,-5.1907280236e-02,2.5778054136e+00
