Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
85500,2025-06-17 22:40:00,0.045084,4.647521,3.286448,0.030 1 + 0.364 omega + 0.001 theta omega + 3.981 omega^2 + -0.007 theta omega^2 + -7.503 omega^3,0.064 1 + -0.001 theta + -1.331 omega + 0.003 theta omega + 8.309 omega^2 + -0.015 theta omega^2 + -15.658 omega^3,6.3795020785e-02,-8.2977664491e-04,-1.3311341454e+00,4.7004689871e-05,2.6156246449e-03,8.3085303803e+00,-6.5388792389e-07,-1.8340415805e-06,-1.5221221274e-02,-1.5658473332e+01
85501,2025-06-17 22:45:00,0.294919,37.434386,26.470929,-0.011 1 + 0.002 theta + 0.939 omega + -0.027 theta omega + 2.147 omega^2 + 0.082 theta omega^2 + -7.912 omega^3,-0.022 1 + 0.004 theta + -0.121 omega + -0.055 theta omega + 4.313 omega^2 + 0.165 theta omega^2 + -15.906 omega^3,-2.1530066559e-02,3.6673164455e-03,-1.2052526912e-01,8.4040173638e-05,-5.5057981008e-02,4.3133319078e+00,-9.2527349476e-07,-1.4248043927e-04,1.6495378725e-01,-1.5906191105e+01
85502,2025-06-17 22:50:00,0.012445,1.249637,0.883670,-0.067 1 + -0.001 theta + 1.804 omega + 0.001 theta omega + -2.555 omega^2 + 0.027 theta omega^2 + 1.113 omega^3,-0.132 1 + -0.002 theta + 1.558 omega + 0.001 theta omega + -4.807 omega^2 + 0.055 theta omega^2 + 1.655 omega^3,-1.3246763310e-01,-2.1959995025e-03,1.5584177968e+00,4.7724856417e-05,1.1866736449e-03,-4.8073620339e+00,3.1588744482e-07,-3.5218316742e-04,5.5141090593e-02,1.6547446720e+00
85503,2025-06-17 22:55:00,0.010824,0.818312,0.578684,-0.043 1 + 0.003 theta + 1.169 omega + -0.007 theta omega + 0.710 omega^2 + -0.015 theta omega^2 + -2.787 omega^3,-0.084 1 + 0.005 theta + 0.317 omega + -0.013 theta omega + 1.457 omega^2 + -0.031 theta omega^2 + -5.516 omega^3,-8.4381964252e-02,5.1243029488e-03,3.1747190353e-01,-9.6825124189e-05,-1.3255962776e-02,1.4569282996e+00,4.8138671082e-07,1.3575167437e-04,-3.1388250707e-02,-5.5155832931e+00
85504,2025-06-17 23:00:00,0.007877,0.557020,0.393912,0.033 1 + 0.001 theta + 1.409 omega + 0.007 theta omega + 1.403 omega^2 + 0.020 theta omega^2 + 1.031 omega^3,0.067 1 + 0.001 theta + 0.839 omega + 0.013 theta omega + 2.905 omega^2 + 0.040 theta omega^2 + 2.235 omega^3,6.6665933670e-02,1.0927358711e-03,8.3901649439e-01,1.8136423781e-06,1.3409554379e-02,2.9047905964e+00,7.6548329278e-08,-1.7354330626e-05,3.9682477777e-02,2.2347977653e+00
85505,2025-06-17 23:05:00,nan,nan,nan,-0.176 1 + -0.011 theta + -0.791 omega + -0.100 theta omega + -3.654 omega^2 + -0.001 theta^2 omega + -0.195 theta omega^2 + 4.506 omega^3,-0.335 1 + -0.023 theta + -3.313 omega + -0.196 theta omega + -5.827 omega^2 + -0.002 theta^2 omega + -0.381 theta omega^2 + 11.793 omega^3,-3.3500142570e-01,-2.2571902688e-02,-3.3133600073e+00,-3.8313104897e-04,-1.9615731288e-01,-5.8270667711e+00,-1.7912397525e-06,-1.8803894551e-03,-3.8060863752e-01,1.1792771629e+01
85506,2025-06-17 23:10:00,0.606564,13.083864,9.261625,0.016 1 + 1.025 omega + 0.005 theta omega + -0.537 omega^2 + -0.049 theta omega^2 + -0.014 omega^3,0.032 1 + 0.052 omega + 0.009 theta omega + -1.090 omega^2 + -0.098 theta omega^2 + -0.065 omega^3,3.2083724249e-02,3.6913225551e-04,5.2243633893e-02,-4.3770484584e-04,9.4437050377e-03,-1.0901310183e+00,-2.0188394352e-05,3.9954153848e-04,-9.7785999850e-02,-6.5169841907e-02
85507,2025-06-17 23:15:00,1.143578,66.122538,46.762687,-0.040 1 + 0.004 theta + 1.131 omega + -0.022 theta omega + 0.692 omega^2 + 0.029 theta omega^2 + -2.054 omega^3,-0.086 1 + 0.007 theta + 0.347 omega + -0.045 theta omega + 0.939 omega^2 + 0.058 theta omega^2 + -3.329 omega^3,-8.6378324926e-02,7.2853680325e-03,3.4738174742e-01,-8.0314455713e-05,-4.4942889529e-02,9.3883353230e-01,1.3830222525e-07,3.1427346360e-04,5.8241185557e-02,-3.3290130392e+00
85508,2025-06-17 23:20:00,0.038358,5.214620,3.687393,0.018 1 + 0.627 omega + 0.013 theta omega + 1.932 omega^2 + -0.068 theta omega^2 + -1.559 omega^3,0.034 1 + -0.001 theta + -0.726 omega + 0.024 theta omega + 3.773 omega^2 + -0.136 theta omega^2 + -2.914 omega^3,3.3624274972e-02,-8.1406542237e-04,-7.2583381626e-01,-2.2520196764e-05,2.4284247840e-02,3.7734230791e+00,-5.4209519185e-09,1.8968863770e-04,-1.3554579700e-01,-2.9141374404e+00
85509,2025-06-17 23:25:00,0.024166,2.854152,2.018262,0.001 1 + 0.002 theta + 0.857 omega + -0.023 theta omega + 1.678 omega^2 + 0.071 theta omega^2 + -4.993 omega^3,0.002 1 + 0.004 theta + -0.288 omega + -0.047 theta omega + 3.398 omega^2 + 0.143 theta omega^2 + -10.125 omega^3,1.8469122216e-03,3.8312737711e-03,-2.8831050905e-01,2.2310428390e-05,-4.7101358794e-02,3.3978421674e+00,5.9873238467e-08,-1.4089822172e-04,1.4349247168e-01,-1.0125130040e+01
