Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
73500,2025-05-07 05:40:00,0.020119,0.579986,0.410359,0.002 1 + 1.004 omega + -0.051 omega^2 + 0.004 theta omega^2 + -0.015 omega^3,0.003 1 + -0.001 theta + 0.008 omega + 0.001 theta omega + -0.101 omega^2 + 0.009 theta omega^2 + -0.023 omega^3,3.2218160740e-03,-7.2304004622e-04,7.6168616034e-03,3.5791170020e-05,5.7454996416e-04,-1.0117288309e-01,-3.6013668378e-07,-8.5591209799e-05,8.5410295812e-03,-2.3328271046e-02
73501,2025-05-07 05:45:00,0.206485,6.434928,4.552523,-0.002 1 + -0.001 theta + 1.000 omega + -0.002 theta omega + 0.026 omega^2 + 0.007 theta omega^2 + -0.067 omega^3,-0.003 1 + -0.001 theta + 0.002 omega + -0.003 theta omega + 0.045 omega^2 + 0.014 theta omega^2 + -0.123 omega^3,-3.0335802292e-03,-1.0840344290e-03,2.2798276365e-03,8.4168290176e-05,-2.9662211577e-03,4.4539968439e-02,-1.1168201999e-07,3.3310525565e-04,1.3895986380e-02,-1.2322263193e-01
73502,2025-05-07 05:50:00,0.195780,5.487515,3.882728,-0.001 1 + -0.001 theta + 1.009 omega + 0.002 theta omega + 0.037 omega^2 + -0.027 theta omega^2 + -0.156 omega^3,-0.001 1 + -0.001 theta + 0.020 omega + 0.001 theta^2 + 0.003 theta omega + 0.060 omega^2 + -0.053 theta omega^2 + -0.290 omega^3,-1.4992925386e-03,-1.4843267646e-03,2.0091613154e-02,6.0960931742e-04,3.2424881203e-03,6.0046951227e-02,-3.8766477513e-05,-1.6309884776e-04,-5.3496973114e-02,-2.8983193631e-01
73503,2025-05-07 05:55:00,nan,nan,nan,-0.065 1 + 0.001 theta + 1.778 omega + -0.009 theta omega + -2.819 omega^2 + 0.022 theta omega^2 + 3.142 omega^3,-0.132 1 + 0.001 theta + 1.578 omega + -0.018 theta omega + -5.726 omega^2 + 0.044 theta omega^2 + 6.428 omega^3,-1.3242905147e-01,1.1558481359e-03,1.5776497407e+00,3.4134037166e-05,-1.7659809708e-02,-5.7256350000e+00,-2.9114181344e-07,-5.3410886785e-05,4.4184263768e-02,6.4281680732e+00
73504,2025-05-07 06:00:00,0.067320,3.403764,2.407295,0.012 1 + -0.005 theta + 0.946 omega + 0.023 theta omega + -0.167 omega^2 + -0.002 theta^2 omega + 0.031 theta omega^2 + -0.292 omega^3,0.024 1 + -0.009 theta + -0.107 omega + 0.001 theta^2 + 0.047 theta omega + -0.310 omega^2 + -0.005 theta^2 omega + 0.061 theta omega^2 + -0.816 omega^3,2.3501921131e-02,-9.1954903756e-03,-1.0666345018e-01,1.0359789537e-03,4.7143550612e-02,-3.1020713964e-01,-3.4486656568e-05,-4.5805640686e-03,6.0607516026e-02,-8.1627956313e-01
73505,2025-05-07 06:05:00,0.132905,4.787655,3.386687,-0.014 1 + 0.001 theta + 1.109 omega + -0.016 theta omega + 0.035 omega^2 + 0.001 theta^2 omega + -0.012 theta omega^2 + 0.152 omega^3,-0.027 1 + 0.002 theta + 0.218 omega + -0.030 theta omega + 0.086 omega^2 + 0.001 theta^2 omega + -0.024 theta omega^2 + 0.178 omega^3,-2.7315033038e-02,1.7469664227e-03,2.1756865019e-01,2.1987652933e-04,-3.0416682172e-02,8.6008220516e-02,-1.2379629182e-05,9.9086896883e-04,-2.3624093631e-02,1.7753991286e-01
73506,2025-05-07 06:10:00,nan,nan,nan,-0.014 1 + 0.770 omega + -0.008 theta omega + -0.863 omega^2 + -0.046 theta omega^2 + 0.831 omega^3,-0.026 1 + -0.001 theta + -0.444 omega + -0.015 theta omega + -1.708 omega^2 + -0.091 theta omega^2 + 1.540 omega^3,-2.6009587608e-02,-5.8135878648e-04,-4.4390693734e-01,3.1635552979e-05,-1.5232693139e-02,-1.7078610139e+00,2.1690150257e-07,2.3745163440e-04,-9.0534768250e-02,1.5402815470e+00
73507,2025-05-07 06:15:00,0.062586,7.468169,5.280978,0.118 1 + 0.001 theta + 1.910 omega + 0.014 theta omega + 1.679 omega^2 + 0.028 theta omega^2 + 0.020 omega^3,0.237 1 + 0.003 theta + 1.824 omega + 0.028 theta omega + 3.377 omega^2 + 0.057 theta omega^2 + 0.082 omega^3,2.3710900920e-01,2.6920230859e-03,1.8244260663e+00,-4.3054227951e-05,2.8281470240e-02,3.3765019295e+00,-2.2066589710e-07,-7.9165392622e-05,5.6823795676e-02,8.1973355313e-02
73508,2025-05-07 06:20:00,0.058889,1.954245,1.382487,0.012 1 + 0.002 theta + 1.119 omega + 0.010 theta omega + 0.429 omega^2 + 0.014 theta omega^2 + 0.463 omega^3,0.024 1 + 0.003 theta + 0.241 omega + 0.021 theta omega + 0.861 omega^2 + 0.028 theta omega^2 + 0.966 omega^3,2.4443718417e-02,3.4532071215e-03,2.4103038856e-01,9.8213649288e-05,2.1095911015e-02,8.6070960507e-01,4.0643863635e-07,3.8808833321e-04,2.8396154370e-02,9.6596336687e-01
73509,2025-05-07 06:25:00,0.062691,1.787687,1.264863,0.003 1 + 0.001 theta + 0.996 omega + -0.001 theta^2 + -0.002 theta omega + -0.307 omega^2 + -0.001 theta^2 omega + -0.123 theta omega^2 + 0.498 omega^3,0.006 1 + 0.001 theta + -0.007 omega + -0.001 theta^2 + -0.003 theta omega + -0.626 omega^2 + -0.001 theta^2 omega + -0.255 theta omega^2 + 0.998 omega^3,5.8379027178e-03,1.0806222639e-03,-7.0267927525e-03,-1.1658894733e-03,-3.1744767378e-03,-6.2611561588e-01,-2.9787456819e-04,-9.2193725052e-04,-2.5537404629e-01,9.9772954124e-01
