Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
62000,2025-03-28 01:00:00,0.027122,0.754725,0.534016,-0.001 1 + 0.002 theta + 1.055 omega + -0.013 theta omega + -0.468 omega^2 + 0.001 theta^2 omega + 0.036 theta omega^2 + 0.151 omega^3,-0.003 1 + 0.004 theta + 0.111 omega + -0.001 theta^2 + -0.026 theta omega + -0.943 omega^2 + 0.001 theta^2 omega + 0.074 theta omega^2 + 0.195 omega^3,-3.0026400402e-03,4.4067498528e-03,1.1121957896e-01,-5.0404158548e-04,-2.6421586191e-02,-9.4308351285e-01,1.1503523446e-05,1.4346739335e-03,7.3784980402e-02,1.9538549479e-01
62001,2025-03-28 01:05:00,0.061721,7.607147,5.379242,1.013 omega + -0.002 theta omega + 0.063 omega^2 + -0.001 theta^2 omega + 0.040 theta omega^2 + -1.032 omega^3,0.001 1 + -0.001 theta + 0.028 omega + -0.003 theta omega + 0.109 omega^2 + -0.001 theta^2 omega + 0.075 theta omega^2 + -1.922 omega^3,8.0172869244e-04,-9.7854960292e-04,2.7606924247e-02,1.3053116927e-04,-3.0555191821e-03,1.0903243058e-01,1.3410307615e-06,-1.2484416799e-03,7.5163028252e-02,-1.9223206432e+00
62002,2025-03-28 01:10:00,nan,nan,nan,-0.002 1 + 0.001 theta + 0.999 omega + 0.001 theta^2 + -0.004 theta omega + 0.191 omega^2 + -0.001 theta^2 omega + 0.037 theta omega^2 + -0.441 omega^3,-0.004 1 + 0.001 theta + 0.001 theta^2 + -0.008 theta omega + 0.389 omega^2 + -0.001 theta^2 omega + 0.079 theta omega^2 + -1.013 omega^3,-4.0783820570e-03,1.1402578034e-03,4.4499102374e-04,1.2296146154e-03,-7.9116565912e-03,3.8884384530e-01,1.4586538440e-04,-1.2357775936e-03,7.9149441222e-02,-1.0134217134e+00
62003,2025-03-28 01:15:00,nan,nan,nan,-0.001 1 + 0.001 theta + 0.980 omega + -0.007 theta omega + -0.111 omega^2 + -0.001 theta^2 omega + -0.061 theta omega^2 + 3.204 omega^3,-0.002 1 + 0.001 theta + -0.036 omega + 0.001 theta^2 + -0.014 theta omega + -0.221 omega^2 + -0.002 theta^2 omega + -0.109 theta omega^2 + 6.104 omega^3,-1.7235338102e-03,1.0023033351e-03,-3.6065674686e-02,8.8062003270e-04,-1.4230977319e-02,-2.2059397354e-01,-4.6325236659e-05,-2.4952852586e-03,-1.0853434147e-01,6.1041607001e+00
62004,2025-03-28 01:20:00,0.082797,5.567275,3.937093,-0.004 1 + -0.001 theta + 1.087 omega + -0.012 theta omega + 0.455 omega^2 + -0.021 theta omega^2 + -1.563 omega^3,-0.008 1 + -0.002 theta + 0.191 omega + -0.023 theta omega + 0.784 omega^2 + 0.001 theta^2 omega + -0.041 theta omega^2 + -2.784 omega^3,-7.9271003900e-03,-2.4285569714e-03,1.9114963418e-01,4.4646302288e-04,-2.3101601627e-02,7.8449450308e-01,-1.5146240563e-05,5.3110716615e-04,-4.0838740930e-02,-2.7844065345e+00
62005,2025-03-28 01:25:00,0.056510,3.723432,2.633167,0.017 1 + -0.001 theta + 0.663 omega + 0.018 theta omega + 2.058 omega^2 + -0.067 theta omega^2 + -3.125 omega^3,0.034 1 + -0.003 theta + -0.681 omega + 0.036 theta omega + 4.189 omega^2 + -0.135 theta omega^2 + -6.548 omega^3,3.3938684595e-02,-2.9380456221e-03,-6.8058029942e-01,1.0911627459e-04,3.6055538868e-02,4.1894724032e+00,-1.8599848128e-06,-3.9071115103e-04,-1.3454272593e-01,-6.5481695180e+00
62006,2025-03-28 01:30:00,4.621190,102.614906,72.633237,0.019 1 + 0.003 theta + 1.181 omega + 0.033 theta omega + -0.127 omega^2 + 0.001 theta^2 omega + 0.035 theta omega^2 + -1.073 omega^3,0.039 1 + 0.007 theta + 0.371 omega + 0.067 theta omega + -0.224 omega^2 + 0.001 theta^2 omega + 0.072 theta omega^2 + -2.109 omega^3,3.9255175631e-02,7.0223958943e-03,3.7077544822e-01,1.8380782684e-04,6.6586175385e-02,-2.2425311832e-01,2.3112070105e-07,1.3959976517e-03,7.1955279801e-02,-2.1092566940e+00
62007,2025-03-28 01:35:00,nan,nan,nan,0.019 1 + 1.326 omega + 0.003 theta omega + 2.008 omega^2 + -0.004 theta omega^2 + 4.814 omega^3,0.039 1 + 0.683 omega + 0.007 theta omega + 4.191 omega^2 + -0.006 theta omega^2 + 9.943 omega^3,3.8994901187e-02,4.9395964353e-04,6.8343353819e-01,-2.7277572736e-05,7.1460702673e-03,4.1910878687e+00,-5.8764667927e-07,9.4577795066e-05,-5.9653277452e-03,9.9426507494e+00
62008,2025-03-28 01:40:00,nan,nan,nan,0.061 1 + 0.006 theta + 1.203 omega + 0.022 theta omega + 0.026 omega^2 + 0.001 theta^2 omega + 0.003 theta omega^2 + 0.592 omega^3,0.124 1 + 0.011 theta + 0.400 omega + 0.044 theta omega + -0.004 omega^2 + 0.001 theta^2 omega + 0.004 theta omega^2 + 1.109 omega^3,1.2387067634e-01,1.1204792982e-02,3.9980027142e-01,1.4304411107e-04,4.4298518223e-02,-4.2044911024e-03,-5.1889817076e-06,1.1651280172e-03,3.6149565631e-03,1.1086163815e+00
62009,2025-03-28 01:45:00,nan,nan,nan,-0.013 1 + -0.002 theta + 0.842 omega + -0.013 theta omega + -0.321 omega^2 + -0.031 theta omega^2 + 1.645 omega^3,-0.023 1 + -0.004 theta + -0.286 omega + -0.025 theta omega + -0.517 omega^2 + -0.058 theta omega^2 + 3.437 omega^3,-2.3308908838e-02,-3.7493450221e-03,-2.8633430012e-01,-2.0258428730e-04,-2.4852444673e-02,-5.1698739845e-01,-3.6423534194e-06,-4.3899457261e-04,-5.7744177207e-02,3.4365957883e+00
