Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
98000,2025-07-31 10:50:00,0.036803,3.638160,2.572699,-0.001 theta + 1.067 omega + -0.009 theta omega + -0.485 omega^2 + 0.026 theta omega^2 + 1.370 omega^3,-0.001 1 + -0.001 theta + 0.135 omega + -0.018 theta omega + -0.999 omega^2 + 0.050 theta omega^2 + 2.988 omega^3,-8.8743557786e-04,-1.0405860544e-03,1.3519302936e-01,2.1639150628e-04,-1.8146716974e-02,-9.9929578650e-01,-6.5936466603e-06,1.9776917801e-04,5.0389434908e-02,2.9877757013e+00
98001,2025-07-31 10:55:00,0.008466,0.292455,0.206883,0.006 1 + 0.001 theta + 0.650 omega + -0.009 theta omega + 4.002 omega^2 + 0.001 theta omega^2 + -13.108 omega^3,0.012 1 + 0.003 theta + -0.716 omega + -0.019 theta omega + 8.142 omega^2 + 0.001 theta^2 omega + 0.001 theta omega^2 + -26.527 omega^3,1.2361123317e-02,2.9948420272e-03,-7.1558626045e-01,-1.3600962234e-04,-1.8734489801e-02,8.1416713669e+00,1.4523215800e-06,6.0625375609e-04,8.8046253448e-04,-2.6526973955e+01
98002,2025-07-31 11:00:00,nan,nan,nan,-0.054 1 + 2.081 omega + -0.015 theta omega + -6.318 omega^2 + 0.100 theta omega^2 + 9.543 omega^3,-0.104 1 + 2.073 omega + -0.030 theta omega + -11.897 omega^2 + -0.001 theta^2 omega + 0.200 theta omega^2 + 17.149 omega^3,-1.0449082186e-01,1.6803649758e-04,2.0733066059e+00,9.6137331374e-05,-2.9543691251e-02,-1.1897186276e+01,-3.8989965252e-07,-5.9877608019e-04,1.9953544725e-01,1.7148684158e+01
98003,2025-07-31 11:05:00,0.017928,2.312650,1.635340,0.002 1 + 0.002 theta + 0.744 omega + -0.024 theta omega + 3.552 omega^2 + 0.051 theta omega^2 + -12.006 omega^3,0.004 1 + 0.004 theta + -0.519 omega + -0.048 theta omega + 7.229 omega^2 + 0.001 theta^2 omega + 0.103 theta omega^2 + -24.586 omega^3,4.2364065691e-03,3.7278857341e-03,-5.1933186502e-01,-4.9767715876e-05,-4.8315779218e-02,7.2290143509e+00,-8.3158154031e-07,7.2811528461e-04,1.0300913356e-01,-2.4585595291e+01
98004,2025-07-31 11:10:00,nan,nan,nan,-0.001 theta + 1.018 omega + 0.010 theta omega + -0.129 omega^2 + 0.001 theta^2 omega + -0.253 theta omega^2 + 7.883 omega^3,-0.003 theta + 0.038 omega + 0.021 theta omega + -0.376 omega^2 + 0.003 theta^2 omega + -0.521 theta omega^2 + 16.890 omega^3,-1.8143647026e-04,-2.8112156329e-03,3.8123743678e-02,3.5400974726e-04,2.0889468853e-02,-3.7622246478e-01,-1.7537791840e-05,2.6526842115e-03,-5.2118216246e-01,1.6889840589e+01
98005,2025-07-31 11:15:00,0.011554,0.834300,0.589996,-0.030 1 + -0.001 theta + 1.825 omega + 0.004 theta omega + -6.907 omega^2 + -0.001 theta omega^2 + 18.312 omega^3,-0.065 1 + -0.001 theta + 1.768 omega + 0.008 theta omega + -14.782 omega^2 + -0.003 theta omega^2 + 39.184 omega^3,-6.4693799967e-02,-1.3041138030e-03,1.7680641932e+00,3.6720330414e-05,8.0668862321e-03,-1.4781745616e+01,-2.5312530400e-07,-1.5836205785e-04,-2.6011229145e-03,3.9184467689e+01
98006,2025-07-31 11:20:00,0.041211,4.268010,3.018079,-0.013 1 + 0.001 theta + 1.311 omega + -0.026 theta omega + -1.892 omega^2 + -0.001 theta^2 omega + 0.190 theta omega^2 + 0.537 omega^3,-0.026 1 + 0.001 theta + 0.641 omega + -0.055 theta omega + -3.867 omega^2 + -0.001 theta^2 omega + 0.385 theta omega^2 + 1.276 omega^3,-2.6232353415e-02,1.2352187236e-03,6.4057169604e-01,1.7624198254e-04,-5.4634171214e-02,-3.8673296587e+00,-1.7553616879e-06,-1.2318448461e-03,3.8501533423e-01,1.2762003633e+00
98007,2025-07-31 11:25:00,0.013773,0.749219,0.529867,-0.002 1 + 0.002 theta + 0.994 omega + -0.021 theta omega + -0.116 omega^2 + 0.029 theta omega^2 + 2.539 omega^3,-0.005 1 + 0.005 theta + -0.006 omega + -0.043 theta omega + -0.238 omega^2 + 0.001 theta^2 omega + 0.058 theta omega^2 + 5.042 omega^3,-5.2266791512e-03,4.6368745239e-03,-6.2371186080e-03,-1.3465136416e-04,-4.3240265238e-02,-2.3778625529e-01,4.4690537981e-07,9.3506901985e-04,5.8485055203e-02,5.0417154206e+00
98008,2025-07-31 11:30:00,0.028513,1.336859,0.945517,-0.001 theta + 1.013 omega + -0.009 theta omega + 0.500 omega^2 + -0.002 theta^2 omega + 0.142 theta omega^2 + -4.757 omega^3,-0.003 theta + 0.027 omega + 0.001 theta^2 + -0.018 theta omega + 0.997 omega^2 + -0.003 theta^2 omega + 0.272 theta omega^2 + -9.469 omega^3,1.7309112087e-04,-2.5088334155e-03,2.6593276316e-02,5.0779208251e-04,-1.7517288469e-02,9.9712915688e-01,-3.1509409167e-06,-3.4835364966e-03,2.7226670851e-01,-9.4691419201e+00
98009,2025-07-31 11:35:00,0.041460,3.273178,2.314672,0.003 1 + 0.001 theta + 0.814 omega + 0.014 theta omega + 1.601 omega^2 + -0.117 theta omega^2 + -2.756 omega^3,0.005 1 + 0.002 theta + -0.368 omega + 0.027 theta omega + 3.147 omega^2 + 0.001 theta^2 omega + -0.233 theta omega^2 + -5.206 omega^3,5.0047711666e-03,1.5820160646e-03,-3.6809676716e-01,-2.5604321956e-04,2.6732675730e-02,3.1469611391e+00,6.4586400542e-06,5.1939443695e-04,-2.3321434101e-01,-5.2056472584e+00
98010,2025-07-31 11:40:00,nan,nan,nan,0.035 1 + -0.004 theta + 0.676 omega + 0.047 theta omega + -1.196 omega^2 + -0.145 theta omega^2 + 12.608 omega^3,0.070 1 + -0.008 theta + -0.625 omega + 0.093 theta omega + -2.576 omega^2 + -0.001 theta^2 omega + -0.289 theta omega^2 + 25.683 omega^3,6.9508225069e-02,-8.1118563249e-03,-6.2498546072e-01,1.8622720807e-04,9.3038781536e-02,-2.5760785333e+00,-1.8074725831e-06,-8.0330477043e-04,-2.8904880272e-01,2.5683042360e+01
98011,2025-07-31 11:45:00,0.004253,0.109927,0.077789,-0.002 1 + 0.002 theta + 0.882 omega + -0.019 theta omega + 1.752 omega^2 + 0.041 theta omega^2 + -5.647 omega^3,-0.005 1 + 0.003 theta + -0.208 omega + -0.036 theta omega + 3.346 omega^2 + 0.001 theta^2 omega + 0.077 theta omega^2 + -10.971 omega^3,-4.8082530318e-03,3.3897889818e-03,-2.0798244275e-01,-7.9928933659e-05,-3.5908368403e-02,3.3457468684e+00,4.0222635337e-07,5.2189561369e-04,7.7043708128e-02,-1.0971045962e+01
98012,2025-07-31 11:50:00,nan,nan,nan,-0.001 1 + 1.033 omega + -0.006 theta omega + -0.159 omega^2 + 0.021 theta omega^2 + 0.620 omega^3,-0.001 1 + 0.062 omega + -0.014 theta omega + -0.208 omega^2 + 0.049 theta omega^2 + 0.725 omega^3,-1.0868544551e-03,6.8156643904e-05,6.2365082697e-02,9.5762929369e-05,-1.3815772591e-02,-2.0839418901e-01,-1.4047866197e-07,-3.7886131474e-04,4.9224498449e-02,7.2527411524e-01
98013,2025-07-31 11:55:00,nan,nan,nan,-0.082 1 + 0.001 theta + 2.135 omega + -0.011 theta omega + -5.183 omega^2 + 0.018 theta omega^2 + 8.099 omega^3,-0.162 1 + 0.002 theta + 2.228 omega + -0.021 theta omega + -10.150 omega^2 + 0.035 theta omega^2 + 15.852 omega^3,-1.6169182484e-01,2.3384801470e-03,2.2282224889e+00,-1.1786680890e-05,-2.0854532439e-02,-1.0150032038e+01,-5.7609384098e-08,1.0446542309e-04,3.4859878528e-02,1.5851849864e+01
98014,2025-07-31 12:00:00,0.007798,0.613956,0.434167,-0.047 1 + 1.866 omega + 0.009 theta omega + -5.522 omega^2 + -0.046 theta omega^2 + 12.373 omega^3,-0.090 1 + -0.001 theta + 1.675 omega + 0.020 theta omega + -10.699 omega^2 + -0.098 theta omega^2 + 24.102 omega^3,-9.0048980085e-02,-8.4930576074e-04,1.6754923383e+00,-7.4437728415e-06,1.9918003051e-02,-1.0698932301e+01,1.5506632650e-07,-1.7368096498e-06,-9.7717200591e-02,2.4102456895e+01
98015,2025-07-31 12:05:00,nan,nan,nan,0.007 1 + 0.966 omega + 0.003 theta omega + -0.195 omega^2 + 0.005 theta omega^2 + 0.420 omega^3,0.014 1 + -0.001 theta + -0.066 omega + 0.006 theta omega + -0.370 omega^2 + 0.008 theta omega^2 + 0.859 omega^3,1.3946453326e-02,-6.7927907493e-04,-6.5769242487e-02,1.1152677770e-05,5.6552441021e-03,-3.7042264562e-01,-6.2500047873e-07,-1.3687157862e-04,8.2855609566e-03,8.5885438505e-01
