Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
55500,2025-03-05 09:45:00,nan,nan,nan,-0.015 1 + 0.002 theta + 1.364 omega + -0.083 theta omega + -1.983 omega^2 + 0.005 theta^2 omega + 0.181 theta omega^2 + 5.443 omega^3,-0.029 1 + 0.005 theta + 0.730 omega + 0.001 theta^2 + -0.165 theta omega + -3.946 omega^2 + 0.009 theta^2 omega + 0.360 theta omega^2 + 10.766 omega^3,-2.9214523701e-02,4.6166665432e-03,7.3048162171e-01,6.7225129200e-04,-1.6539977717e-01,-3.9459458804e+00,-9.4878707405e-05,9.1355908507e-03,3.6008967554e-01,1.0766457236e+01
55501,2025-03-05 09:50:00,0.028295,0.502719,0.356038,0.001 1 + -0.003 theta + 1.002 omega + 0.001 theta^2 + -0.005 theta omega + 0.114 omega^2 + 0.001 theta^2 omega + -0.078 theta omega^2 + -1.162 omega^3,0.003 1 + -0.006 theta + 0.005 omega + 0.003 theta^2 + -0.013 theta omega + 0.176 omega^2 + 0.003 theta^2 omega + -0.138 theta omega^2 + -1.862 omega^3,2.5906004924e-03,-5.5921870961e-03,4.5526233555e-03,2.5152775596e-03,-1.2756871350e-02,1.7606583191e-01,-2.9292826194e-04,2.5939538600e-03,-1.3752247844e-01,-1.8623002627e+00
55502,2025-03-05 09:55:00,nan,nan,nan,0.020 1 + 0.016 theta + 1.240 omega + 0.004 theta^2 + 0.159 theta omega + -0.261 omega^2 + 0.020 theta^2 omega + -0.015 theta omega^2 + 2.821 omega^3,0.041 1 + 0.033 theta + 0.473 omega + 0.007 theta^2 + 0.312 theta omega + -0.576 omega^2 + 0.040 theta^2 omega + -0.050 theta omega^2 + 5.747 omega^3,4.0689747747e-02,3.2584737871e-02,4.7281596307e-01,7.2284509841e-03,3.1246502175e-01,-5.7600953534e-01,4.8496205779e-04,3.9508991462e-02,-5.0028442297e-02,5.7466850518e+00
55503,2025-03-05 10:00:00,0.044376,1.267486,0.896797,1.001 omega + -0.006 theta omega + 0.185 omega^2 + -0.001 theta^2 omega + 0.066 theta omega^2 + -1.422 omega^3,-0.001 theta + 0.003 omega + -0.001 theta^2 + -0.009 theta omega + 0.304 omega^2 + -0.001 theta^2 omega + 0.113 theta omega^2 + -2.755 omega^3,-2.3703600291e-04,-9.6735638817e-04,3.2709472872e-03,-6.3083150654e-04,-8.9069264695e-03,3.0427248103e-01,-1.0764249966e-04,-1.4881378725e-03,1.1257649004e-01,-2.7551793297e+00
55504,2025-03-05 10:05:00,nan,nan,nan,-0.004 1 + 1.156 omega + -0.016 theta omega + -1.029 omega^2 + 0.079 theta omega^2 + 1.374 omega^3,-0.007 1 + 0.313 omega + -0.032 theta omega + -2.044 omega^2 + 0.159 theta omega^2 + 2.565 omega^3,-7.3138973626e-03,2.6037461262e-05,3.1270122165e-01,9.6958535921e-05,-3.1800050116e-02,-2.0437433376e+00,-2.3006221481e-06,1.3273743928e-04,1.5891027163e-01,2.5651967570e+00
55505,2025-03-05 10:10:00,nan,nan,nan,-0.004 1 + 0.002 theta + 1.017 omega + -0.006 theta omega + -0.326 omega^2 + -0.007 theta omega^2 + 3.706 omega^3,-0.009 1 + 0.003 theta + 0.027 omega + -0.009 theta omega + -0.698 omega^2 + 0.001 theta^2 omega + -0.033 theta omega^2 + 8.235 omega^3,-8.6443970573e-03,3.0786046140e-03,2.7158437397e-02,-2.4194728641e-04,-9.1745063088e-03,-6.9849119525e-01,5.1031494147e-06,6.1691671830e-04,-3.2678972115e-02,8.2347015862e+00
55506,2025-03-05 10:15:00,0.055676,4.258496,3.011469,-0.001 theta + 0.994 omega + 0.001 theta^2 + 0.005 theta omega + 0.356 omega^2 + -0.001 theta^2 omega + -0.106 theta omega^2 + -0.348 omega^3,-0.001 1 + -0.003 theta + -0.012 omega + 0.001 theta^2 + 0.011 theta omega + 0.709 omega^2 + -0.001 theta^2 omega + -0.216 theta omega^2 + -0.681 omega^3,-7.6856671708e-04,-2.6941083881e-03,-1.1998869105e-02,1.4013287755e-03,1.0965773153e-02,7.0894541805e-01,-1.2337546883e-04,-1.1376556733e-03,-2.1633853149e-01,-6.8116035417e-01
55507,2025-03-05 10:20:00,nan,nan,nan,-0.002 1 + 1.049 omega + -0.012 theta omega + -0.105 omega^2 + 0.008 theta omega^2 + 0.997 omega^3,-0.003 1 + 0.001 theta + 0.101 omega + -0.025 theta omega + -0.187 omega^2 + 0.001 theta^2 omega + 0.014 theta omega^2 + 1.942 omega^3,-3.2888134344e-03,5.9624606563e-04,1.0137922396e-01,3.8999474557e-05,-2.5066917295e-02,-1.8707417532e-01,-3.5046167878e-06,1.0011017677e-03,1.3890027434e-02,1.9416345824e+00
55508,2025-03-05 10:25:00,0.028157,1.060607,0.750227,1.065 omega + -0.007 theta omega + -0.894 omega^2 + 0.063 theta omega^2 + 2.233 omega^3,0.137 omega + -0.013 theta omega + -1.893 omega^2 + 0.124 theta omega^2 + 5.135 omega^3,2.5766348417e-04,-3.7418795927e-04,1.3698996267e-01,4.0839215124e-05,-1.3451842947e-02,-1.8928634610e+00,-8.9544092156e-07,1.6812417131e-04,1.2366613933e-01,5.1350285587e+00
55509,2025-03-05 10:30:00,0.151633,7.232580,5.115330,0.005 1 + -0.003 theta + 0.870 omega + 0.078 theta omega + 0.392 omega^2 + -0.005 theta^2 omega + -0.102 theta omega^2 + -3.251 omega^3,0.010 1 + -0.005 theta + -0.255 omega + 0.154 theta omega + 0.733 omega^2 + -0.010 theta^2 omega + -0.202 theta omega^2 + -6.244 omega^3,9.6697792879e-03,-5.1190684933e-03,-2.5456484038e-01,8.2221445772e-05,1.5405341863e-01,7.3290714887e-01,1.8526424653e-05,-9.5727752590e-03,-2.0197996722e-01,-6.2435620149e+00
