Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
9500,2024-09-17 03:05:00,nan,nan,nan,-0.003 1 + -0.001 theta + 1.011 omega + 0.001 theta omega + 0.454 omega^2 + -0.001 theta^2 omega + 0.139 theta omega^2 + 0.321 omega^3,-0.007 1 + -0.002 theta + 0.024 omega + 0.002 theta omega + 0.918 omega^2 + -0.002 theta^2 omega + 0.278 theta omega^2 + 0.625 omega^3,-6.6097980585e-03,-1.8070719811e-03,2.4152634527e-02,3.2334427672e-04,2.0332169666e-03,9.1778365762e-01,5.9952348713e-05,-1.9471183755e-03,2.7767855124e-01,6.2521833950e-01
9501,2024-09-17 03:10:00,nan,nan,nan,-0.001 1 + 0.978 omega + -0.003 theta omega + 0.010 omega^2 + 0.004 theta omega^2 + 0.287 omega^3,-0.003 1 + 0.001 theta + -0.044 omega + -0.007 theta omega + 0.022 omega^2 + 0.010 theta omega^2 + 0.555 omega^3,-2.8311905226e-03,7.1587597397e-04,-4.4093913617e-02,1.7572052272e-04,-6.7527537776e-03,2.2476281962e-02,-8.9510878833e-06,1.4333321004e-04,9.7742127693e-03,5.5505878618e-01
9502,2024-09-17 03:15:00,nan,nan,nan,-0.039 1 + 0.008 theta + 1.321 omega + -0.055 theta omega + -0.327 omega^2 + 0.002 theta^2 omega + 0.022 theta omega^2 + 0.752 omega^3,-0.081 1 + 0.017 theta + 0.668 omega + -0.001 theta^2 + -0.114 theta omega + -0.719 omega^2 + 0.005 theta^2 omega + 0.049 theta omega^2 + 1.703 omega^3,-8.1426512454e-02,1.6973036791e-02,6.6794275420e-01,-1.0336244177e-03,-1.1419741067e-01,-7.1916279401e-01,1.7290321817e-05,4.6006235485e-03,4.9381324098e-02,1.7034406212e+00
9503,2024-09-17 03:20:00,0.022349,0.910414,0.643954,-0.001 1 + 1.006 omega + -0.002 theta omega + 0.040 omega^2 + -0.002 theta omega^2 + -0.779 omega^3,-0.001 1 + 0.001 theta + 0.012 omega + -0.003 theta omega + 0.064 omega^2 + -0.003 theta omega^2 + -1.476 omega^3,-1.1208686715e-03,8.4408708268e-04,1.1604578711e-02,1.4617679013e-04,-2.8730421894e-03,6.4357583414e-02,3.3610635805e-06,-5.0258606166e-05,-3.2110726147e-03,-1.4763253945e+00
9504,2024-09-17 03:25:00,0.042771,3.372518,2.384922,0.002 1 + -0.001 theta + 1.030 omega + -0.159 omega^2 + -0.001 theta^2 omega + 0.056 theta omega^2 + -2.423 omega^3,0.004 1 + -0.001 theta + 0.062 omega + -0.342 omega^2 + -0.002 theta^2 omega + 0.115 theta omega^2 + -5.032 omega^3,3.5413543736e-03,-1.0829081220e-03,6.2389902514e-02,-1.2406390925e-04,3.4233401762e-04,-3.4176580640e-01,3.2757523541e-06,-1.8746381326e-03,1.1472676357e-01,-5.0316927775e+00
9505,2024-09-17 03:30:00,0.049769,1.647779,1.165687,-0.001 theta + 1.025 omega + -0.001 theta^2 + 0.002 theta omega + -0.233 omega^2 + -0.089 theta omega^2 + -3.227 omega^3,-0.002 theta + 0.052 omega + -0.001 theta^2 + 0.003 theta omega + -0.477 omega^2 + -0.001 theta^2 omega + -0.186 theta omega^2 + -6.554 omega^3,-4.9462327524e-04,-1.7224302729e-03,5.1931734654e-02,-1.3744476522e-03,3.4739485719e-03,-4.7677829808e-01,-2.0894019889e-04,-6.8725381471e-04,-1.8577124220e-01,-6.5538911888e+00
9506,2024-09-17 03:35:00,nan,nan,nan,0.001 1 + 1.018 omega + -0.002 theta omega + -0.165 omega^2 + 0.017 theta omega^2 + 0.394 omega^3,0.002 1 + 0.038 omega + -0.005 theta omega + -0.339 omega^2 + 0.035 theta omega^2 + 0.825 omega^3,2.1259888729e-03,-1.3945204067e-04,3.7535756789e-02,-6.2634866915e-05,-4.8342181427e-03,-3.3911224091e-01,3.6663761822e-06,-4.7678069566e-05,3.4593123278e-02,8.2501981522e-01
9507,2024-09-17 03:40:00,nan,nan,nan,-0.009 1 + 0.002 theta + 1.079 omega + -0.004 theta omega + -1.283 omega^2 + -0.003 theta omega^2 + 7.218 omega^3,-0.019 1 + 0.005 theta + 0.175 omega + -0.009 theta omega + -2.664 omega^2 + -0.002 theta omega^2 + 14.694 omega^3,-1.9078700663e-02,5.0436856767e-03,1.7485636192e-01,-3.9627621946e-04,-9.3167518255e-03,-2.6642259158e+00,9.3574114300e-06,3.6590426395e-04,-2.2454837726e-03,1.4694149629e+01
9508,2024-09-17 03:45:00,0.046406,1.234178,0.873312,-0.006 1 + 0.001 theta + 1.001 omega + -0.003 theta omega + 0.377 omega^2 + 0.035 theta omega^2 + -0.483 omega^3,-0.012 1 + 0.002 theta + 0.003 omega + -0.006 theta omega + 0.762 omega^2 + 0.070 theta omega^2 + -0.983 omega^3,-1.1790287240e-02,1.5072019424e-03,3.2336738549e-03,3.1820041078e-04,-5.7871082309e-03,7.6176836064e-01,7.5682323934e-06,-4.6324067294e-04,7.0037664478e-02,-9.8275959016e-01
9509,2024-09-17 03:50:00,0.079338,2.920161,2.065628,0.001 1 + 0.001 theta + 0.992 omega + -0.002 theta omega + -0.062 omega^2 + 0.003 theta^2 omega + -0.119 theta omega^2 + -0.018 omega^3,0.001 1 + 0.002 theta + -0.015 omega + -0.005 theta omega + -0.136 omega^2 + 0.005 theta^2 omega + -0.231 theta omega^2 + 0.022 omega^3,1.4703095481e-03,2.0869324279e-03,-1.5148399153e-02,-2.8776864350e-05,-4.9702106432e-03,-1.3631979342e-01,-4.3844169541e-04,5.4047300607e-03,-2.3067941959e-01,2.1730852176e-02
