Chunk_Index,Chunk_Start_Time,Sim_RMSE_Omega,Sim_RMSE_Theta,Sim_RMSE_Total,Eq_Theta,Eq_Omega,Coeff_Const,Coeff_Theta,Coeff_Omega,Coeff_Theta2,Coeff_ThetaOmega,Coeff_Omega2,Coeff_Theta3,Coeff_Theta2Omega,Coeff_ThetaOmega2,Coeff_Omega3
81500,2025-06-04 00:55:00,nan,nan,nan,0.002 1 + -0.001 theta + 0.963 omega + 0.001 theta omega + 0.564 omega^2 + 0.002 theta^2 omega + -0.244 theta omega^2 + 4.141 omega^3,0.004 1 + -0.002 theta + -0.072 omega + 0.002 theta omega + 1.139 omega^2 + 0.005 theta^2 omega + -0.488 theta omega^2 + 8.163 omega^3,3.8214412616e-03,-2.1921010144e-03,-7.1869831197e-02,3.0567894890e-04,2.4138055054e-03,1.1389581359e+00,-2.4568209762e-05,4.7051261531e-03,-4.8772746872e-01,8.1630956871e+00
81501,2025-06-04 01:00:00,0.141124,8.872260,6.274429,0.001 1 + -0.001 theta + 1.010 omega + -0.001 theta omega + -0.082 omega^2 + -0.010 theta omega^2 + -0.306 omega^3,0.003 1 + -0.002 theta + 0.020 omega + -0.002 theta omega + -0.179 omega^2 + -0.021 theta omega^2 + -0.600 omega^3,2.6773431236e-03,-2.1249435004e-03,1.9958789826e-02,-4.6847180582e-04,-2.0181232849e-03,-1.7921786907e-01,-2.0598242605e-05,-1.7894548606e-04,-2.0919235068e-02,-6.0032626073e-01
81502,2025-06-04 01:05:00,0.119681,17.386545,12.294435,0.078 1 + 0.003 theta + -0.388 omega + -0.025 theta omega + 7.346 omega^2 + 0.022 theta omega^2 + -10.484 omega^3,0.153 1 + 0.006 theta + -2.707 omega + -0.048 theta omega + 14.316 omega^2 + 0.042 theta omega^2 + -20.337 omega^3,1.5278742247e-01,5.9644989816e-03,-2.7071771906e+00,7.5467733896e-06,-4.8390216846e-02,1.4316233214e+01,-5.2688797480e-07,2.7160452434e-04,4.1915303535e-02,-2.0336743390e+01
81503,2025-06-04 01:10:00,nan,nan,nan,-0.049 1 + 0.004 theta + 1.193 omega + -0.013 theta omega + -0.165 omega^2 + 0.002 theta omega^2 + 0.356 omega^3,-0.097 1 + 0.008 theta + 0.378 omega + -0.026 theta omega + -0.332 omega^2 + 0.005 theta omega^2 + 0.768 omega^3,-9.6871600765e-02,8.0554605562e-03,3.7756320685e-01,-1.8061072723e-04,-2.5991410898e-02,-3.3172338278e-01,1.0685342533e-06,3.9163420877e-04,4.7796104313e-03,7.6776563177e-01
81504,2025-06-04 01:15:00,0.028460,0.572873,0.405582,-0.045 1 + -0.003 theta + 0.609 omega + -0.019 theta omega + -0.563 omega^2 + -0.021 theta omega^2 + 1.203 omega^3,-0.091 1 + -0.006 theta + -0.784 omega + -0.038 theta omega + -1.127 omega^2 + -0.042 theta omega^2 + 2.494 omega^3,-9.0572008883e-02,-6.1103053977e-03,-7.8361520275e-01,-1.5102603674e-04,-3.7661829763e-02,-1.1270818959e+00,-1.5476076161e-06,-4.3557520521e-04,-4.2458843880e-02,2.4942073763e+00
81505,2025-06-04 01:20:00,nan,nan,nan,-0.001 theta + 1.001 omega + 0.017 theta omega + -0.401 omega^2 + 0.002 theta^2 omega + -0.019 theta omega^2 + 1.887 omega^3,0.001 1 + -0.002 theta + 0.002 omega + 0.036 theta omega + -0.820 omega^2 + 0.005 theta^2 omega + -0.038 theta omega^2 + 4.099 omega^3,7.1351298471e-04,-1.8624651146e-03,2.3037606211e-03,4.3057463608e-04,3.5812860449e-02,-8.2036355248e-01,8.4855659627e-05,5.1088725900e-03,-3.8263771829e-02,4.0993798135e+00
81506,2025-06-04 01:25:00,0.154325,23.902885,16.902244,-0.003 1 + -0.002 theta + 0.972 omega + -0.020 theta omega + -0.035 omega^2 + -0.002 theta^2 omega + 0.035 theta omega^2 + -1.109 omega^3,-0.006 1 + -0.004 theta + -0.055 omega + -0.041 theta omega + -0.060 omega^2 + -0.005 theta^2 omega + 0.076 theta omega^2 + -2.365 omega^3,-6.1652086319e-03,-3.7616332821e-03,-5.4972693978e-02,-2.7776563227e-04,-4.1104013955e-02,-5.9929955203e-02,1.6702716730e-05,-5.0612774099e-03,7.5716041918e-02,-2.3647139228e+00
81507,2025-06-04 01:30:00,0.433193,8.617621,6.101272,-0.003 theta + 1.017 omega + 0.001 theta^2 + -0.013 theta omega + 0.581 omega^2 + 0.001 theta^2 omega + -0.044 theta omega^2 + -0.138 omega^3,-0.001 1 + -0.007 theta + 0.035 omega + 0.001 theta^2 + -0.026 theta omega + 1.202 omega^2 + 0.002 theta^2 omega + -0.091 theta omega^2 + -0.260 omega^3,-1.0615680567e-03,-6.9185058028e-03,3.4762093432e-02,1.2656173013e-03,-2.5847590406e-02,1.2022869515e+00,-5.6439009137e-05,1.7250771493e-03,-9.1419273358e-02,-2.5951288148e-01
81508,2025-06-04 01:35:00,0.206123,20.797662,14.706890,0.001 1 + -0.002 theta + 1.066 omega + -0.013 theta omega + -0.091 omega^2 + 0.021 theta omega^2 + -3.526 omega^3,0.002 1 + -0.005 theta + 0.135 omega + -0.026 theta omega + -0.159 omega^2 + -0.001 theta^2 omega + 0.041 theta omega^2 + -6.954 omega^3,1.8283312059e-03,-4.5077384441e-03,1.3536447457e-01,-1.0956486540e-04,-2.6252509104e-02,-1.5896757912e-01,4.1621809492e-07,-8.9078986440e-04,4.0658300382e-02,-6.9539400183e+00
81509,2025-06-04 01:40:00,nan,nan,nan,0.027 1 + 0.004 theta + 1.190 omega + 0.018 theta omega + 0.367 omega^2 + 0.014 theta omega^2 + 0.377 omega^3,0.055 1 + 0.007 theta + 0.386 omega + 0.037 theta omega + 0.724 omega^2 + 0.001 theta^2 omega + 0.028 theta omega^2 + 0.718 omega^3,5.4555786519e-02,7.2384029227e-03,3.8637946002e-01,2.7052899632e-04,3.6682308440e-02,7.2385375158e-01,2.7576378666e-06,8.1723984190e-04,2.7717317983e-02,7.1836098180e-01
